Seed 1656949570
ARCH 0|F_ID 2|LIMIT 3
before: 
3(864)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 574,  7,  8,  130, 0, 3, 439154, 12113.99, 0, 0.00, 0: 8; 1: 55; 2: 27; 3: 7; 
Differentiation_of_T_lymphocytes, 117,  9,  6,  146, 0, 5, 426114, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 21; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  31,  6,  9,  146, 0, 5, 426096, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 28; 3: 9; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 565,  5, 11,  146, 0, 5, 432244, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 27; 3: 10; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  45,  8,  7,  146, 0, 5, 439168, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 22; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 712,  5, 12,  146, 0, 5, 463939, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 25; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes,  36,  7,  8,  146, 0, 5, 439226, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 26; 3: 7; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 758,  8,  7,  146, 0, 5, 439172, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 29; 3: 7; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 137,  7,  8,  146, 0, 5, 439175, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 26; 3: 9; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 246,  8,  7,  147, 0, 5, 439162, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 27; 3: 9; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 720,  7,  8,  147, 0, 5, 439165, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 27; 3: 6; 4: 1; 5: 4; 
Differentiation_of_T_lymphocytes, 614,  7,  8,  147, 0, 5, 439158, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 28; 3: 10; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 727,  9,  6,  147, 0, 5, 426048, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 8; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 321,  5, 10,  147, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 34; 3: 10; 5: 1; 
Differentiation_of_T_lymphocytes, 319,  7,  8,  147, 0, 5, 439152, 12113.99, 0, 50.01, 0: 8; 1: 46; 2: 32; 3: 8; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 686,  6,  9,  147, 0, 5, 426022, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 28; 3: 7; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 453,  5, 12,  147, 0, 5, 464066, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 31; 3: 10; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 973,  7,  8,  147, 0, 5, 439136, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 30; 3: 10; 5: 2; 
Differentiation_of_T_lymphocytes, 654,  7,  8,  147, 0, 5, 439277, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 25; 3: 10; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 540,  6,  9,  147, 0, 5, 426110, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 32; 3: 8; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 527,  9,  6,  147, 0, 5, 426081, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 33; 3: 6; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes,  53,  8,  7,  147, 0, 5, 439121, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 25; 3: 6; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 671,  6,  9,  147, 0, 5, 426076, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 28; 3: 10; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 110,  8,  7,  147, 0, 5, 439193, 12113.99, 0, 50.01, 0: 8; 1: 50; 2: 26; 3: 9; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 427,  7,  8,  148, 0, 5, 439224, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 8; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes,  24,  9,  6,  148, 0, 5, 426082, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 13; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 916,  8,  7,  148, 0, 5, 439191, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 26; 3: 6; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 440,  6,  9,  148, 0, 5, 426103, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 32; 3: 7; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 586,  8,  7,  148, 0, 5, 439212, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 548,  5, 11,  148, 0, 5, 432171, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 287,  7,  8,  148, 0, 5, 439150, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 8; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes, 320,  6,  9,  148, 0, 5, 426057, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 10; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 537,  5, 10,  148, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 13; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 534,  6,  9,  148, 0, 5, 426082, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 26; 3: 8; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 850,  9,  6,  148, 0, 5, 426006, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 20; 3: 14; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  148, 0, 5, 439109, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 26; 3: 8; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 372,  8,  7,  148, 0, 5, 438934, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 30; 3: 5; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 107,  8,  7,  148, 0, 5, 439133, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 24; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 118,  7,  8,  149, 0, 5, 439190, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 24; 3: 11; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 906,  7,  8,  149, 0, 5, 439165, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 25; 3: 9; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 526,  8,  7,  149, 0, 5, 439182, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 29; 3: 7; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 986,  9,  6,  149, 0, 5, 426105, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 21; 3: 11; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 909,  7,  8,  149, 0, 5, 439279, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 25; 3: 14; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 109,  9,  6,  149, 0, 5, 426082, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 25; 3: 9; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 571,  7,  8,  149, 0, 5, 439220, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 9; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 589,  7,  8,  149, 0, 5, 439169, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 11; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 235,  7,  8,  149, 0, 5, 439157, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  149, 0, 5, 426078, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 10; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 644,  9,  6,  149, 0, 5, 426063, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 10; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 124,  6,  9,  149, 0, 5, 426065, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 22; 3: 11; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes,  43,  5, 11,  149, 0, 5, 432220, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 29; 3: 12; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 847,  9,  6,  150, 0, 5, 426046, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 30; 3: 8; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 116,  7,  8,  150, 0, 5, 439153, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 32; 3: 6; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 136,  8,  7,  150, 0, 5, 439062, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 450,  7,  8,  150, 0, 5, 439149, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 9; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 800,  6,  9,  150, 0, 5, 426094, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 24; 3: 9; 4: 1; 5: 4; 
Differentiation_of_T_lymphocytes, 160,  7,  8,  150, 0, 5, 439200, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 30; 3: 10; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 701,  9,  6,  150, 0, 5, 426027, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 30; 3: 8; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 100,  5, 11,  150, 0, 5, 432152, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 24; 3: 12; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 792,  7,  8,  150, 0, 5, 439092, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 29; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 403,  8,  7,  150, 0, 5, 439151, 12113.99, 0, 50.01, 0: 8; 1: 48; 2: 27; 3: 10; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 236,  6,  9,  150, 0, 5, 426067, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 25; 3: 11; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 249,  5, 12,  150, 0, 5, 463960, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 28; 3: 13; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 462,  9,  6,  150, 0, 5, 425941, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 33; 3: 7; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  151, 0, 5, 426019, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 28; 3: 13; 5: 2; 
Differentiation_of_T_lymphocytes, 611,  7,  8,  151, 0, 5, 439169, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 28; 3: 7; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  151, 0, 5, 426062, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 11; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 286,  6,  9,  151, 0, 5, 426116, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 9; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes,  16,  9,  6,  151, 0, 5, 426044, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 34; 3: 6; 5: 4; 
Differentiation_of_T_lymphocytes, 516,  8,  7,  151, 0, 5, 439184, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 33; 3: 8; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 340,  7,  8,  151, 0, 5, 439093, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 23; 3: 11; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 347,  8,  7,  151, 0, 5, 439239, 12113.99, 1, 50.01, 0: 8; 1: 51; 2: 25; 3: 5; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes, 997,  6,  9,  151, 0, 5, 426047, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 9; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 862,  8,  7,  151, 0, 5, 439158, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 27; 3: 7; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 126,  8,  7,  151, 0, 5, 439321, 12113.99, 0, 50.01, 0: 8; 1: 52; 2: 20; 3: 12; 4: 2; 5: 3; 
Differentiation_of_T_lymphocytes, 411,  6,  9,  151, 0, 5, 426057, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 26; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 829,  6,  9,  151, 0, 5, 426034, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 24; 3: 14; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 228,  6,  9,  151, 0, 5, 426062, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 28; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 958,  5, 12,  151, 0, 5, 463966, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 11; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 766,  6,  9,  151, 0, 5, 426074, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 27; 3: 9; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 535,  9,  6,  151, 0, 5, 426076, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 28; 3: 10; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  151, 0, 5, 464190, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 26; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 764,  9,  6,  152, 0, 5, 426044, 12113.99, 0, 50.01, 0: 8; 1: 49; 2: 24; 3: 11; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 389,  9,  6,  152, 0, 5, 426089, 12113.99, 0, 50.01, 0: 8; 1: 44; 2: 32; 3: 9; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 142,  5, 11,  152, 0, 5, 432160, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 27; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 806,  6,  9,  152, 0, 5, 426074, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 25; 3: 11; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 105,  9,  6,  152, 0, 5, 426062, 12113.99, 0, 50.01, 0: 8; 1: 51; 2: 23; 3: 9; 4: 2; 5: 4; 
Differentiation_of_T_lymphocytes, 618,  5, 12,  152, 0, 5, 464027, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 26; 3: 15; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 495,  5, 12,  152, 0, 5, 463968, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 25; 3: 14; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 432,  5, 11,  152, 0, 5, 432185, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 27; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 538,  8,  7,  152, 0, 5, 439169, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 11; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 607,  6,  9,  152, 0, 5, 426112, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 31; 3: 9; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 779,  7,  8,  152, 0, 5, 439223, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 10; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes,  39,  8,  7,  152, 0, 5, 439134, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 10; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 464,  6,  9,  152, 0, 5, 426075, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 10; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 946,  6,  9,  152, 0, 5, 426111, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 26; 3: 12; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 824,  7,  8,  152, 0, 5, 439179, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 24; 3: 11; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 562,  7,  8,  153, 0, 5, 439234, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 25; 3: 12; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 276,  5, 10,  153, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 27; 3: 15; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 141,  6,  9,  153, 0, 5, 426120, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 27; 3: 13; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 183,  5, 12,  153, 0, 5, 464017, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 29; 3: 14; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 688,  6,  9,  153, 0, 5, 426073, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 9; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 849,  6,  9,  153, 0, 5, 426009, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 27; 3: 12; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 754,  7,  8,  153, 0, 5, 439201, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 23; 3: 9; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes, 460,  8,  7,  153, 0, 5, 439199, 12113.99, 1, 50.01, 0: 8; 1: 53; 2: 19; 3: 9; 4: 5; 5: 3; 
Differentiation_of_T_lymphocytes,  32,  5, 11,  153, 0, 5, 432205, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 28; 3: 14; 5: 2; 
Differentiation_of_T_lymphocytes,  79,  7,  8,  153, 0, 5, 439197, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 33; 3: 7; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 303,  5, 11,  153, 0, 5, 432225, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 29; 3: 12; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 900,  7,  8,  153, 0, 5, 439192, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 32; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 153,  8,  7,  153, 0, 5, 439194, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 28; 3: 8; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 619,  6,  9,  153, 0, 5, 426066, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 31; 3: 7; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 498,  9,  6,  153, 0, 5, 426058, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 27; 3: 11; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 480,  5, 11,  153, 0, 5, 431944, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 32; 3: 14; 5: 1; 
Differentiation_of_T_lymphocytes, 476,  8,  7,  154, 0, 5, 439107, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 32; 3: 10; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes,  11,  5, 12,  154, 0, 5, 464118, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 33; 3: 11; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 127,  9,  6,  154, 0, 5, 426031, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 30; 3: 5; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 544,  6,  9,  154, 0, 5, 426119, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 24; 3: 15; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 632,  7,  8,  154, 0, 5, 439176, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 25; 3: 15; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 452,  9,  6,  154, 0, 5, 426045, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 34; 3: 6; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 390,  9,  6,  154, 0, 5, 426089, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 8; 4: 5; 5: 2; 
Differentiation_of_T_lymphocytes,  19,  5, 12,  154, 0, 5, 463990, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 26; 3: 16; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 283,  5, 12,  154, 0, 5, 464024, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 23; 3: 14; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 145,  5, 12,  154, 0, 5, 464003, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 29; 3: 13; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 667,  9,  6,  154, 0, 5, 426054, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 29; 3: 6; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  155, 0, 5, 426058, 12113.99, 1, 50.01, 0: 8; 1: 50; 2: 23; 3: 9; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 208,  7,  8,  155, 0, 5, 439258, 12113.99, 0, 50.01, 0: 8; 1: 45; 2: 30; 3: 8; 4: 4; 5: 2; 
Differentiation_of_T_lymphocytes, 604,  5, 10,  155, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 45; 2: 25; 3: 17; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes,   5,  6,  9,  155, 0, 5, 426092, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 33; 3: 7; 4: 5; 5: 1; 
Differentiation_of_T_lymphocytes, 814,  5, 10,  155, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 26; 3: 13; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 761,  6,  9,  155, 0, 5, 426055, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 22; 3: 17; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 263,  9,  6,  155, 0, 5, 426018, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 29; 3: 8; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes, 394,  9,  6,  155, 0, 5, 426040, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 23; 3: 13; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 363,  6,  9,  155, 0, 5, 426063, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 21; 3: 17; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes, 907,  9,  6,  155, 0, 5, 426109, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 32; 3: 9; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 218,  5, 11,  155, 0, 5, 432142, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 26; 3: 13; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 262,  9,  6,  155, 0, 5, 426068, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 24; 3: 14; 4: 2; 5: 2; 
Differentiation_of_T_lymphocytes, 133,  6,  9,  155, 0, 5, 426081, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 26; 3: 9; 4: 2; 5: 4; 
Differentiation_of_T_lymphocytes, 874,  5, 11,  156, 0, 5, 432079, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 30; 3: 11; 4: 1; 5: 3; 
Differentiation_of_T_lymphocytes, 584,  9,  6,  156, 0, 5, 426089, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 27; 3: 15; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 992,  5, 12,  156, 0, 5, 464000, 12113.99, 1, 50.01, 0: 8; 1: 41; 2: 33; 3: 12; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 489,  5, 11,  156, 0, 5, 432165, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 26; 3: 17; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 275,  6,  9,  156, 0, 5, 426085, 12113.99, 1, 50.01, 0: 8; 1: 46; 2: 26; 3: 12; 4: 3; 5: 2; 
Differentiation_of_T_lymphocytes, 825,  7,  8,  156, 0, 5, 439146, 12113.99, 0, 50.01, 0: 8; 1: 44; 2: 28; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 366,  9,  6,  156, 0, 5, 426061, 12113.99, 1, 50.01, 0: 8; 1: 52; 2: 19; 3: 9; 4: 6; 5: 3; 
Differentiation_of_T_lymphocytes, 473,  7,  8,  156, 0, 5, 439181, 12113.99, 0, 50.01, 0: 8; 1: 46; 2: 25; 3: 13; 4: 4; 5: 1; 
Differentiation_of_T_lymphocytes, 876,  7,  8,  156, 0, 5, 439154, 12113.99, 1, 50.01, 0: 8; 1: 49; 2: 24; 3: 9; 4: 3; 5: 4; 
Differentiation_of_T_lymphocytes, 594,  9,  6,  156, 0, 5, 426043, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 26; 3: 10; 4: 3; 5: 3; 
Differentiation_of_T_lymphocytes,  14,  5, 11,  156, 0, 5, 432121, 12113.99, 0, 50.01, 0: 8; 1: 42; 2: 30; 3: 15; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 818,  6,  9,  156, 0, 5, 426074, 12113.99, 1, 50.01, 0: 8; 1: 48; 2: 25; 3: 9; 4: 4; 5: 3; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  156, 0, 5, 463927, 12113.99, 1, 50.01, 0: 8; 1: 44; 2: 28; 3: 13; 4: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 442,  8,  7,  157, 0, 5, 439219, 12113.99, 1, 50.01, 0: 8; 1: 43; 2: 28; 3: 15; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 665,  5, 10,  157, 0, 5, 395675, 12113.99, 1, 50.01, 0: 8; 1: 42; 2: 29; 3: 16; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 402,  7,  8,  157, 0, 5, 439152, 12113.99, 1, 50.01, 0: 8; 1: 47; 2: 22; 3: 16; 4: 2; 5: 2; 
