Seed 1656949570
ARCH 0|F_ID 3|LIMIT 4
before: 
4(832)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 610,  9,  8,  232, 0, 4, 570326, 42936.14, 0, 0.00, 0: 1; 1: 51; 2: 56; 3: 19; 4: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 369,  9,  8,  263, 0, 5, 570288, 42936.14, 0, 80.74, 0: 1; 1: 48; 2: 47; 3: 18; 4: 13; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 461, 10,  7,  263, 0, 5, 557184, 42936.14, 0, 80.74, 0: 1; 1: 50; 2: 43; 3: 21; 4: 11; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 655,  6, 13,  263, 0, 5, 610280, 42936.14, 0, 80.74, 0: 1; 1: 53; 2: 35; 3: 26; 4: 13; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 108,  5, 15,  263, 0, 5, 590614, 42936.14, 0, 80.74, 0: 1; 1: 49; 2: 39; 3: 30; 4: 9; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 161,  7, 10,  264, 0, 5, 557168, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 49; 3: 18; 4: 6; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 292,  8,  9,  264, 0, 5, 570261, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 56; 3: 16; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 953,  9,  8,  264, 0, 5, 570329, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 44; 3: 21; 4: 11; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 453,  9,  8,  264, 0, 5, 570223, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 45; 3: 23; 4: 8; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 342,  7, 10,  264, 0, 5, 557175, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 46; 3: 23; 4: 9; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 379,  7, 11,  264, 0, 5, 604820, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 53; 3: 18; 4: 10; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 477,  5, 14,  264, 0, 5, 557203, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 44; 3: 34; 4: 5; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 259,  7, 10,  264, 0, 5, 557176, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 49; 3: 22; 4: 6; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 401,  7, 11,  264, 0, 5, 604915, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 50; 3: 23; 4: 9; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 843,  5, 15,  264, 0, 5, 590668, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 44; 3: 25; 4: 11; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 138,  5, 15,  265, 0, 5, 590672, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 43; 3: 29; 4: 9; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 630,  7, 10,  265, 0, 5, 557167, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 37; 3: 30; 4: 9; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 672,  7, 10,  265, 0, 5, 557194, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 50; 3: 22; 4: 10; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 496,  7, 10,  265, 0, 5, 557189, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 50; 3: 17; 4: 12; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 702,  9,  8,  265, 0, 5, 570312, 42936.14, 0, 80.74, 0: 1; 1: 45; 2: 44; 3: 30; 4: 8; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 442,  7, 10,  265, 0, 5, 557175, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 54; 3: 21; 4: 8; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 893,  8,  9,  266, 0, 5, 570309, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 41; 3: 24; 4: 8; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 976,  7, 10,  266, 0, 5, 557186, 42936.14, 1, 80.74, 0: 1; 1: 48; 2: 44; 3: 24; 4: 7; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 181,  9,  8,  266, 0, 5, 570365, 42936.14, 0, 80.74, 0: 1; 1: 48; 2: 46; 3: 19; 4: 11; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 270,  7, 11,  266, 0, 5, 604820, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 46; 3: 22; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  90,  6, 12,  266, 0, 5, 570279, 42936.14, 0, 80.74, 0: 1; 1: 39; 2: 54; 3: 27; 4: 7; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 593,  6, 12,  266, 0, 5, 570313, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 45; 3: 33; 4: 6; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 451,  7, 11,  266, 0, 5, 605138, 42936.14, 0, 80.74, 0: 1; 1: 45; 2: 43; 3: 30; 4: 10; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 815, 10,  7,  266, 0, 5, 557177, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 48; 3: 25; 4: 9; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 412,  6, 13,  266, 0, 5, 610058, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 44; 3: 29; 4: 9; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 643, 10,  7,  267, 0, 5, 557138, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 50; 3: 22; 4: 12; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 675,  6, 12,  267, 0, 5, 570315, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 42; 3: 28; 4: 12; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 247,  7, 10,  267, 0, 5, 557145, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 44; 3: 25; 4: 8; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 895,  6, 13,  267, 0, 5, 610094, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 43; 3: 21; 4: 11; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 962,  6, 12,  267, 0, 5, 570276, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 48; 3: 29; 4: 8; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 861,  9,  8,  267, 0, 5, 570250, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 47; 3: 21; 4: 7; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 155,  6, 12,  267, 0, 5, 570404, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 52; 3: 24; 4: 10; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  46,  5, 16,  267, 0, 5, 622530, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 41; 3: 30; 4: 11; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 439,  6, 13,  267, 0, 5, 610378, 42936.14, 0, 80.74, 0: 1; 1: 36; 2: 59; 3: 25; 4: 7; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 255,  5, 14,  267, 0, 5, 557190, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 47; 3: 34; 4: 5; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 713,  7, 10,  267, 0, 5, 557191, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 44; 3: 19; 4: 12; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 278,  6, 13,  267, 0, 5, 610335, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 49; 3: 23; 4: 9; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 463, 10,  7,  267, 0, 5, 557191, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 50; 3: 24; 4: 12; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 721, 10,  7,  268, 0, 5, 557191, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 45; 3: 25; 4: 8; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 156,  9,  8,  268, 0, 5, 570333, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 53; 3: 17; 4: 12; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 769,  5, 15,  268, 0, 5, 590532, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 47; 3: 32; 4: 8; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 175,  7, 10,  268, 0, 5, 557169, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 48; 3: 22; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 350,  7, 10,  268, 0, 5, 557151, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 52; 3: 21; 4: 7; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 148,  5, 15,  268, 0, 5, 590560, 42936.14, 0, 80.74, 0: 1; 1: 45; 2: 43; 3: 28; 4: 12; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 842, 10,  7,  268, 0, 5, 557119, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 46; 3: 19; 4: 5; 5: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 374,  7, 11,  268, 0, 5, 604853, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 42; 3: 21; 4: 9; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 734,  5, 16,  269, 0, 5, 622424, 42936.14, 0, 80.74, 0: 1; 1: 50; 2: 35; 3: 29; 4: 13; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 744,  5, 14,  269, 0, 5, 557146, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 40; 3: 33; 4: 10; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 909,  5, 16,  269, 0, 5, 622578, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 37; 3: 33; 4: 11; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 823,  5, 14,  269, 0, 5, 557155, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 39; 3: 25; 4: 13; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 676,  6, 12,  269, 0, 5, 570273, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 52; 3: 21; 4: 10; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 547,  5, 14,  269, 0, 5, 557176, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 45; 3: 30; 4: 9; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 500, 10,  7,  269, 0, 5, 557170, 42936.14, 0, 80.74, 0: 1; 1: 48; 2: 42; 3: 25; 4: 8; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 158,  9,  8,  269, 0, 5, 570330, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 43; 3: 25; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  99,  7, 11,  269, 0, 5, 604939, 42936.14, 0, 80.74, 0: 1; 1: 50; 2: 39; 3: 22; 4: 15; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 863,  6, 12,  270, 0, 5, 570234, 42936.14, 1, 80.74, 0: 1; 1: 36; 2: 56; 3: 28; 4: 7; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  58,  9,  8,  270, 0, 5, 570306, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 55; 3: 18; 4: 6; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 876,  8,  9,  270, 0, 5, 570315, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 44; 3: 26; 4: 7; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 246,  5, 16,  270, 0, 5, 622454, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 47; 3: 25; 4: 12; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 682,  6, 12,  270, 0, 5, 570277, 42936.14, 1, 80.74, 0: 1; 1: 47; 2: 42; 3: 25; 4: 11; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo,   3,  6, 13,  270, 0, 5, 610353, 42936.14, 0, 80.74, 0: 1; 1: 40; 2: 49; 3: 29; 4: 10; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 908,  8,  9,  270, 0, 5, 570300, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 46; 3: 29; 4: 11; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 829,  6, 13,  270, 0, 5, 610180, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 40; 3: 23; 4: 9; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 417,  9,  8,  270, 0, 5, 570249, 42936.14, 0, 80.74, 0: 1; 1: 49; 2: 38; 3: 28; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 178,  6, 12,  271, 0, 5, 570315, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 49; 3: 31; 4: 9; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 665,  5, 14,  271, 0, 5, 557194, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 43; 3: 33; 4: 7; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo,  74,  7, 10,  271, 0, 5, 557176, 42936.14, 0, 80.74, 0: 1; 1: 47; 2: 51; 3: 9; 4: 15; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo,  73,  6, 13,  271, 0, 5, 610191, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 53; 3: 20; 4: 7; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 484,  7, 10,  271, 0, 5, 557180, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 43; 3: 25; 4: 11; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 381,  9,  8,  271, 0, 5, 570207, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 48; 3: 20; 4: 6; 5: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 225,  5, 15,  271, 0, 5, 590406, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 38; 3: 24; 4: 12; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,  38,  7, 10,  271, 0, 5, 557167, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 54; 3: 24; 4: 8; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 714,  7, 10,  272, 0, 5, 557110, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 50; 3: 19; 4: 13; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 306,  5, 15,  272, 0, 5, 590541, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 48; 3: 25; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 844,  6, 13,  272, 0, 5, 610112, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 42; 3: 28; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 752, 10,  7,  272, 0, 5, 557182, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 50; 3: 24; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 720,  5, 16,  272, 0, 5, 622542, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 37; 3: 33; 4: 12; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 311,  8,  9,  272, 0, 5, 570252, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 42; 3: 27; 4: 9; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 860,  6, 13,  272, 0, 5, 610207, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 49; 3: 22; 4: 10; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 396,  6, 12,  272, 0, 5, 570296, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 50; 3: 24; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 599,  5, 15,  273, 0, 5, 590588, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 47; 3: 27; 4: 9; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 283,  6, 13,  273, 0, 5, 610199, 42936.14, 0, 80.74, 0: 1; 1: 40; 2: 49; 3: 29; 4: 7; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 873,  6, 13,  273, 0, 5, 610122, 42936.14, 0, 80.74, 0: 1; 1: 45; 2: 43; 3: 25; 4: 13; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 773,  5, 14,  273, 0, 5, 557148, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 47; 3: 24; 4: 15; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 317,  5, 15,  273, 0, 5, 590594, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 47; 3: 33; 4: 9; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 956,  5, 16,  273, 0, 5, 622416, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 42; 3: 28; 4: 14; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 333,  5, 15,  274, 0, 5, 590697, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 50; 3: 26; 4: 13; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 526,  6, 13,  274, 0, 5, 610289, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 43; 3: 28; 4: 10; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 835,  5, 15,  274, 0, 5, 590623, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 44; 3: 27; 4: 13; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  67,  5, 16,  274, 0, 5, 622634, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 41; 3: 24; 4: 16; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 404,  5, 15,  274, 0, 5, 590646, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 50; 3: 22; 4: 13; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 403,  5, 14,  274, 0, 5, 557112, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 35; 3: 39; 4: 8; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 550,  6, 13,  274, 0, 5, 610290, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 53; 3: 28; 4: 8; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 659,  8,  9,  274, 0, 5, 570511, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 51; 3: 22; 4: 6; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 664,  6, 13,  274, 0, 5, 610265, 42936.14, 1, 80.74, 0: 1; 1: 41; 2: 51; 3: 23; 4: 8; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 897,  5, 14,  275, 0, 5, 557133, 42936.14, 1, 80.74, 0: 1; 1: 49; 2: 33; 3: 31; 4: 13; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 121,  5, 15,  275, 0, 5, 590612, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 43; 3: 28; 4: 13; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 690,  5, 14,  275, 0, 5, 557131, 42936.14, 0, 80.74, 0: 1; 1: 39; 2: 43; 3: 39; 4: 7; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 960,  6, 12,  275, 0, 5, 570265, 42936.14, 0, 80.74, 0: 1; 1: 42; 2: 44; 3: 28; 4: 14; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 992,  5, 14,  275, 0, 5, 557196, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 42; 3: 31; 4: 10; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 230,  6, 12,  275, 0, 5, 570386, 42936.14, 1, 80.74, 0: 1; 1: 46; 2: 43; 3: 23; 4: 11; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 296,  5, 16,  275, 0, 5, 622315, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 47; 3: 22; 4: 13; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 796,  6, 13,  275, 0, 5, 610284, 42936.14, 0, 80.74, 0: 1; 1: 39; 2: 52; 3: 24; 4: 10; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 740,  5, 14,  276, 0, 5, 557173, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 48; 3: 29; 4: 11; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 349,  6, 13,  276, 0, 5, 610132, 42936.14, 1, 80.74, 0: 1; 1: 42; 2: 49; 3: 22; 4: 10; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 981,  5, 16,  276, 0, 5, 622307, 42936.14, 0, 80.74, 0: 1; 1: 37; 2: 50; 3: 30; 4: 11; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 936,  5, 14,  276, 0, 5, 557158, 42936.14, 0, 80.74, 0: 1; 1: 36; 2: 50; 3: 33; 4: 9; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 542, 10,  7,  276, 0, 5, 557188, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 46; 3: 22; 4: 11; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 383,  5, 14,  276, 0, 5, 557154, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 43; 3: 29; 4: 10; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 202,  5, 16,  276, 0, 5, 622573, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 53; 3: 24; 4: 14; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 915,  5, 15,  276, 0, 5, 590486, 42936.14, 0, 80.74, 0: 1; 1: 35; 2: 52; 3: 32; 4: 9; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 794,  5, 14,  276, 0, 5, 557219, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 41; 3: 36; 4: 10; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 565,  6, 13,  276, 0, 5, 610330, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 46; 3: 24; 4: 11; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 848,  5, 14,  276, 0, 5, 557143, 42936.14, 1, 80.74, 0: 1; 1: 40; 2: 47; 3: 29; 4: 10; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 361,  5, 14,  276, 0, 5, 557139, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 46; 3: 32; 4: 11; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 903,  6, 12,  276, 0, 5, 570265, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 44; 3: 22; 4: 13; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,   0,  5, 14,  277, 0, 5, 557210, 42936.14, 1, 80.74, 0: 1; 1: 37; 2: 49; 3: 33; 4: 7; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 581,  5, 14,  277, 0, 5, 556988, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 40; 3: 28; 4: 16; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 513,  9,  8,  278, 0, 5, 570342, 42936.14, 0, 80.74, 0: 1; 1: 40; 2: 46; 3: 29; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 609,  5, 15,  278, 0, 5, 590644, 42936.14, 1, 80.74, 0: 1; 1: 39; 2: 47; 3: 31; 4: 8; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 124,  5, 16,  278, 0, 5, 622173, 42936.14, 0, 80.74, 0: 1; 1: 44; 2: 38; 3: 33; 4: 11; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 114,  5, 16,  279, 0, 5, 622435, 42936.14, 0, 80.74, 0: 1; 1: 35; 2: 50; 3: 33; 4: 10; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 512,  5, 15,  279, 0, 5, 590744, 42936.14, 1, 80.74, 0: 1; 1: 44; 2: 40; 3: 28; 4: 14; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 916,  8,  9,  279, 0, 5, 570344, 42936.14, 1, 80.74, 0: 1; 1: 38; 2: 51; 3: 25; 4: 11; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 679,  5, 14,  279, 0, 5, 557157, 42936.14, 0, 80.74, 0: 1; 1: 46; 2: 38; 3: 28; 4: 12; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 733,  5, 16,  279, 0, 5, 622475, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 41; 3: 34; 4: 11; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 232,  5, 16,  279, 0, 5, 622761, 42936.14, 0, 80.74, 0: 1; 1: 43; 2: 44; 3: 22; 4: 18; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 241,  5, 14,  279, 0, 5, 557167, 42936.14, 1, 80.74, 0: 1; 1: 45; 2: 41; 3: 24; 4: 15; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 143,  5, 14,  279, 0, 5, 557114, 42936.14, 1, 80.74, 0: 1; 1: 36; 2: 51; 3: 28; 4: 13; 5: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  54,  6, 12,  279, 0, 5, 570246, 42936.14, 0, 80.74, 0: 1; 1: 41; 2: 49; 3: 20; 4: 15; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 357,  5, 14,  279, 0, 5, 557187, 42936.14, 0, 80.74, 0: 1; 1: 39; 2: 44; 3: 34; 4: 10; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 485,  5, 14,  280, 0, 5, 557108, 42936.14, 0, 80.74, 0: 1; 1: 33; 2: 53; 3: 33; 4: 8; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 875,  5, 14,  280, 0, 5, 557212, 42936.14, 1, 80.74, 0: 1; 1: 36; 2: 53; 3: 25; 4: 12; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 185,  5, 15,  280, 0, 5, 590354, 42936.14, 1, 80.74, 0: 1; 1: 50; 2: 32; 3: 28; 4: 13; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 810,  5, 14,  281, 0, 5, 557194, 42936.14, 1, 80.74, 0: 1; 1: 43; 2: 40; 3: 30; 4: 12; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 742,  5, 16,  281, 0, 5, 622747, 42936.14, 0, 80.74, 0: 1; 1: 35; 2: 51; 3: 31; 4: 9; 5: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 934,  5, 14,  282, 0, 5, 557198, 42936.14, 0, 80.74, 0: 1; 1: 38; 2: 44; 3: 34; 4: 11; 5: 2; 
