Seed 1656949570
ARCH 1|F_ID 1|LIMIT 3
before: 
12(775)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 428,  7,  7,   75, 1, 2, 382260, 9553.27, 114, 0.00, 1: 55; 2: 10; 
Treatment_of_Castration-Resistant_Prostate_Ca, 295,  6,  8,   79, 1, 2, 375430, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 606,  5, 10,   79, 1, 2, 388599, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 835,  9,  5,   79, 1, 2, 355093, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 309,  9,  5,   79, 1, 2, 355037, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 712,  7,  7,   79, 1, 2, 382059, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 710,  7,  7,   79, 1, 2, 381906, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 448,  9,  5,   79, 1, 2, 355035, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 407,  5,  9,   79, 1, 2, 355082, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 586,  7,  7,   79, 1, 2, 382168, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 415,  5, 10,   79, 1, 2, 389045, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 498,  6,  8,   79, 1, 2, 375668, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 427,  5, 10,   79, 1, 2, 388828, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 777,  5, 10,   79, 1, 2, 388918, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 689,  5,  9,   79, 1, 2, 355044, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 737,  8,  6,   79, 1, 2, 375495, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 775,  9,  5,   79, 1, 2, 355049, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 433,  5, 10,   79, 1, 2, 388783, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 491,  6,  8,   79, 1, 2, 375650, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 438,  5,  9,   79, 1, 2, 355083, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 684,  7,  7,   79, 1, 2, 382254, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 406,  5,  9,   79, 1, 2, 355070, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 765,  5, 10,   79, 1, 2, 388881, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 454,  4, 11,   79, 1, 2, 347182, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 763,  7,  7,   79, 1, 2, 382112, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 459,  7,  7,   79, 1, 2, 381952, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 739,  5,  9,   79, 1, 2, 355274, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 750,  9,  5,   79, 1, 2, 355079, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 472,  5,  9,   79, 1, 2, 355061, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 487,  9,  5,   79, 1, 2, 355080, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 572,  8,  6,   79, 1, 2, 375667, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 573,  5, 10,   79, 1, 2, 388506, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 480,  5,  9,   79, 1, 2, 354868, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 485,  5, 10,   79, 1, 2, 388842, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 360,  9,  5,   79, 1, 2, 355110, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 816,  5, 10,   79, 1, 2, 389012, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 814,  6,  8,   79, 1, 2, 375751, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 810,  6,  8,   79, 1, 2, 375182, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 344,  8,  6,   79, 1, 2, 375391, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 718,  8,  6,   79, 1, 2, 375820, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 524,  8,  6,   79, 1, 2, 375445, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 346,  7,  7,   79, 1, 2, 382118, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 599,  9,  5,   79, 1, 2, 355058, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 808,  6,  8,   79, 1, 2, 375797, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 353,  5,  9,   79, 1, 2, 355084, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 358,  7,  7,   79, 1, 2, 381761, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 359,  7,  7,   79, 1, 2, 381967, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 666,  5, 10,   79, 1, 2, 388802, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 361,  6,  8,   79, 1, 2, 375703, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 362,  6,  8,   79, 1, 2, 375450, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 364,  8,  6,   79, 1, 2, 375675, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 727,  6,  8,   79, 1, 2, 375746, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 728,  7,  7,   79, 1, 2, 381698, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 670,  8,  6,   79, 1, 2, 375872, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 796,  7,  7,   79, 1, 2, 382178, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 790,  6,  8,   79, 1, 2, 375792, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 502,  5, 10,   79, 1, 2, 389363, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 731,  5,  9,   79, 1, 2, 355089, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 397,  5, 10,   79, 1, 2, 389215, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 398,  7,  7,   79, 1, 2, 381898, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  51,  5, 10,   79, 1, 2, 388650, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 652,  9,  5,   79, 1, 2, 355109, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 144,  5, 10,   79, 1, 2, 388856, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 978,  5,  9,   79, 1, 2, 355065, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  42,  8,  6,   79, 1, 2, 375599, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 975,  9,  5,   79, 1, 2, 355052, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 136,  9,  5,   79, 1, 2, 355047, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 912,  8,  6,   79, 1, 2, 375727, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  19,  7,  7,   79, 1, 2, 381911, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 874,  9,  5,   79, 1, 2, 354856, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 967,  8,  6,   79, 1, 2, 375603, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 886,  7,  7,   79, 1, 2, 382123, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 131,  5, 10,   79, 1, 2, 388889, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 220,  5,  9,   79, 1, 2, 355022, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 222,  5, 10,   79, 1, 2, 389108, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 630,  5, 10,   79, 1, 2, 388743, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 924,  8,  6,   79, 1, 2, 375765, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 992,  5, 10,   79, 1, 2, 388956, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 866,  8,  6,   79, 1, 2, 375833, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 966,  5, 10,   79, 1, 2, 389050, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 238,  8,  6,   79, 1, 2, 375743, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 891,  5,  9,   79, 1, 2, 355064, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 164,  6,  8,   79, 1, 2, 375723, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 168,  7,  7,   79, 1, 2, 381945, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 894,  5, 10,   79, 1, 2, 388877, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 160,  5, 10,   79, 1, 2, 388670, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 171,  9,  5,   79, 1, 2, 355090, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 158,  5, 10,   79, 1, 2, 388865, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 892,  9,  5,   79, 1, 2, 355001, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 174,  9,  5,   79, 1, 2, 355067, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 176,  6,  8,   79, 1, 2, 375619, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  78,  5, 10,   79, 1, 2, 388360, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 179,  6,  8,   79, 1, 2, 375671, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 155,  8,  6,   79, 1, 2, 375666, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 153,  6,  8,   79, 1, 2, 375532, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  28,  6,  8,   79, 1, 2, 375313, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 983,  8,  6,   79, 1, 2, 375615, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 644,  7,  7,   79, 1, 2, 381715, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 907,  8,  6,   79, 1, 2, 375678, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 193,  5,  9,   79, 1, 2, 355054, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 984,  5,  9,   79, 1, 2, 355000, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 619,  5,  9,   79, 1, 2, 355065, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  69,  6,  8,   79, 1, 2, 375744, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  91,  9,  5,   79, 1, 2, 354952, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 613,  6,  8,   79, 1, 2, 375746, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  95,  5,  9,   79, 1, 2, 355112, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  98,  6,  8,   79, 1, 2, 375444, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 261,  9,  5,   79, 1, 2, 355004, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 945,  8,  6,   79, 1, 2, 375592, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 994,  8,  6,   79, 1, 2, 375549, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  63,  5,  9,   79, 1, 2, 355121, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  57,  5, 10,   79, 1, 2, 389053, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 939,  5, 10,   79, 1, 2, 388878, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 240,  8,  6,   79, 1, 2, 375745, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 104,  7,  7,   79, 1, 2, 382060, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 632,  9,  5,   79, 1, 2, 355013, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,   2,  8,  6,   79, 1, 2, 375650, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 937,  8,  6,   79, 1, 2, 375397, 9553.27, 1, 27.01, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca,  79,  5, 10,   80, 1, 2, 389395, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 672,  5, 10,   80, 1, 2, 388965, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  77,  7,  7,   80, 1, 2, 381820, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 947,  5,  9,   80, 1, 2, 355042, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 628,  8,  6,   80, 1, 2, 375203, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 896,  8,  6,   80, 1, 2, 375821, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 460,  7,  7,   80, 1, 2, 382065, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 513,  5, 10,   80, 1, 2, 389331, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 162,  6,  8,   80, 1, 2, 375655, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 514,  6,  8,   80, 1, 2, 375728, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 388,  6,  8,   80, 1, 2, 375420, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 475,  5, 10,   80, 1, 2, 388620, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 461,  9,  5,   80, 1, 2, 355065, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  87,  7,  7,   80, 1, 2, 382014, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 725,  5, 10,   80, 1, 2, 388985, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 516,  7,  7,   80, 1, 2, 382059, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 950,  7,  7,   80, 1, 2, 381853, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 759,  4, 11,   80, 1, 2, 347182, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 384,  5, 10,   80, 1, 2, 388986, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 953,  5, 10,   80, 1, 2, 389068, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 949,  7,  7,   80, 1, 2, 382057, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 746,  5, 10,   80, 1, 2, 388876, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 900,  5,  9,   80, 1, 2, 355024, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 134,  5,  9,   80, 1, 2, 355043, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 111,  5,  9,   80, 1, 2, 355095, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 776,  5, 10,   80, 1, 2, 388748, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 495,  9,  5,   80, 1, 2, 355109, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 918,  6,  8,   80, 1, 2, 375828, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,   80, 1, 2, 355036, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 425,  5, 10,   80, 1, 2, 388716, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 682,  6,  8,   80, 1, 2, 375875, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 780,  6,  8,   80, 1, 2, 375624, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 915,  7,  7,   80, 1, 2, 382153, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 629,  8,  6,   80, 1, 2, 375583, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  53,  7,  7,   80, 1, 2, 381997, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 582,  5,  9,   80, 1, 2, 354977, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 489,  8,  6,   80, 1, 2, 375442, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 955,  9,  5,   80, 1, 2, 354942, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 681,  5,  9,   80, 1, 2, 355061, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  46,  5, 10,   80, 1, 2, 388906, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 443,  4, 12,   80, 1, 2, 375477, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 959,  5,  9,   80, 1, 2, 355056, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 958,  7,  7,   80, 1, 2, 382234, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 911,  9,  5,   80, 1, 2, 355016, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 139,  6,  8,   80, 1, 2, 375911, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  68,  5, 10,   80, 1, 2, 388803, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 784,  8,  6,   80, 1, 2, 375677, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 676,  5, 10,   80, 1, 2, 388859, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  93,  6,  8,   80, 1, 2, 375663, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 452,  5, 10,   80, 1, 2, 388852, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 455,  5, 10,   80, 1, 2, 389046, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 260,  5, 10,   80, 1, 2, 388995, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 831,  7,  7,   80, 1, 2, 381877, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 830,  9,  5,   80, 1, 2, 355088, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 286,  7,  7,   80, 1, 2, 381976, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 828,  9,  5,   80, 1, 2, 354998, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 233,  9,  5,   80, 1, 2, 355031, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  10,  9,  5,   80, 1, 2, 355110, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  12,  8,  6,   80, 1, 2, 375859, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 317,  5,  9,   80, 1, 2, 355095, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 620,  5, 10,   80, 1, 2, 388970, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 242,  8,  6,   80, 1, 2, 375823, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 263,  5, 10,   80, 1, 2, 389121, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 226,  5,  9,   80, 1, 2, 355087, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 621,  6,  8,   80, 1, 2, 375612, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 871,  9,  5,   80, 1, 2, 354961, 9553.27, 1, 27.01, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 713,  5, 10,   80, 1, 2, 389038, 9553.27, 1, 27.01, 1: 50; 2: 15; 
