Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
02(559)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,   79, 1, 2, 381568, 10202.19, 84, 0.00, 1: 51; 2: 14; 
Treatment_of_Castration-Resistant_Prostate_Ca, 823,  4, 12,  102, 1, 4, 375858, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 897,  4, 12,  102, 1, 4, 375053, 10202.19, 1, 35.29, 1: 38; 2: 19; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 928,  4, 12,  102, 1, 4, 375735, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 590,  8,  6,  102, 1, 4, 375397, 10202.19, 1, 35.29, 1: 41; 2: 15; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 204,  4, 12,  102, 1, 4, 375544, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 212,  8,  6,  102, 1, 4, 375704, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 685,  8,  6,  102, 1, 4, 375595, 10202.19, 1, 35.29, 1: 38; 2: 20; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 122,  4, 12,  102, 1, 4, 375565, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 711,  8,  6,  102, 1, 4, 375402, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  76,  6,  8,  102, 1, 4, 375257, 10202.19, 1, 35.29, 1: 39; 2: 18; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 180,  4, 12,  102, 1, 4, 375514, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 728,  7,  7,  102, 1, 4, 382013, 10202.19, 1, 35.29, 1: 35; 2: 24; 3: 5; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  45,  4, 12,  103, 1, 4, 375742, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 774,  4, 12,  103, 1, 4, 375789, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  92,  5, 10,  103, 1, 4, 388962, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 524,  8,  6,  103, 1, 4, 375617, 10202.19, 1, 35.29, 1: 41; 2: 15; 3: 4; 4: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca, 427,  5, 10,  103, 1, 4, 388932, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 775,  9,  5,  103, 1, 4, 355080, 10202.19, 1, 35.29, 1: 33; 2: 27; 3: 4; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 290,  4, 12,  103, 1, 4, 375836, 10202.19, 1, 35.29, 1: 40; 2: 14; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 531,  7,  7,  103, 1, 4, 381862, 10202.19, 1, 35.29, 1: 36; 2: 23; 3: 3; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 329,  4, 12,  103, 1, 4, 375539, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 898,  6,  8,  103, 1, 4, 375480, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 843,  9,  5,  103, 1, 4, 354933, 10202.19, 1, 35.29, 1: 34; 2: 26; 3: 3; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 541,  4, 12,  103, 1, 4, 375628, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 446,  5, 10,  103, 1, 4, 388927, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 276,  4, 12,  103, 1, 4, 375738, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 8; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 312,  4, 12,  103, 1, 4, 376024, 10202.19, 1, 35.29, 1: 38; 2: 19; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 901,  8,  6,  103, 1, 4, 375534, 10202.19, 1, 35.29, 1: 35; 2: 23; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 209,  9,  5,  103, 1, 4, 355078, 10202.19, 1, 35.29, 1: 35; 2: 25; 3: 2; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 367,  6,  8,  103, 1, 4, 375552, 10202.19, 1, 35.29, 1: 41; 2: 15; 3: 4; 4: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca, 432,  4, 12,  103, 1, 4, 375649, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 369,  6,  8,  103, 1, 4, 375756, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 952,  4, 12,  103, 1, 4, 375630, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 8; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 507,  4, 12,  103, 1, 4, 375592, 10202.19, 1, 35.29, 1: 38; 2: 19; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 718,  8,  6,  103, 1, 4, 375637, 10202.19, 1, 35.29, 1: 39; 2: 18; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 601,  4, 12,  103, 1, 4, 375754, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 113,  5, 10,  103, 1, 4, 388991, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 589,  6,  8,  103, 1, 4, 375619, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 934,  5, 10,  103, 1, 4, 388867, 10202.19, 1, 35.29, 1: 39; 2: 18; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 244,  8,  6,  103, 1, 4, 375732, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  12,  8,  6,  103, 1, 4, 375690, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 578,  5, 10,  103, 1, 4, 388628, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 799,  8,  6,  104, 1, 4, 375534, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,   6,  5,  9,  104, 1, 4, 355019, 10202.19, 1, 35.29, 1: 39; 2: 17; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 189,  4, 12,  104, 1, 4, 375390, 10202.19, 1, 35.29, 1: 39; 2: 16; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 779,  4, 12,  104, 1, 4, 375694, 10202.19, 1, 35.29, 1: 39; 2: 15; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 696,  5, 10,  104, 1, 4, 388815, 10202.19, 1, 35.29, 1: 38; 2: 17; 3: 8; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,   0,  6,  8,  104, 1, 4, 375491, 10202.19, 1, 35.29, 1: 40; 2: 13; 3: 10; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  67,  4, 12,  104, 1, 4, 375332, 10202.19, 1, 35.29, 1: 36; 2: 21; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 453,  6,  8,  104, 1, 4, 375735, 10202.19, 1, 35.29, 1: 39; 2: 16; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 296,  5, 10,  104, 1, 4, 389105, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 445,  6,  8,  104, 1, 4, 375804, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 142,  4, 12,  104, 1, 4, 375748, 10202.19, 1, 35.29, 1: 32; 2: 28; 3: 4; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 494,  5, 10,  104, 1, 4, 388937, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 817,  5, 10,  104, 1, 4, 388808, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 989,  6,  8,  104, 1, 4, 375737, 10202.19, 1, 35.29, 1: 38; 2: 19; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 960,  6,  8,  104, 1, 4, 375534, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 748,  7,  7,  104, 1, 4, 382135, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 102,  7,  7,  104, 1, 4, 382130, 10202.19, 1, 35.29, 1: 35; 2: 24; 3: 3; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 747,  7,  7,  104, 1, 4, 381730, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 226,  5,  9,  104, 1, 4, 355070, 10202.19, 0, 35.29, 1: 30; 2: 32; 3: 2; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   4,  4, 12,  104, 1, 4, 375543, 10202.19, 1, 35.29, 1: 35; 2: 23; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 126,  7,  7,  104, 1, 4, 382085, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 466,  7,  7,  104, 1, 4, 381568, 10202.19, 1, 35.29, 1: 37; 2: 21; 3: 3; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 871,  9,  5,  104, 1, 4, 355005, 10202.19, 1, 35.29, 1: 33; 2: 26; 3: 5; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 814,  6,  8,  105, 1, 4, 375671, 10202.19, 1, 35.29, 1: 34; 2: 23; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 498,  6,  8,  105, 1, 4, 375636, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 544,  5,  9,  105, 1, 4, 355062, 10202.19, 1, 35.29, 1: 35; 2: 23; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 861,  4, 12,  105, 1, 4, 375796, 10202.19, 1, 35.29, 1: 40; 2: 14; 3: 7; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 415,  5, 10,  105, 1, 4, 389097, 10202.19, 1, 35.29, 1: 34; 2: 23; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 622,  8,  6,  105, 1, 4, 375516, 10202.19, 1, 35.29, 1: 38; 2: 16; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 527,  9,  5,  105, 1, 4, 355039, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 116,  4, 12,  105, 1, 4, 375738, 10202.19, 1, 35.29, 1: 39; 2: 16; 3: 6; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 152,  7,  7,  105, 1, 4, 382170, 10202.19, 1, 35.29, 1: 32; 2: 28; 3: 3; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 147,  5,  9,  105, 1, 4, 355042, 10202.19, 1, 35.29, 1: 32; 2: 27; 3: 5; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  68,  5, 10,  105, 1, 4, 388877, 10202.19, 1, 35.29, 1: 36; 2: 19; 3: 9; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 107,  4, 11,  105, 1, 4, 347182, 10202.19, 1, 35.29, 1: 35; 2: 24; 3: 2; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 949,  7,  7,  105, 1, 4, 382092, 10202.19, 1, 35.29, 1: 35; 2: 23; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 158,  5, 10,  105, 1, 4, 388468, 10202.19, 1, 35.29, 1: 35; 2: 24; 3: 2; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 170,  4, 12,  105, 1, 4, 375553, 10202.19, 1, 35.29, 1: 35; 2: 21; 3: 8; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 255,  5, 10,  105, 1, 4, 389089, 10202.19, 1, 35.29, 1: 38; 2: 17; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 907,  8,  6,  105, 1, 4, 375741, 10202.19, 1, 35.29, 1: 36; 2: 22; 3: 3; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 954,  5, 10,  105, 1, 4, 388496, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca,  51,  5, 10,  105, 1, 4, 388681, 10202.19, 1, 35.29, 1: 36; 2: 21; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 906,  5,  9,  105, 1, 4, 355085, 10202.19, 1, 35.29, 1: 37; 2: 20; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 363,  5, 10,  106, 1, 4, 388868, 10202.19, 1, 35.29, 1: 37; 2: 18; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 834,  8,  6,  106, 1, 4, 375607, 10202.19, 1, 35.29, 1: 38; 2: 16; 3: 8; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 975,  9,  5,  106, 1, 4, 355099, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 486,  4, 12,  106, 1, 4, 375785, 10202.19, 1, 35.29, 1: 36; 2: 20; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 137,  7,  7,  106, 1, 4, 382457, 10202.19, 1, 35.29, 1: 36; 2: 20; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  30,  5,  9,  106, 1, 4, 355118, 10202.19, 1, 35.29, 1: 37; 2: 18; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 756,  5,  9,  106, 1, 4, 355130, 10202.19, 1, 35.29, 1: 36; 2: 20; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  79,  5, 10,  106, 1, 4, 388916, 10202.19, 1, 35.29, 1: 33; 2: 24; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  16,  9,  5,  106, 1, 4, 355207, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 766,  7,  7,  106, 1, 4, 381990, 10202.19, 1, 35.29, 1: 34; 2: 25; 3: 2; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 940,  5,  9,  106, 1, 4, 355092, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 9; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 166,  9,  5,  106, 1, 4, 355061, 10202.19, 1, 35.29, 1: 33; 2: 25; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 853,  6,  8,  106, 1, 4, 375655, 10202.19, 1, 35.29, 1: 38; 2: 17; 3: 6; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 580,  9,  5,  106, 1, 4, 355046, 10202.19, 1, 35.29, 1: 31; 2: 29; 3: 3; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 185,  7,  7,  106, 1, 4, 382022, 10202.19, 1, 35.29, 1: 36; 2: 19; 3: 8; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 188,  7,  7,  106, 1, 4, 381995, 10202.19, 1, 35.29, 1: 36; 2: 20; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 398,  7,  7,  106, 1, 4, 382311, 10202.19, 1, 35.29, 1: 33; 2: 25; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  50,  9,  5,  106, 1, 4, 355056, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 820,  7,  7,  106, 1, 4, 381926, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 4; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  83,  9,  5,  106, 1, 4, 355069, 10202.19, 1, 35.29, 1: 35; 2: 21; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 285,  5, 10,  106, 1, 4, 389016, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 5; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 304,  8,  6,  106, 1, 4, 375694, 10202.19, 1, 35.29, 1: 34; 2: 23; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 321,  4, 12,  106, 1, 4, 375723, 10202.19, 1, 35.29, 1: 37; 2: 17; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 303,  5, 10,  106, 1, 4, 389069, 10202.19, 1, 35.29, 1: 33; 2: 26; 3: 3; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 314,  7,  7,  106, 1, 4, 382017, 10202.19, 1, 35.29, 1: 32; 2: 27; 3: 4; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 326,  6,  8,  106, 1, 4, 375727, 10202.19, 1, 35.29, 1: 38; 2: 18; 3: 4; 4: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca, 318,  9,  5,  106, 1, 4, 355020, 10202.19, 1, 35.29, 1: 36; 2: 21; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 543,  4, 12,  106, 1, 4, 375481, 10202.19, 1, 35.29, 1: 32; 2: 27; 3: 4; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 980,  7,  7,  106, 1, 4, 381032, 10202.19, 1, 35.29, 1: 32; 2: 26; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 905,  4, 12,  106, 1, 4, 375572, 10202.19, 1, 35.29, 1: 35; 2: 22; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,   5,  7,  7,  107, 1, 4, 382240, 10202.19, 1, 35.29, 1: 32; 2: 25; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 957,  7,  7,  107, 1, 4, 381774, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 3; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 965,  5,  9,  107, 1, 4, 355042, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 8; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  84,  9,  5,  107, 1, 4, 355017, 10202.19, 1, 35.29, 1: 33; 2: 26; 3: 2; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca,  58,  5, 10,  107, 1, 4, 388948, 10202.19, 0, 35.29, 1: 34; 2: 23; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca,  99,  7,  7,  107, 1, 4, 381833, 10202.19, 1, 35.29, 1: 35; 2: 21; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 796,  7,  7,  107, 1, 4, 382061, 10202.19, 1, 35.29, 1: 32; 2: 26; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 671,  5,  9,  107, 1, 4, 355062, 10202.19, 1, 35.29, 1: 32; 2: 25; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 973,  5,  9,  107, 1, 4, 355020, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 186,  7,  7,  107, 1, 4, 382099, 10202.19, 1, 35.29, 1: 33; 2: 24; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 215,  5, 10,  107, 1, 4, 388750, 10202.19, 1, 35.29, 1: 36; 2: 18; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 213,  7,  7,  107, 1, 4, 381969, 10202.19, 1, 35.29, 1: 34; 2: 24; 3: 3; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 193,  5,  9,  107, 1, 4, 355100, 10202.19, 1, 35.29, 1: 34; 2: 21; 3: 9; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 664,  5,  9,  107, 1, 4, 354986, 10202.19, 1, 35.29, 1: 31; 2: 27; 3: 6; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 460,  7,  7,  107, 1, 4, 381865, 10202.19, 1, 35.29, 1: 33; 2: 24; 3: 6; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 750,  9,  5,  107, 1, 4, 355041, 10202.19, 1, 35.29, 1: 30; 2: 29; 3: 5; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 473,  7,  7,  107, 1, 4, 382024, 10202.19, 1, 35.29, 1: 35; 2: 21; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,  107, 1, 4, 354999, 10202.19, 1, 35.29, 1: 35; 2: 22; 3: 4; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 463,  7,  7,  107, 1, 4, 382226, 10202.19, 1, 35.29, 1: 37; 2: 19; 3: 4; 4: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca,  63,  5,  9,  107, 1, 4, 355098, 10202.19, 1, 35.29, 1: 34; 2: 23; 3: 5; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 492,  7,  7,  107, 1, 4, 381964, 10202.19, 1, 35.29, 1: 32; 2: 25; 3: 7; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 349,  7,  7,  107, 1, 4, 382064, 10202.19, 1, 35.29, 1: 37; 2: 18; 3: 6; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 502,  5, 10,  107, 1, 4, 388860, 10202.19, 1, 35.29, 1: 36; 2: 18; 3: 9; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 345,  5,  9,  107, 1, 4, 355053, 10202.19, 1, 35.29, 1: 35; 2: 21; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 569,  7,  7,  107, 1, 4, 381706, 10202.19, 0, 35.29, 1: 32; 2: 27; 3: 3; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 801,  5, 10,  107, 1, 4, 389101, 10202.19, 1, 35.29, 1: 37; 2: 18; 3: 6; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 472,  5,  9,  108, 1, 4, 355202, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 299,  8,  6,  108, 1, 4, 375504, 10202.19, 1, 35.29, 1: 36; 2: 19; 3: 6; 4: 4; 
Treatment_of_Castration-Resistant_Prostate_Ca, 117,  5,  9,  108, 1, 4, 355059, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 118,  5,  9,  108, 1, 4, 355056, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 542,  4, 11,  108, 1, 4, 347182, 10202.19, 1, 35.29, 1: 33; 2: 23; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 481,  5,  9,  108, 1, 4, 355093, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 991,  5,  9,  108, 1, 4, 355087, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 859,  9,  5,  108, 1, 4, 355106, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 693,  5,  9,  108, 1, 4, 354877, 10202.19, 1, 35.29, 1: 29; 2: 30; 3: 5; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 687,  5, 10,  108, 1, 4, 388997, 10202.19, 1, 35.29, 1: 38; 2: 16; 3: 6; 4: 5; 
Treatment_of_Castration-Resistant_Prostate_Ca, 173,  4, 11,  108, 1, 4, 347182, 10202.19, 1, 35.29, 1: 32; 2: 24; 3: 8; 4: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 471,  4, 11,  108, 1, 4, 347182, 10202.19, 1, 35.29, 1: 33; 2: 23; 3: 7; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca,  81,  4, 11,  108, 1, 4, 347182, 10202.19, 1, 35.29, 1: 35; 2: 20; 3: 7; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 425,  5, 10,  108, 1, 4, 388431, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 168,  7,  7,  108, 1, 4, 382124, 10202.19, 1, 35.29, 1: 31; 2: 27; 3: 5; 4: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,  108, 1, 4, 354948, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 435,  9,  5,  108, 1, 4, 355049, 10202.19, 1, 35.29, 1: 34; 2: 22; 3: 6; 4: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 133,  9,  5,  108, 1, 4, 354853, 10202.19, 1, 35.29, 1: 32; 2: 25; 3: 6; 4: 2; 
