Seed 1656949570
ARCH 0|F_ID 1|LIMIT 3
before: 
3(298)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 876,  7,  8,  130, 0, 3, 439272, 9033.49, 50, 0.00, 0: 8; 1: 53; 2: 31; 3: 5; 
Differentiation_of_T_lymphocytes, 682,  5, 12,  151, 0, 4, 463921, 9033.49, 0, 45.96, 0: 8; 1: 45; 2: 29; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 274,  5, 10,  151, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 29; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 372,  8,  7,  151, 0, 4, 439111, 9033.49, 0, 45.96, 0: 8; 1: 47; 2: 25; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 448,  5, 10,  151, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 44; 2: 32; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 487,  5, 12,  151, 0, 4, 464256, 9033.49, 0, 45.96, 0: 8; 1: 43; 2: 32; 3: 12; 4: 2; 
Differentiation_of_T_lymphocytes, 912,  4, 13,  151, 0, 4, 410758, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 35; 3: 12; 4: 1; 
Differentiation_of_T_lymphocytes, 464,  6,  9,  151, 0, 4, 426090, 9033.49, 0, 45.96, 0: 8; 1: 44; 2: 33; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 788,  5, 12,  151, 0, 4, 463937, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 39; 3: 7; 4: 3; 
Differentiation_of_T_lymphocytes, 163,  4, 13,  151, 0, 4, 410713, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 34; 3: 11; 4: 2; 
Differentiation_of_T_lymphocytes,  99,  8,  7,  151, 0, 4, 439294, 9033.49, 0, 45.96, 0: 8; 1: 45; 2: 32; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes,  97,  4, 13,  151, 0, 4, 410762, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 33; 3: 13; 4: 1; 
Differentiation_of_T_lymphocytes, 130,  4, 14,  151, 0, 4, 439183, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 12; 4: 2; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  151, 0, 4, 410763, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 33; 3: 13; 4: 1; 
Differentiation_of_T_lymphocytes, 371,  4, 14,  151, 0, 4, 439240, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 36; 3: 10; 4: 2; 
Differentiation_of_T_lymphocytes, 388,  8,  7,  151, 0, 4, 439055, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 33; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 820,  7,  8,  151, 0, 4, 439241, 9033.49, 0, 45.96, 0: 8; 1: 45; 2: 31; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes, 211,  5, 10,  152, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 29; 3: 11; 4: 4; 
Differentiation_of_T_lymphocytes,  71,  6,  9,  152, 0, 4, 426002, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 36; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 416,  4, 14,  152, 0, 4, 439315, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 35; 3: 11; 4: 2; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  152, 0, 4, 432178, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 38; 3: 5; 4: 5; 
Differentiation_of_T_lymphocytes, 363,  6,  9,  152, 0, 4, 426070, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 37; 3: 10; 4: 2; 
Differentiation_of_T_lymphocytes, 743,  9,  6,  152, 0, 4, 426126, 9033.49, 0, 45.96, 0: 8; 1: 46; 2: 29; 3: 8; 4: 6; 
Differentiation_of_T_lymphocytes, 148,  5, 10,  152, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 33; 3: 12; 4: 2; 
Differentiation_of_T_lymphocytes, 106,  5, 12,  152, 0, 4, 463915, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 28; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 313,  5, 11,  152, 0, 4, 432212, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 35; 3: 8; 4: 4; 
Differentiation_of_T_lymphocytes, 945,  5, 10,  152, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 40; 3: 10; 4: 1; 
Differentiation_of_T_lymphocytes,  86,  5, 12,  152, 0, 4, 463972, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 39; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 105,  9,  6,  152, 0, 4, 426048, 9033.49, 0, 45.96, 0: 8; 1: 45; 2: 30; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 553,  5, 10,  152, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 28; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 194,  5, 12,  152, 0, 4, 463803, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 36; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 665,  5, 10,  152, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 31; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 869,  4, 13,  152, 0, 4, 410767, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 14; 4: 1; 
Differentiation_of_T_lymphocytes, 294,  5, 11,  152, 0, 4, 432188, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 34; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 186,  7,  8,  153, 0, 4, 439183, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 32; 3: 7; 4: 6; 
Differentiation_of_T_lymphocytes, 239,  6,  9,  153, 0, 4, 425900, 9033.49, 1, 45.96, 0: 8; 1: 45; 2: 30; 3: 8; 4: 6; 
Differentiation_of_T_lymphocytes, 827,  9,  6,  153, 0, 4, 426133, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 32; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 180,  5, 10,  153, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes,  12,  5, 11,  153, 0, 4, 432219, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 34; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 325,  6,  9,  153, 0, 4, 426082, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 29; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 499,  5, 12,  153, 0, 4, 463763, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 38; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  153, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 34; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 897,  5, 10,  153, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 31; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 630,  5, 11,  154, 0, 4, 432212, 9033.49, 0, 45.96, 0: 8; 1: 43; 2: 30; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes,  84,  5, 10,  154, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 33; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 310,  5, 12,  154, 0, 4, 464274, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 35; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 478,  4, 14,  154, 0, 4, 438796, 9033.49, 0, 45.96, 0: 8; 1: 43; 2: 31; 3: 11; 4: 4; 
Differentiation_of_T_lymphocytes, 938,  5, 12,  154, 0, 4, 464095, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 643,  5, 10,  154, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 36; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 970,  5, 12,  154, 0, 4, 463992, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 31; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 627,  4, 14,  154, 0, 4, 439251, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 36; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 190,  4, 14,  154, 0, 4, 439160, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 33; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 960,  9,  6,  154, 0, 4, 426109, 9033.49, 0, 45.96, 0: 8; 1: 46; 2: 28; 3: 8; 4: 7; 
Differentiation_of_T_lymphocytes, 154,  6,  9,  154, 0, 4, 426128, 9033.49, 0, 45.96, 0: 8; 1: 41; 2: 36; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  155, 0, 4, 439277, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 35; 3: 14; 4: 1; 
Differentiation_of_T_lymphocytes, 983,  4, 14,  155, 0, 4, 439234, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 34; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 215,  4, 14,  155, 0, 4, 439164, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 34; 3: 7; 4: 6; 
Differentiation_of_T_lymphocytes, 555,  6,  9,  155, 0, 4, 426052, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 36; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 461,  4, 14,  155, 0, 4, 439269, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 26; 3: 11; 4: 6; 
Differentiation_of_T_lymphocytes, 505,  5, 11,  155, 0, 4, 432151, 9033.49, 1, 45.96, 0: 8; 1: 46; 2: 28; 3: 7; 4: 8; 
Differentiation_of_T_lymphocytes, 429,  5, 12,  155, 0, 4, 463914, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 37; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes,   6,  5, 12,  155, 0, 4, 464074, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 30; 3: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 668,  5, 12,  155, 0, 4, 463630, 9033.49, 0, 45.96, 0: 8; 1: 41; 2: 34; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  155, 0, 4, 410732, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 31; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  155, 0, 4, 464124, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 31; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 784,  4, 13,  155, 0, 4, 410758, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 29; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 444,  5, 12,  155, 0, 4, 463721, 9033.49, 0, 45.96, 0: 8; 1: 37; 2: 42; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 944,  5, 12,  155, 0, 4, 463873, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 34; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 290,  4, 14,  156, 0, 4, 439277, 9033.49, 0, 45.96, 0: 8; 1: 44; 2: 28; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 199,  5, 10,  156, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 38; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes,  61,  4, 13,  156, 0, 4, 410735, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 32; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 279,  6,  9,  156, 0, 4, 426162, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 31; 3: 9; 4: 6; 
Differentiation_of_T_lymphocytes, 769,  5, 12,  156, 0, 4, 463945, 9033.49, 0, 45.96, 0: 8; 1: 38; 2: 38; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 570,  5, 12,  156, 0, 4, 463803, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 37; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 992,  5, 12,  156, 0, 4, 464025, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 32; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 187,  4, 14,  156, 0, 4, 439408, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 34; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 333,  4, 14,  156, 0, 4, 439172, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 7; 4: 7; 
Differentiation_of_T_lymphocytes, 735,  5, 11,  156, 0, 4, 432200, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 31; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes,  76,  7,  8,  156, 0, 4, 439144, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 35; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 253,  4, 13,  156, 0, 4, 410746, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 33; 3: 11; 4: 4; 
Differentiation_of_T_lymphocytes, 702,  5, 11,  157, 0, 4, 432212, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 37; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes, 664,  5, 12,  157, 0, 4, 463998, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 36; 3: 7; 4: 6; 
Differentiation_of_T_lymphocytes, 419,  4, 13,  157, 0, 4, 410736, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 33; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 503,  4, 14,  157, 0, 4, 439211, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 33; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 332,  5, 12,  157, 0, 4, 464241, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 38; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 816,  5, 10,  157, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 32; 3: 6; 4: 8; 
Differentiation_of_T_lymphocytes, 650,  4, 14,  157, 0, 4, 439178, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 30; 3: 13; 4: 4; 
Differentiation_of_T_lymphocytes, 998,  5, 12,  157, 0, 4, 464065, 9033.49, 0, 45.96, 0: 8; 1: 41; 2: 32; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 941,  5, 10,  157, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 28; 3: 14; 4: 4; 
Differentiation_of_T_lymphocytes, 698,  5, 10,  157, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 47; 2: 23; 3: 12; 4: 7; 
Differentiation_of_T_lymphocytes, 521,  8,  7,  157, 0, 4, 439282, 9033.49, 0, 45.96, 0: 8; 1: 38; 2: 39; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 269,  4, 14,  157, 0, 4, 439219, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 32; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 961,  5, 10,  158, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 30; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 123,  4, 13,  158, 0, 4, 410771, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 37; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 145,  5, 12,  158, 0, 4, 464157, 9033.49, 0, 45.96, 0: 8; 1: 35; 2: 42; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 703,  4, 14,  158, 0, 4, 439279, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 35; 3: 8; 4: 6; 
Differentiation_of_T_lymphocytes, 356,  6,  9,  158, 0, 4, 426130, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 32; 3: 8; 4: 7; 
Differentiation_of_T_lymphocytes, 219,  7,  8,  158, 0, 4, 439166, 9033.49, 0, 45.96, 0: 8; 1: 41; 2: 34; 3: 7; 4: 7; 
Differentiation_of_T_lymphocytes, 718,  5, 10,  158, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 37; 2: 40; 3: 7; 4: 5; 
Differentiation_of_T_lymphocytes, 610,  4, 14,  158, 0, 4, 439253, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 29; 3: 14; 4: 4; 
Differentiation_of_T_lymphocytes, 656,  4, 14,  158, 0, 4, 439185, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 34; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 343,  4, 14,  158, 0, 4, 439311, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 30; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 115,  4, 14,  158, 0, 4, 439203, 9033.49, 1, 45.96, 0: 8; 1: 43; 2: 31; 3: 7; 4: 8; 
Differentiation_of_T_lymphocytes, 948,  5, 12,  158, 0, 4, 464180, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 34; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 799,  9,  6,  158, 0, 4, 425955, 9033.49, 0, 45.96, 0: 8; 1: 44; 2: 28; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes, 582,  4, 13,  159, 0, 4, 410717, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 30; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 165,  5, 10,  159, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 35; 2: 43; 3: 6; 4: 5; 
Differentiation_of_T_lymphocytes, 924,  5, 12,  159, 0, 4, 463937, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 33; 3: 8; 4: 7; 
Differentiation_of_T_lymphocytes, 509,  4, 14,  159, 0, 4, 439127, 9033.49, 1, 45.96, 0: 8; 1: 44; 2: 27; 3: 11; 4: 7; 
Differentiation_of_T_lymphocytes, 928,  7,  8,  159, 0, 4, 439213, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 33; 3: 5; 4: 9; 
Differentiation_of_T_lymphocytes, 364,  4, 14,  159, 0, 4, 439322, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 37; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 833,  4, 14,  159, 0, 4, 439260, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 32; 3: 13; 4: 4; 
Differentiation_of_T_lymphocytes, 796,  4, 13,  159, 0, 4, 410768, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 28; 3: 15; 4: 4; 
Differentiation_of_T_lymphocytes, 209,  6,  9,  159, 0, 4, 426087, 9033.49, 0, 45.96, 0: 8; 1: 42; 2: 32; 3: 7; 4: 8; 
Differentiation_of_T_lymphocytes, 168,  5, 10,  159, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 37; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 520,  4, 14,  159, 0, 4, 439283, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 29; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  160, 0, 4, 439232, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 36; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 350,  6,  9,  160, 0, 4, 426162, 9033.49, 1, 45.96, 0: 8; 1: 42; 2: 30; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes, 564,  4, 14,  161, 0, 4, 439245, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 33; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 354,  4, 13,  161, 0, 4, 410755, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 42; 3: 9; 4: 4; 
Differentiation_of_T_lymphocytes, 660,  4, 14,  161, 0, 4, 439236, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 37; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 255,  4, 13,  161, 0, 4, 410878, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 31; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes, 227,  4, 14,  161, 0, 4, 439253, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 33; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 144,  4, 14,  161, 0, 4, 439199, 9033.49, 1, 45.96, 0: 8; 1: 36; 2: 39; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 937,  4, 14,  161, 0, 4, 439331, 9033.49, 1, 45.96, 0: 8; 1: 41; 2: 29; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 689,  4, 14,  161, 0, 4, 439286, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 40; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 612,  4, 14,  162, 0, 4, 439178, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 32; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes, 438,  4, 14,  162, 0, 4, 439184, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 35; 3: 13; 4: 4; 
Differentiation_of_T_lymphocytes, 282,  4, 14,  162, 0, 4, 439221, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 38; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 414,  4, 14,  162, 0, 4, 439170, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 30; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  162, 0, 4, 395675, 9033.49, 0, 45.96, 0: 8; 1: 38; 2: 35; 3: 10; 4: 6; 
Differentiation_of_T_lymphocytes, 647,  4, 13,  162, 0, 4, 410732, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 32; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes,  66,  4, 13,  162, 0, 4, 410737, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 36; 3: 17; 4: 1; 
Differentiation_of_T_lymphocytes,  23,  4, 13,  163, 0, 4, 410746, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 31; 3: 11; 4: 7; 
Differentiation_of_T_lymphocytes, 519,  4, 14,  163, 0, 4, 439219, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 31; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  163, 0, 4, 439283, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 34; 3: 14; 4: 4; 
Differentiation_of_T_lymphocytes, 681,  4, 14,  163, 0, 4, 439376, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 33; 3: 13; 4: 5; 
Differentiation_of_T_lymphocytes, 147,  4, 14,  163, 0, 4, 439211, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 36; 3: 10; 4: 6; 
Differentiation_of_T_lymphocytes, 284,  4, 14,  163, 0, 4, 439237, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 37; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 590,  4, 13,  163, 0, 4, 410729, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 31; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 748,  4, 14,  163, 0, 4, 439206, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 35; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 374,  4, 13,  164, 0, 4, 410768, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 30; 3: 15; 4: 5; 
Differentiation_of_T_lymphocytes, 573,  4, 13,  164, 0, 4, 410717, 9033.49, 0, 45.96, 0: 8; 1: 34; 2: 39; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes,  56,  4, 14,  164, 0, 4, 439208, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 40; 3: 7; 4: 7; 
Differentiation_of_T_lymphocytes, 257,  4, 13,  164, 0, 4, 410765, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 32; 3: 11; 4: 7; 
Differentiation_of_T_lymphocytes, 828,  4, 13,  164, 0, 4, 410785, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 32; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 921,  4, 14,  165, 0, 4, 439188, 9033.49, 0, 45.96, 0: 8; 1: 40; 2: 30; 3: 11; 4: 8; 
Differentiation_of_T_lymphocytes, 890,  4, 13,  165, 0, 4, 410743, 9033.49, 1, 45.96, 0: 8; 1: 40; 2: 30; 3: 11; 4: 8; 
Differentiation_of_T_lymphocytes, 297,  4, 13,  165, 0, 4, 410741, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes, 418,  4, 14,  166, 0, 4, 439060, 9033.49, 1, 45.96, 0: 8; 1: 39; 2: 31; 3: 11; 4: 8; 
Differentiation_of_T_lymphocytes, 695,  5, 10,  167, 0, 4, 395675, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 32; 3: 14; 4: 6; 
Differentiation_of_T_lymphocytes, 451,  4, 14,  167, 0, 4, 439212, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 33; 3: 18; 4: 3; 
Differentiation_of_T_lymphocytes, 513,  4, 14,  167, 0, 4, 439076, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 36; 3: 12; 4: 6; 
Differentiation_of_T_lymphocytes, 835,  4, 14,  167, 0, 4, 439185, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 33; 3: 12; 4: 7; 
Differentiation_of_T_lymphocytes, 289,  4, 13,  167, 0, 4, 410695, 9033.49, 1, 45.96, 0: 8; 1: 37; 2: 29; 3: 20; 4: 3; 
Differentiation_of_T_lymphocytes, 864,  4, 14,  168, 0, 4, 439351, 9033.49, 1, 45.96, 0: 8; 1: 33; 2: 39; 3: 11; 4: 6; 
Differentiation_of_T_lymphocytes, 940,  4, 14,  168, 0, 4, 439179, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 38; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes, 773,  4, 14,  168, 0, 4, 439191, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 35; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes,  41,  4, 13,  168, 0, 4, 410658, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 35; 3: 13; 4: 6; 
Differentiation_of_T_lymphocytes, 765,  4, 13,  169, 0, 4, 410765, 9033.49, 1, 45.96, 0: 8; 1: 35; 2: 35; 3: 12; 4: 7; 
Differentiation_of_T_lymphocytes,  33,  4, 13,  169, 0, 4, 410759, 9033.49, 1, 45.96, 0: 8; 1: 38; 2: 31; 3: 11; 4: 9; 
Differentiation_of_T_lymphocytes,  85,  4, 13,  170, 0, 4, 410753, 9033.49, 1, 45.96, 0: 8; 1: 34; 2: 38; 3: 8; 4: 9; 
Differentiation_of_T_lymphocytes, 602,  4, 14,  171, 0, 4, 439197, 9033.49, 0, 45.96, 0: 8; 1: 32; 2: 38; 3: 13; 4: 6; 
Differentiation_of_T_lymphocytes, 781,  4, 14,  171, 0, 4, 439179, 9033.49, 1, 45.96, 0: 8; 1: 31; 2: 39; 3: 14; 4: 5; 
