Seed 1656949570
ARCH 0|F_ID 2|LIMIT 4
before: 
4(993)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 326,  9,  8,  225, 0, 4, 570202, 16660.03, 0, 0.00, 0: 1; 1: 67; 2: 35; 3: 20; 4: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 264,  9,  8,  251, 0, 6, 570240, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 19; 4: 11; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 242,  9,  8,  252, 0, 6, 570329, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 28; 3: 17; 4: 12; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 132,  7, 11,  252, 0, 6, 604978, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 31; 3: 18; 4: 13; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 167,  7, 11,  252, 0, 6, 604980, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 37; 3: 15; 4: 14; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 223,  7, 11,  252, 0, 6, 604912, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 43; 3: 15; 4: 9; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 260,  7, 10,  252, 0, 6, 557146, 16660.03, 0, 80.98, 0: 1; 1: 61; 2: 34; 3: 18; 4: 12; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 863,  6, 12,  252, 0, 6, 570303, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 32; 3: 19; 4: 16; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 678,  6, 12,  252, 0, 6, 570252, 16660.03, 0, 80.98, 0: 1; 1: 60; 2: 32; 3: 23; 4: 12; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 567,  7, 11,  252, 0, 6, 604935, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 42; 3: 24; 4: 8; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  17,  8,  9,  252, 0, 6, 570215, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 32; 3: 20; 4: 11; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 247,  7, 10,  252, 0, 6, 557135, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 30; 3: 21; 4: 11; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 375,  8,  9,  252, 0, 6, 570306, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 45; 3: 13; 4: 10; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 895,  6, 13,  252, 0, 6, 610189, 16660.03, 0, 80.98, 0: 1; 1: 59; 2: 38; 3: 16; 4: 12; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 156,  9,  8,  253, 0, 6, 570263, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 34; 3: 15; 4: 14; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 414,  7, 11,  253, 0, 6, 604868, 16660.03, 1, 80.98, 0: 1; 1: 55; 2: 45; 3: 15; 4: 9; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 845,  6, 12,  253, 0, 6, 570294, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 31; 3: 23; 4: 7; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 947,  7, 11,  253, 0, 6, 604989, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 37; 3: 20; 4: 10; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 381,  9,  8,  253, 0, 6, 570319, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 33; 3: 18; 4: 11; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 739,  8,  9,  253, 0, 6, 570289, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 31; 3: 22; 4: 9; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 596,  7, 10,  253, 0, 6, 557151, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 29; 3: 23; 4: 13; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 541,  9,  8,  253, 0, 6, 570288, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 34; 3: 17; 4: 10; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 904,  6, 12,  253, 0, 6, 570257, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 28; 3: 17; 4: 13; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 254,  7, 11,  254, 0, 6, 604937, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 29; 3: 20; 4: 14; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  38,  7, 10,  254, 0, 6, 557156, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 27; 3: 22; 4: 12; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 105,  6, 13,  254, 0, 6, 610151, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 33; 3: 13; 4: 17; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 398,  8,  9,  254, 0, 6, 570290, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 29; 3: 23; 4: 12; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 229,  6, 13,  254, 0, 6, 610141, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 32; 3: 17; 4: 12; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 391,  7, 10,  254, 0, 6, 557161, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 34; 3: 21; 4: 8; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 473,  6, 13,  254, 0, 6, 610179, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 37; 3: 19; 4: 12; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 908,  8,  9,  254, 0, 6, 570288, 16660.03, 1, 80.98, 0: 1; 1: 68; 2: 23; 3: 19; 4: 13; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 117, 10,  7,  254, 0, 6, 557153, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 32; 3: 17; 4: 12; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 184,  7, 11,  254, 0, 6, 604872, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 36; 3: 14; 4: 16; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 767,  7, 10,  254, 0, 6, 557194, 16660.03, 1, 80.98, 0: 1; 1: 68; 2: 26; 3: 16; 4: 11; 5: 6; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 568,  6, 12,  254, 0, 6, 570351, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 40; 3: 15; 4: 14; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 876,  8,  9,  254, 0, 6, 570337, 16660.03, 0, 80.98, 0: 1; 1: 57; 2: 39; 3: 19; 4: 11; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 648,  8,  9,  254, 0, 6, 570350, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 33; 3: 19; 4: 9; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 653,  8,  9,  254, 0, 6, 570312, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 30; 3: 20; 4: 11; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 524,  9,  8,  254, 0, 6, 570250, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 31; 3: 18; 4: 12; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 941,  7, 10,  254, 0, 6, 557192, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 27; 3: 21; 4: 13; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 855,  6, 12,  254, 0, 6, 570239, 16660.03, 0, 80.98, 0: 1; 1: 57; 2: 39; 3: 15; 4: 17; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 267,  9,  8,  255, 0, 6, 570355, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 35; 3: 14; 4: 10; 5: 2; 6: 5; 
Bortezomib_Responses_in_U266_Human_Myelo,   5,  7, 11,  255, 0, 6, 604928, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 34; 3: 9; 4: 17; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 961,  6, 13,  255, 0, 6, 610031, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 17; 4: 16; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 437,  7, 10,  255, 0, 6, 557172, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 33; 3: 19; 4: 11; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 261,  7, 11,  255, 0, 6, 604958, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 39; 3: 18; 4: 8; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 590,  9,  8,  255, 0, 6, 570140, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 37; 3: 18; 4: 13; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 826, 10,  7,  255, 0, 6, 557172, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 34; 3: 19; 4: 12; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 893,  8,  9,  255, 0, 6, 570297, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 31; 3: 21; 4: 9; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 682,  6, 12,  255, 0, 6, 570268, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 26; 3: 23; 4: 12; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 161,  7, 10,  255, 0, 6, 557161, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 15; 4: 16; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 353,  7, 11,  255, 0, 6, 604925, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 33; 3: 13; 4: 15; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 354,  7, 11,  255, 0, 6, 604763, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 28; 3: 29; 4: 10; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 382,  7, 10,  255, 0, 6, 557177, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 33; 3: 13; 4: 15; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 169, 10,  7,  255, 0, 6, 557194, 16660.03, 0, 80.98, 0: 1; 1: 61; 2: 33; 3: 20; 4: 9; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 183,  7, 10,  255, 0, 6, 557180, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 35; 3: 17; 4: 13; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  81,  8,  9,  255, 0, 6, 570274, 16660.03, 1, 80.98, 0: 1; 1: 67; 2: 28; 3: 15; 4: 10; 5: 7; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 638,  8,  9,  255, 0, 6, 570269, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 42; 3: 11; 4: 11; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 470,  7, 10,  256, 0, 6, 557181, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 17; 4: 12; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 709,  6, 13,  256, 0, 6, 610125, 16660.03, 0, 80.98, 0: 1; 1: 57; 2: 38; 3: 17; 4: 14; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 800,  8,  9,  256, 0, 6, 570300, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 19; 4: 12; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 464, 10,  7,  256, 0, 6, 557132, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 28; 3: 20; 4: 12; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 786,  7, 11,  256, 0, 6, 605035, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 38; 3: 11; 4: 16; 5: 1; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 417,  9,  8,  256, 0, 6, 570346, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 38; 3: 15; 4: 12; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 518,  7, 10,  256, 0, 6, 557178, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 33; 3: 21; 4: 13; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 368,  8,  9,  256, 0, 6, 570304, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 38; 3: 17; 4: 12; 5: 1; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 753,  8,  9,  256, 0, 6, 570282, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 19; 4: 15; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 551,  8,  9,  256, 0, 6, 570315, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 32; 3: 20; 4: 11; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 685,  6, 12,  256, 0, 6, 570271, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 39; 3: 17; 4: 12; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 328, 10,  7,  256, 0, 6, 557173, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 31; 3: 22; 4: 10; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 548,  7, 11,  256, 0, 6, 605063, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 19; 4: 11; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 127,  7, 11,  256, 0, 6, 604831, 16660.03, 0, 80.98, 0: 1; 1: 58; 2: 37; 3: 17; 4: 13; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 239,  9,  8,  256, 0, 6, 570283, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 16; 4: 14; 5: 1; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 563,  7, 11,  257, 0, 6, 604968, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 33; 3: 15; 4: 9; 5: 7; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 266,  7, 11,  257, 0, 6, 605049, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 31; 3: 20; 4: 13; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 756,  6, 13,  257, 0, 6, 610050, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 39; 3: 15; 4: 15; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 737,  9,  8,  257, 0, 6, 570308, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 37; 3: 19; 4: 12; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 818, 10,  7,  257, 0, 6, 557165, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 41; 3: 12; 4: 12; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 879,  9,  8,  257, 0, 6, 570308, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 35; 3: 16; 4: 13; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 529,  9,  8,  257, 0, 6, 570293, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 34; 3: 20; 4: 9; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 506,  7, 10,  257, 0, 6, 557209, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 34; 3: 15; 4: 9; 5: 3; 6: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 578,  9,  8,  257, 0, 6, 570288, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 28; 3: 23; 4: 9; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 705,  9,  8,  257, 0, 6, 570265, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 33; 3: 18; 4: 10; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  10,  8,  9,  257, 0, 6, 570245, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 32; 3: 16; 4: 11; 5: 4; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 953,  9,  8,  257, 0, 6, 570302, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 34; 3: 19; 4: 13; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 882,  7, 11,  257, 0, 6, 604926, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 37; 3: 22; 4: 10; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 238,  9,  8,  257, 0, 6, 570320, 16660.03, 1, 80.98, 0: 1; 1: 67; 2: 28; 3: 14; 4: 12; 5: 4; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 286,  6, 13,  257, 0, 6, 610211, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 34; 3: 16; 4: 19; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 831,  8,  9,  257, 0, 6, 570323, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 33; 3: 21; 4: 10; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 111,  6, 13,  257, 0, 6, 610177, 16660.03, 0, 80.98, 0: 1; 1: 62; 2: 28; 3: 23; 4: 11; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 540,  7, 10,  257, 0, 6, 557196, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 29; 3: 24; 4: 11; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 628,  7, 10,  258, 0, 6, 557301, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 33; 3: 14; 4: 14; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 675,  6, 12,  258, 0, 6, 570322, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 37; 3: 18; 4: 14; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 657,  8,  9,  258, 0, 6, 570325, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 35; 3: 23; 4: 9; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 245,  6, 12,  258, 0, 6, 570297, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 29; 3: 22; 4: 14; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 179,  6, 12,  258, 0, 6, 570291, 16660.03, 1, 80.98, 0: 1; 1: 62; 2: 25; 3: 25; 4: 15; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 791,  5, 14,  258, 0, 6, 557197, 16660.03, 1, 80.98, 0: 1; 1: 54; 2: 35; 3: 28; 4: 11; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 553,  6, 12,  258, 0, 6, 570277, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 38; 3: 19; 4: 12; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 507,  7, 10,  258, 0, 6, 557192, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 37; 3: 22; 4: 10; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 646,  7, 10,  258, 0, 6, 557180, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 35; 3: 17; 4: 14; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 178,  6, 12,  259, 0, 6, 570281, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 36; 3: 16; 4: 16; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 877,  6, 12,  259, 0, 6, 570304, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 25; 3: 24; 4: 13; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 677,  7, 11,  259, 0, 6, 604943, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 39; 3: 16; 4: 10; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 795,  9,  8,  259, 0, 6, 570303, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 32; 3: 17; 4: 8; 5: 5; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 883,  9,  8,  259, 0, 6, 570362, 16660.03, 0, 80.98, 0: 1; 1: 59; 2: 37; 3: 16; 4: 10; 5: 4; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 151,  8,  9,  259, 0, 6, 570277, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 36; 3: 17; 4: 9; 5: 2; 6: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 666,  6, 12,  259, 0, 6, 570314, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 34; 3: 18; 4: 11; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 617, 10,  7,  259, 0, 6, 557169, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 39; 3: 13; 4: 13; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 631,  6, 12,  259, 0, 6, 570295, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 34; 3: 22; 4: 13; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 465, 10,  7,  259, 0, 6, 557172, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 32; 3: 25; 4: 10; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 991,  7, 11,  259, 0, 6, 604982, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 37; 3: 18; 4: 16; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 259,  7, 10,  259, 0, 6, 557165, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 34; 3: 16; 4: 14; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 824,  9,  8,  259, 0, 6, 570401, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 33; 3: 22; 4: 10; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 927,  8,  9,  259, 0, 6, 570264, 16660.03, 1, 80.98, 0: 1; 1: 61; 2: 34; 3: 14; 4: 15; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 373,  7, 11,  259, 0, 6, 604919, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 46; 3: 10; 4: 18; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 182, 10,  7,  259, 0, 6, 557171, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 21; 4: 10; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 217,  7, 11,  260, 0, 6, 605086, 16660.03, 1, 80.98, 0: 1; 1: 60; 2: 32; 3: 20; 4: 11; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  47,  7, 11,  260, 0, 6, 605055, 16660.03, 0, 80.98, 0: 1; 1: 61; 2: 29; 3: 19; 4: 17; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 965,  7, 11,  260, 0, 6, 605039, 16660.03, 1, 80.98, 0: 1; 1: 56; 2: 38; 3: 17; 4: 14; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 129,  7, 10,  260, 0, 6, 557140, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 29; 3: 19; 4: 8; 5: 5; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 508, 10,  7,  260, 0, 6, 557126, 16660.03, 1, 80.98, 0: 1; 1: 55; 2: 43; 3: 14; 4: 11; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 642,  7, 11,  260, 0, 6, 605013, 16660.03, 1, 80.98, 0: 1; 1: 59; 2: 36; 3: 15; 4: 13; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 336,  7, 11,  260, 0, 6, 605000, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 36; 3: 18; 4: 14; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 641,  7, 10,  260, 0, 6, 557166, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 26; 3: 19; 4: 15; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 504,  6, 12,  260, 0, 6, 570318, 16660.03, 1, 80.98, 0: 1; 1: 53; 2: 40; 3: 19; 4: 16; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 214,  8,  9,  260, 0, 6, 570214, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 19; 4: 12; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  23,  8,  9,  260, 0, 6, 570269, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 38; 3: 15; 4: 15; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 434,  9,  8,  260, 0, 6, 570288, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 39; 3: 13; 4: 16; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 298,  6, 13,  260, 0, 6, 610215, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 22; 3: 26; 4: 12; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 484,  7, 10,  260, 0, 6, 557146, 16660.03, 1, 80.98, 0: 1; 1: 66; 2: 23; 3: 22; 4: 11; 5: 4; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 396,  6, 12,  260, 0, 6, 570304, 16660.03, 1, 80.98, 0: 1; 1: 58; 2: 35; 3: 18; 4: 14; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 713,  7, 10,  260, 0, 6, 557132, 16660.03, 1, 80.98, 0: 1; 1: 64; 2: 28; 3: 17; 4: 14; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 227, 10,  7,  261, 0, 6, 557192, 16660.03, 1, 80.98, 0: 1; 1: 63; 2: 31; 3: 14; 4: 15; 5: 2; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 285,  6, 12,  261, 0, 6, 570296, 16660.03, 1, 80.98, 0: 1; 1: 57; 2: 34; 3: 19; 4: 17; 5: 1; 6: 1; 
