Seed 1656949570
ARCH 0|F_ID 2|LIMIT 3
before: 
23(611)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 559,  9,  9,  170, 1, 3, 639198, 17907.34, 0, 0.00, 1: 55; 2: 38; 3: 13; 
Glucose_Repression_Signaling_2009, 104,  6, 13,  191, 1, 5, 619498, 17907.34, 1, 61.60, 1: 54; 2: 28; 3: 18; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 162,  8, 10,  191, 1, 5, 634070, 17907.34, 1, 61.60, 1: 52; 2: 30; 3: 19; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 994,  8, 10,  191, 1, 5, 634005, 17907.34, 1, 61.60, 1: 52; 2: 29; 3: 20; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 382,  8, 10,  191, 1, 5, 634039, 17907.34, 1, 61.60, 1: 51; 2: 29; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 809,  6, 13,  191, 1, 5, 619532, 17907.34, 1, 61.60, 1: 50; 2: 31; 3: 23; 5: 2; 
Glucose_Repression_Signaling_2009, 431,  7, 11,  191, 1, 5, 613182, 17907.34, 1, 61.60, 1: 52; 2: 30; 3: 20; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 115,  6, 13,  191, 1, 5, 619310, 17907.34, 1, 61.60, 1: 52; 2: 31; 3: 18; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 374,  7, 11,  191, 1, 5, 613186, 17907.34, 1, 61.60, 1: 54; 2: 26; 3: 21; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 297,  8, 10,  191, 1, 5, 633980, 17907.34, 1, 61.60, 1: 50; 2: 35; 3: 14; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 824, 10,  8,  191, 1, 5, 634051, 17907.34, 1, 61.60, 1: 52; 2: 31; 3: 17; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 855,  7, 12,  191, 1, 5, 658700, 17907.34, 1, 61.60, 1: 54; 2: 27; 3: 20; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 442,  8, 10,  191, 1, 5, 634010, 17907.34, 1, 61.60, 1: 47; 2: 38; 3: 18; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 349,  6, 13,  191, 1, 5, 619502, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 23; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 605,  7, 11,  192, 1, 5, 613178, 17907.34, 1, 61.60, 1: 49; 2: 31; 3: 24; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 268,  6, 14,  192, 1, 5, 658596, 17907.34, 1, 61.60, 1: 47; 2: 38; 3: 17; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 613,  6, 14,  192, 1, 5, 658798, 17907.34, 1, 61.60, 1: 52; 2: 29; 3: 19; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 455, 10,  8,  192, 1, 5, 634066, 17907.34, 1, 61.60, 1: 54; 2: 31; 3: 13; 4: 3; 5: 5; 
Glucose_Repression_Signaling_2009, 851,  8, 10,  192, 1, 5, 634057, 17907.34, 1, 61.60, 1: 52; 2: 27; 3: 23; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 445,  6, 14,  192, 1, 5, 658698, 17907.34, 1, 61.60, 1: 46; 2: 38; 3: 19; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 859,  6, 13,  192, 1, 5, 619564, 17907.34, 1, 61.60, 1: 51; 2: 27; 3: 26; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 765,  6, 14,  192, 1, 5, 658779, 17907.34, 1, 61.60, 1: 50; 2: 34; 3: 16; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 558, 10,  8,  192, 1, 5, 633960, 17907.34, 1, 61.60, 1: 49; 2: 33; 3: 21; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 816, 10,  8,  192, 1, 5, 634107, 17907.34, 1, 61.60, 1: 49; 2: 35; 3: 17; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 560,  7, 11,  192, 1, 5, 613152, 17907.34, 1, 61.60, 1: 50; 2: 31; 3: 21; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 214,  9,  9,  192, 1, 5, 639155, 17907.34, 1, 61.60, 1: 51; 2: 36; 3: 12; 4: 2; 5: 5; 
Glucose_Repression_Signaling_2009, 569,  6, 13,  192, 1, 5, 619580, 17907.34, 1, 61.60, 1: 48; 2: 33; 3: 23; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 337,  7, 11,  192, 1, 5, 613170, 17907.34, 1, 61.60, 1: 51; 2: 29; 3: 22; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 459,  9,  9,  192, 1, 5, 639183, 17907.34, 1, 61.60, 1: 50; 2: 32; 3: 20; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009,   9,  7, 11,  192, 1, 5, 613182, 17907.34, 1, 61.60, 1: 46; 2: 38; 3: 19; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 335,  6, 13,  192, 1, 5, 619449, 17907.34, 1, 61.60, 1: 53; 2: 27; 3: 21; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 950,  7, 11,  192, 1, 5, 613196, 17907.34, 1, 61.60, 1: 48; 2: 33; 3: 23; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 661,  8, 10,  192, 1, 5, 634037, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 22; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  40,  6, 14,  192, 1, 5, 658761, 17907.34, 1, 61.60, 1: 51; 2: 27; 3: 26; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 555,  8, 10,  192, 1, 5, 633990, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 24; 5: 1; 
Glucose_Repression_Signaling_2009, 362,  6, 14,  192, 1, 5, 658735, 17907.34, 1, 61.60, 1: 52; 2: 29; 3: 21; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009,  64, 10,  8,  192, 1, 5, 634011, 17907.34, 1, 61.60, 1: 46; 2: 40; 3: 16; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 357,  6, 14,  192, 1, 5, 658851, 17907.34, 1, 61.60, 1: 46; 2: 38; 3: 19; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  44,  9,  9,  192, 1, 5, 639129, 17907.34, 1, 61.60, 1: 48; 2: 35; 3: 20; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 700, 11,  7,  193, 1, 5, 613189, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 18; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009,  79,  7, 12,  193, 1, 5, 658706, 17907.34, 1, 61.60, 1: 53; 2: 27; 3: 21; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 922,  7, 11,  193, 1, 5, 613185, 17907.34, 1, 61.60, 1: 49; 2: 30; 3: 25; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 971,  6, 13,  193, 1, 5, 619487, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 20; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 151,  9,  9,  193, 1, 5, 639158, 17907.34, 1, 61.60, 1: 52; 2: 25; 3: 26; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 703,  8, 10,  193, 1, 5, 634016, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 20; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 416,  6, 14,  193, 1, 5, 658722, 17907.34, 1, 61.60, 1: 48; 2: 31; 3: 26; 5: 1; 
Glucose_Repression_Signaling_2009, 972,  7, 12,  193, 1, 5, 658627, 17907.34, 1, 61.60, 1: 49; 2: 36; 3: 15; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 409,  7, 12,  193, 1, 5, 658721, 17907.34, 1, 61.60, 1: 50; 2: 36; 3: 14; 4: 1; 5: 5; 
Glucose_Repression_Signaling_2009, 309,  7, 11,  193, 1, 5, 613215, 17907.34, 1, 61.60, 1: 51; 2: 31; 3: 19; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009,  78,  8, 10,  193, 1, 5, 634082, 17907.34, 1, 61.60, 1: 47; 2: 38; 3: 16; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 899,  7, 11,  193, 1, 5, 613193, 17907.34, 1, 61.60, 1: 52; 2: 29; 3: 20; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 191,  7, 12,  193, 1, 5, 658737, 17907.34, 1, 61.60, 1: 50; 2: 36; 3: 14; 4: 1; 5: 5; 
Glucose_Repression_Signaling_2009,  63, 11,  7,  193, 1, 5, 613148, 17907.34, 1, 61.60, 1: 50; 2: 29; 3: 24; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 783,  7, 11,  193, 1, 5, 613164, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 23; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009,  62,  8, 10,  193, 1, 5, 634064, 17907.34, 1, 61.60, 1: 49; 2: 38; 3: 11; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009,  93, 10,  8,  193, 1, 5, 634058, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 17; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 186, 11,  7,  193, 1, 5, 613170, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 18; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 113,  8, 10,  193, 1, 5, 634087, 17907.34, 1, 61.60, 1: 56; 2: 23; 3: 20; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 517,  9,  9,  193, 1, 5, 639181, 17907.34, 1, 61.60, 1: 47; 2: 37; 3: 19; 5: 3; 
Glucose_Repression_Signaling_2009, 813,  7, 11,  193, 1, 5, 613199, 17907.34, 1, 61.60, 1: 54; 2: 24; 3: 24; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 947,  7, 11,  193, 1, 5, 613186, 17907.34, 1, 61.60, 1: 50; 2: 28; 3: 26; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 179,  7, 12,  193, 1, 5, 658857, 17907.34, 1, 61.60, 1: 48; 2: 33; 3: 23; 5: 2; 
Glucose_Repression_Signaling_2009, 282, 10,  8,  193, 1, 5, 633982, 17907.34, 1, 61.60, 1: 48; 2: 35; 3: 19; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 820,  7, 11,  193, 1, 5, 613201, 17907.34, 1, 61.60, 1: 49; 2: 31; 3: 24; 5: 2; 
Glucose_Repression_Signaling_2009, 823,  6, 14,  193, 1, 5, 658798, 17907.34, 1, 61.60, 1: 49; 2: 31; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 848,  6, 14,  193, 1, 5, 658763, 17907.34, 1, 61.60, 1: 42; 2: 43; 3: 20; 5: 1; 
Glucose_Repression_Signaling_2009, 444,  8, 10,  193, 1, 5, 634066, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 21; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 657,  9,  9,  194, 1, 5, 639194, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 17; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 685,  7, 12,  194, 1, 5, 658648, 17907.34, 1, 61.60, 1: 54; 2: 21; 3: 28; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 660,  8, 10,  194, 1, 5, 633990, 17907.34, 1, 61.60, 1: 53; 2: 27; 3: 21; 4: 1; 5: 4; 
Glucose_Repression_Signaling_2009, 248, 11,  7,  194, 1, 5, 613211, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 17; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 706, 11,  7,  194, 1, 5, 613196, 17907.34, 1, 61.60, 1: 51; 2: 27; 3: 25; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009,  29,  5, 16,  194, 1, 5, 634060, 17907.34, 1, 61.60, 1: 51; 2: 28; 3: 23; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 582,  7, 11,  194, 1, 5, 613146, 17907.34, 1, 61.60, 1: 51; 2: 28; 3: 23; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 502,  6, 14,  194, 1, 5, 658733, 17907.34, 1, 61.60, 1: 50; 2: 31; 3: 21; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 231, 10,  8,  194, 1, 5, 634034, 17907.34, 1, 61.60, 1: 52; 2: 27; 3: 22; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 814,  7, 12,  194, 1, 5, 658649, 17907.34, 1, 61.60, 1: 48; 2: 36; 3: 17; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 875,  6, 14,  194, 1, 5, 658778, 17907.34, 1, 61.60, 1: 48; 2: 32; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 102, 11,  7,  194, 1, 5, 613197, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 22; 5: 3; 
Glucose_Repression_Signaling_2009, 637,  6, 13,  194, 1, 5, 619497, 17907.34, 1, 61.60, 1: 51; 2: 27; 3: 25; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 253,  8, 10,  194, 1, 5, 634058, 17907.34, 1, 61.60, 1: 47; 2: 37; 3: 18; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 988,  6, 14,  194, 1, 5, 658790, 17907.34, 1, 61.60, 1: 46; 2: 37; 3: 19; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 987, 10,  8,  194, 1, 5, 634047, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 22; 5: 3; 
Glucose_Repression_Signaling_2009, 724, 11,  7,  194, 1, 5, 613172, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 19; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 128,  6, 14,  195, 1, 5, 658731, 17907.34, 1, 61.60, 1: 49; 2: 33; 3: 19; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 443,  6, 14,  195, 1, 5, 658658, 17907.34, 1, 61.60, 1: 48; 2: 35; 3: 18; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 868,  8, 10,  195, 1, 5, 634075, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 17; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 542, 11,  7,  195, 1, 5, 613194, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 21; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 756,  6, 13,  195, 1, 5, 619487, 17907.34, 1, 61.60, 1: 48; 2: 32; 3: 22; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 920,  7, 12,  195, 1, 5, 658650, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 20; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 953, 10,  8,  195, 1, 5, 633986, 17907.34, 0, 61.60, 1: 49; 2: 30; 3: 24; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 425, 10,  8,  195, 1, 5, 634035, 17907.34, 1, 61.60, 1: 43; 2: 42; 3: 18; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 418, 11,  7,  195, 1, 5, 613183, 17907.34, 1, 61.60, 1: 53; 2: 28; 3: 18; 4: 3; 5: 4; 
Glucose_Repression_Signaling_2009, 874,  7, 11,  195, 1, 5, 613170, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 21; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 788,  6, 13,  195, 1, 5, 619486, 17907.34, 1, 61.60, 1: 50; 2: 31; 3: 20; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 411,  6, 14,  195, 1, 5, 658660, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 24; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 472,  7, 11,  195, 1, 5, 613186, 17907.34, 1, 61.60, 1: 41; 2: 45; 3: 17; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 383,  6, 14,  195, 1, 5, 658619, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 24; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 864, 11,  7,  195, 1, 5, 613215, 17907.34, 1, 61.60, 1: 49; 2: 30; 3: 23; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 667,  7, 12,  195, 1, 5, 658677, 17907.34, 1, 61.60, 1: 51; 2: 31; 3: 18; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 615, 10,  8,  196, 1, 5, 634069, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 199,  7, 12,  196, 1, 5, 658688, 17907.34, 1, 61.60, 1: 48; 2: 32; 3: 22; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 641,  8, 10,  196, 1, 5, 634080, 17907.34, 1, 61.60, 1: 50; 2: 30; 3: 21; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 900,  7, 11,  196, 1, 5, 613207, 17907.34, 1, 61.60, 1: 47; 2: 35; 3: 19; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009,  27,  9,  9,  196, 1, 5, 639228, 17907.34, 1, 61.60, 1: 53; 2: 30; 3: 14; 4: 4; 5: 5; 
Glucose_Repression_Signaling_2009,   2,  6, 14,  196, 1, 5, 658699, 17907.34, 1, 61.60, 1: 50; 2: 28; 3: 24; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 387,  6, 13,  196, 1, 5, 619470, 17907.34, 1, 61.60, 1: 47; 2: 37; 3: 15; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 446, 10,  8,  196, 1, 5, 634004, 17907.34, 1, 61.60, 1: 52; 2: 27; 3: 20; 4: 5; 5: 2; 
Glucose_Repression_Signaling_2009, 493, 10,  8,  196, 1, 5, 633991, 17907.34, 1, 61.60, 1: 49; 2: 33; 3: 18; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 514, 10,  8,  196, 1, 5, 634035, 17907.34, 1, 61.60, 1: 45; 2: 34; 3: 26; 5: 1; 
Glucose_Repression_Signaling_2009, 415, 10,  8,  196, 1, 5, 633986, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 19; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 649,  8, 10,  196, 1, 5, 634047, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 20; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 305,  6, 13,  196, 1, 5, 619549, 17907.34, 1, 61.60, 1: 48; 2: 33; 3: 21; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 310, 10,  8,  196, 1, 5, 634084, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 18; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 710,  5, 15,  196, 1, 5, 596404, 17907.34, 1, 61.60, 1: 51; 2: 29; 3: 21; 4: 1; 5: 4; 
Glucose_Repression_Signaling_2009, 227, 11,  7,  196, 1, 5, 613163, 17907.34, 1, 61.60, 1: 45; 2: 40; 3: 16; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 856,  6, 13,  196, 1, 5, 619530, 17907.34, 1, 61.60, 1: 45; 2: 37; 3: 20; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 338,  6, 14,  196, 1, 5, 658723, 17907.34, 1, 61.60, 1: 45; 2: 36; 3: 22; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 223,  7, 11,  196, 1, 5, 613232, 17907.34, 1, 61.60, 1: 46; 2: 34; 3: 23; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 332,  5, 16,  196, 1, 5, 633984, 17907.34, 1, 61.60, 1: 49; 2: 30; 3: 22; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 818, 11,  7,  196, 1, 5, 613161, 17907.34, 1, 61.60, 1: 43; 2: 39; 3: 22; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009,  59, 10,  8,  196, 1, 5, 633996, 17907.34, 1, 61.60, 1: 51; 2: 28; 3: 22; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 860,  6, 13,  196, 1, 5, 619640, 17907.34, 1, 61.60, 1: 43; 2: 40; 3: 21; 5: 2; 
Glucose_Repression_Signaling_2009, 617, 11,  7,  197, 1, 5, 613188, 17907.34, 1, 61.60, 1: 48; 2: 34; 3: 18; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 478, 11,  7,  197, 1, 5, 613207, 17907.34, 1, 61.60, 1: 44; 2: 37; 3: 22; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  28,  7, 12,  197, 1, 5, 658702, 17907.34, 1, 61.60, 1: 51; 2: 26; 3: 25; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 744,  6, 14,  197, 1, 5, 658614, 17907.34, 1, 61.60, 1: 43; 2: 39; 3: 21; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 938, 11,  7,  197, 1, 5, 613168, 17907.34, 1, 61.60, 1: 48; 2: 32; 3: 21; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 832,  6, 14,  197, 1, 5, 658659, 17907.34, 1, 61.60, 1: 50; 2: 29; 3: 22; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 264, 10,  8,  197, 1, 5, 634095, 17907.34, 1, 61.60, 1: 51; 2: 29; 3: 20; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 643, 11,  7,  197, 1, 5, 613174, 17907.34, 1, 61.60, 1: 50; 2: 30; 3: 20; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  197, 1, 5, 619648, 17907.34, 1, 61.60, 1: 40; 2: 44; 3: 20; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 812,  7, 12,  197, 1, 5, 658620, 17907.34, 1, 61.60, 1: 46; 2: 35; 3: 22; 5: 3; 
Glucose_Repression_Signaling_2009, 815, 11,  7,  197, 1, 5, 613180, 17907.34, 1, 61.60, 1: 47; 2: 34; 3: 20; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 712, 11,  7,  197, 1, 5, 613187, 17907.34, 1, 61.60, 1: 46; 2: 33; 3: 24; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,  33,  8, 10,  197, 1, 5, 634067, 17907.34, 1, 61.60, 1: 51; 2: 24; 3: 28; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 273,  7, 12,  197, 1, 5, 658652, 17907.34, 1, 61.60, 1: 50; 2: 29; 3: 22; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 948,  7, 12,  198, 1, 5, 658700, 17907.34, 1, 61.60, 1: 47; 2: 32; 3: 23; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 180,  7, 12,  198, 1, 5, 658721, 17907.34, 1, 61.60, 1: 50; 2: 33; 3: 15; 4: 3; 5: 5; 
Glucose_Repression_Signaling_2009, 646,  8, 10,  198, 1, 5, 634046, 17907.34, 1, 61.60, 1: 46; 2: 36; 3: 20; 5: 4; 
Glucose_Repression_Signaling_2009, 464, 11,  7,  198, 1, 5, 613196, 17907.34, 1, 61.60, 1: 49; 2: 32; 3: 19; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 652,  6, 13,  198, 1, 5, 619535, 17907.34, 1, 61.60, 1: 48; 2: 29; 3: 26; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 878,  6, 13,  198, 1, 5, 619521, 17907.34, 1, 61.60, 1: 47; 2: 36; 3: 18; 5: 5; 
Glucose_Repression_Signaling_2009,  51,  8, 10,  198, 1, 5, 634048, 17907.34, 1, 61.60, 1: 53; 2: 24; 3: 22; 4: 4; 5: 3; 
Glucose_Repression_Signaling_2009, 635, 10,  8,  198, 1, 5, 634050, 17907.34, 1, 61.60, 1: 50; 2: 32; 3: 17; 4: 2; 5: 5; 
Glucose_Repression_Signaling_2009, 785,  6, 14,  198, 1, 5, 658718, 17907.34, 1, 61.60, 1: 45; 2: 34; 3: 24; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 795, 10,  8,  198, 1, 5, 633948, 17907.34, 1, 61.60, 1: 52; 2: 27; 3: 19; 4: 5; 5: 3; 
Glucose_Repression_Signaling_2009, 482, 10,  8,  198, 1, 5, 634094, 17907.34, 1, 61.60, 1: 46; 2: 36; 3: 19; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 631,  7, 12,  198, 1, 5, 658669, 17907.34, 1, 61.60, 1: 44; 2: 35; 3: 25; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 930,  6, 13,  198, 1, 5, 619456, 17907.34, 1, 61.60, 1: 46; 2: 32; 3: 25; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 515,  8, 10,  198, 1, 5, 634009, 17907.34, 1, 61.60, 1: 50; 2: 29; 3: 21; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 140, 11,  7,  198, 1, 5, 613198, 17907.34, 1, 61.60, 1: 47; 2: 33; 3: 22; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 620,  7, 12,  198, 1, 5, 658704, 17907.34, 1, 61.60, 1: 52; 2: 22; 3: 28; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 301, 11,  7,  198, 1, 5, 613144, 17907.34, 1, 61.60, 1: 41; 2: 40; 3: 24; 5: 1; 
Glucose_Repression_Signaling_2009, 634,  5, 15,  199, 1, 5, 596410, 17907.34, 1, 61.60, 1: 40; 2: 43; 3: 20; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 440,  5, 16,  199, 1, 5, 633970, 17907.34, 1, 61.60, 1: 49; 2: 29; 3: 24; 5: 4; 
Glucose_Repression_Signaling_2009, 626,  7, 11,  199, 1, 5, 613172, 17907.34, 1, 61.60, 1: 48; 2: 31; 3: 21; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 130, 11,  7,  199, 1, 5, 613174, 17907.34, 1, 61.60, 1: 49; 2: 28; 3: 25; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 352,  6, 14,  199, 1, 5, 658561, 17907.34, 1, 61.60, 1: 43; 2: 38; 3: 22; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 507,  8, 10,  199, 1, 5, 634051, 17907.34, 0, 61.60, 1: 47; 2: 32; 3: 23; 4: 1; 5: 3; 
Glucose_Repression_Signaling_2009, 489,  8, 10,  199, 1, 5, 634040, 17907.34, 1, 61.60, 1: 50; 2: 27; 3: 24; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 978,  9,  9,  199, 1, 5, 639102, 17907.34, 1, 61.60, 1: 49; 2: 34; 3: 16; 4: 1; 5: 6; 
Glucose_Repression_Signaling_2009, 342,  8, 10,  199, 1, 5, 633911, 17907.34, 1, 61.60, 1: 48; 2: 33; 3: 19; 4: 2; 5: 4; 
Glucose_Repression_Signaling_2009, 476,  6, 13,  199, 1, 5, 619536, 17907.34, 1, 61.60, 1: 49; 2: 29; 3: 22; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 385,  5, 16,  199, 1, 5, 634052, 17907.34, 1, 61.60, 1: 48; 2: 30; 3: 23; 4: 3; 5: 2; 
