Seed 1656949570
ARCH 0|F_ID 1|LIMIT 4
before: 
4(202)
Melhor resultado nxn: Bortezomib_Responses_in_U266_Human_Myelo, 267,  9,  8,  228, 0, 4, 570342, 12440.03, 0, 0.00, 0: 1; 1: 62; 2: 41; 3: 20; 4: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 881,  5, 15,  274, 0, 5, 590617, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 44; 3: 21; 4: 13; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 144,  5, 14,  274, 0, 5, 557162, 12440.03, 0, 81.15, 0: 1; 1: 41; 2: 48; 3: 25; 4: 13; 5: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 654,  5, 15,  274, 0, 5, 590586, 12440.03, 1, 81.15, 0: 1; 1: 43; 2: 48; 3: 22; 4: 11; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 200,  5, 16,  274, 0, 5, 622462, 12440.03, 1, 81.15, 0: 1; 1: 42; 2: 50; 3: 22; 4: 9; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 907,  5, 16,  274, 0, 5, 622717, 12440.03, 0, 81.15, 0: 1; 1: 47; 2: 41; 3: 24; 4: 12; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 280,  5, 15,  275, 0, 5, 590575, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 48; 3: 17; 4: 12; 5: 7; 
Bortezomib_Responses_in_U266_Human_Myelo, 393,  5, 16,  276, 0, 5, 622553, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 46; 3: 18; 4: 11; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 833,  5, 16,  276, 0, 5, 622427, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 42; 3: 24; 4: 11; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 405,  6, 13,  276, 0, 5, 610164, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 42; 3: 20; 4: 11; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 716, 10,  7,  277, 0, 5, 557155, 12440.03, 0, 81.15, 0: 1; 1: 39; 2: 54; 3: 19; 4: 12; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 232,  5, 16,  277, 0, 5, 622418, 12440.03, 1, 81.15, 0: 1; 1: 45; 2: 46; 3: 20; 4: 10; 5: 8; 
Bortezomib_Responses_in_U266_Human_Myelo, 476,  6, 13,  278, 0, 5, 610103, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 35; 3: 21; 4: 16; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 294,  5, 16,  279, 0, 5, 622373, 12440.03, 1, 81.15, 0: 1; 1: 37; 2: 56; 3: 18; 4: 14; 5: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 921,  5, 15,  279, 0, 5, 590632, 12440.03, 1, 81.15, 0: 1; 1: 44; 2: 42; 3: 27; 4: 10; 5: 6; 
Bortezomib_Responses_in_U266_Human_Myelo, 291,  6, 13,  280, 0, 5, 610473, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 46; 3: 15; 4: 13; 5: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 128,  5, 14,  284, 0, 5, 557153, 12440.03, 1, 81.15, 0: 1; 1: 46; 2: 43; 3: 18; 4: 12; 5: 10; 
Bortezomib_Responses_in_U266_Human_Myelo, 404,  5, 15,  285, 0, 5, 590613, 12440.03, 1, 81.15, 0: 1; 1: 40; 2: 49; 3: 22; 4: 9; 5: 9; 
Bortezomib_Responses_in_U266_Human_Myelo, 148,  5, 15,  288, 0, 5, 590406, 12440.03, 1, 81.15, 0: 1; 1: 43; 2: 42; 3: 20; 4: 19; 5: 5; 
Bortezomib_Responses_in_U266_Human_Myelo, 640,  7, 11,  233, 0, 6, 604751, 12440.03, 1, 81.15, 0: 1; 1: 65; 2: 40; 3: 14; 4: 5; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 578,  9,  8,  241, 0, 6, 570385, 12440.03, 1, 81.15, 0: 1; 1: 61; 2: 45; 3: 8; 4: 11; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 319,  8,  9,  242, 0, 6, 570322, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 53; 3: 14; 4: 9; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 518,  7, 10,  243, 0, 6, 557149, 12440.03, 1, 81.15, 0: 1; 1: 60; 2: 43; 3: 13; 4: 8; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 940, 10,  7,  244, 0, 6, 557155, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 48; 3: 21; 4: 4; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 310,  9,  8,  245, 0, 6, 570356, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 41; 3: 18; 4: 7; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 589,  7, 10,  245, 0, 6, 557156, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 41; 3: 18; 4: 10; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  31,  8,  9,  245, 0, 6, 570348, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 46; 3: 15; 4: 9; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 575,  7, 11,  245, 0, 6, 604922, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 47; 3: 16; 4: 5; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 264,  9,  8,  245, 0, 6, 570359, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 51; 3: 19; 4: 4; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 223,  7, 11,  245, 0, 6, 604933, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 46; 3: 17; 4: 9; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 892,  7, 11,  246, 0, 6, 604997, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 43; 3: 20; 4: 7; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 417,  9,  8,  246, 0, 6, 570338, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 42; 3: 17; 4: 8; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 619,  6, 13,  246, 0, 6, 610393, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 43; 3: 18; 4: 7; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 524,  9,  8,  246, 0, 6, 570235, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 44; 3: 18; 4: 8; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 830,  7, 11,  246, 0, 6, 605031, 12440.03, 1, 81.15, 0: 1; 1: 61; 2: 42; 3: 12; 4: 7; 5: 5; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  38,  7, 10,  247, 0, 6, 557033, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 47; 3: 17; 4: 6; 5: 1; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 540,  7, 10,  247, 0, 6, 557123, 12440.03, 1, 81.15, 0: 1; 1: 63; 2: 39; 3: 11; 4: 9; 5: 5; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 218, 10,  7,  247, 0, 6, 557169, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 44; 3: 14; 4: 9; 5: 1; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 269,  6, 12,  247, 0, 6, 570294, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 46; 3: 14; 4: 6; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 621,  7, 10,  248, 0, 6, 557144, 12440.03, 1, 81.15, 0: 1; 1: 60; 2: 39; 3: 15; 4: 11; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 265,  8,  9,  248, 0, 6, 570253, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 50; 3: 10; 4: 8; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 451,  7, 11,  248, 0, 6, 605155, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 47; 3: 20; 4: 6; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo,  81,  8,  9,  248, 0, 6, 570314, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 43; 3: 17; 4: 4; 5: 5; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 559,  8,  9,  248, 0, 6, 570323, 12440.03, 1, 81.15, 0: 1; 1: 64; 2: 29; 3: 23; 4: 9; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 896,  9,  8,  248, 0, 6, 570339, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 46; 3: 12; 4: 9; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 790,  9,  8,  249, 0, 6, 570300, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 40; 3: 16; 4: 9; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  27,  8,  9,  249, 0, 6, 570347, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 43; 3: 21; 4: 7; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 113,  7, 10,  249, 0, 6, 557174, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 47; 3: 17; 4: 6; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 908,  8,  9,  249, 0, 6, 570265, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 44; 3: 12; 4: 10; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 623,  9,  8,  249, 0, 6, 570302, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 38; 3: 18; 4: 11; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 120,  7, 11,  249, 0, 6, 604940, 12440.03, 0, 81.15, 0: 1; 1: 55; 2: 46; 3: 17; 4: 5; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 855,  6, 12,  250, 0, 6, 570225, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 42; 3: 18; 4: 6; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 770,  6, 12,  250, 0, 6, 570149, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 46; 3: 17; 4: 9; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 109,  7, 10,  250, 0, 6, 557147, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 47; 3: 11; 4: 10; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 401,  7, 11,  250, 0, 6, 604984, 12440.03, 0, 81.15, 0: 1; 1: 55; 2: 47; 3: 13; 4: 9; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 836,  8,  9,  250, 0, 6, 570320, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 49; 3: 19; 4: 4; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 507,  7, 10,  250, 0, 6, 557181, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 44; 3: 15; 4: 11; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 474,  7, 11,  250, 0, 6, 604969, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 42; 3: 19; 4: 8; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 262,  7, 11,  250, 0, 6, 605064, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 45; 3: 15; 4: 7; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 538,  9,  8,  250, 0, 6, 570257, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 44; 3: 13; 4: 11; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 240,  5, 16,  251, 0, 6, 622501, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 40; 3: 24; 4: 7; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 123,  7, 10,  251, 0, 6, 557158, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 50; 3: 17; 4: 7; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 666,  6, 12,  251, 0, 6, 570320, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 37; 3: 20; 4: 8; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 552,  8,  9,  251, 0, 6, 570322, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 47; 3: 16; 4: 7; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 456,  7, 11,  251, 0, 6, 605024, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 47; 3: 19; 4: 8; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 652,  6, 13,  251, 0, 6, 610328, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 57; 3: 14; 4: 8; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 426,  9,  8,  251, 0, 6, 570340, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 46; 3: 18; 4: 6; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 373,  7, 11,  251, 0, 6, 604948, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 39; 3: 17; 4: 9; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 447,  7, 10,  251, 0, 6, 557189, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 42; 3: 19; 4: 7; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 904,  6, 12,  252, 0, 6, 570392, 12440.03, 0, 81.15, 0: 1; 1: 52; 2: 42; 3: 26; 4: 8; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  72,  7, 11,  252, 0, 6, 605192, 12440.03, 0, 81.15, 0: 1; 1: 55; 2: 40; 3: 23; 4: 8; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 215,  9,  8,  252, 0, 6, 570179, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 43; 3: 18; 4: 9; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 345,  7, 11,  252, 0, 6, 604918, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 46; 3: 20; 4: 4; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 944,  9,  8,  252, 0, 6, 570252, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 45; 3: 14; 4: 7; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 556,  7, 11,  253, 0, 6, 604854, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 47; 3: 15; 4: 7; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 375,  8,  9,  253, 0, 6, 570273, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 50; 3: 17; 4: 6; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 112,  5, 14,  253, 0, 6, 557171, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 37; 3: 19; 4: 9; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 595,  9,  8,  253, 0, 6, 570310, 12440.03, 1, 81.15, 0: 1; 1: 56; 2: 44; 3: 16; 4: 8; 5: 1; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 949,  6, 13,  253, 0, 6, 610161, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 46; 3: 22; 4: 3; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 471,  6, 13,  253, 0, 6, 610052, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 38; 3: 20; 4: 8; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 639,  8,  9,  253, 0, 6, 570287, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 44; 3: 20; 4: 5; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 927,  8,  9,  253, 0, 6, 570330, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 50; 3: 12; 4: 5; 5: 5; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 738,  7, 11,  253, 0, 6, 605031, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 41; 3: 14; 4: 10; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 217,  7, 11,  253, 0, 6, 604858, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 49; 3: 14; 4: 10; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 305,  6, 13,  253, 0, 6, 610253, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 42; 3: 23; 4: 9; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 260,  7, 10,  253, 0, 6, 557187, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 38; 3: 21; 4: 6; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 800,  8,  9,  253, 0, 6, 570317, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 46; 3: 15; 4: 10; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 737,  9,  8,  254, 0, 6, 570239, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 46; 3: 19; 4: 8; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 898,  7, 10,  254, 0, 6, 557166, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 53; 3: 20; 4: 6; 5: 1; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 709,  6, 13,  254, 0, 6, 610090, 12440.03, 0, 81.15, 0: 1; 1: 46; 2: 54; 3: 20; 4: 6; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 735,  7, 11,  254, 0, 6, 605041, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 50; 3: 17; 4: 8; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 473,  6, 13,  254, 0, 6, 610186, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 46; 3: 16; 4: 7; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 894,  9,  8,  254, 0, 6, 570336, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 47; 3: 16; 4: 7; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 348,  8,  9,  254, 0, 6, 570281, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 38; 3: 15; 4: 12; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 214,  8,  9,  254, 0, 6, 570248, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 45; 3: 17; 4: 11; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 207,  5, 15,  255, 0, 6, 590664, 12440.03, 1, 81.15, 0: 1; 1: 51; 2: 48; 3: 17; 4: 9; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 453,  9,  8,  255, 0, 6, 570273, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 46; 3: 17; 4: 7; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 270,  7, 11,  255, 0, 6, 604809, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 36; 3: 24; 4: 8; 5: 2; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 554,  8,  9,  255, 0, 6, 570260, 12440.03, 0, 81.15, 0: 1; 1: 54; 2: 44; 3: 18; 4: 8; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 437,  7, 10,  255, 0, 6, 557125, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 45; 3: 19; 4: 7; 5: 3; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 610,  9,  8,  255, 0, 6, 570374, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 44; 3: 21; 4: 9; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 378,  6, 12,  255, 0, 6, 570298, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 45; 3: 19; 4: 10; 5: 2; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 579,  9,  8,  255, 0, 6, 570285, 12440.03, 1, 81.15, 0: 1; 1: 58; 2: 36; 3: 23; 4: 7; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 809,  6, 13,  255, 0, 6, 610066, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 45; 3: 16; 4: 8; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 233,  6, 13,  256, 0, 6, 610281, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 41; 3: 19; 4: 9; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 234,  6, 13,  256, 0, 6, 610184, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 44; 3: 16; 4: 7; 5: 5; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 765,  5, 14,  256, 0, 6, 557168, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 44; 3: 19; 4: 12; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 687,  6, 12,  256, 0, 6, 570355, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 54; 3: 10; 4: 9; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 527,  6, 13,  256, 0, 6, 610150, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 35; 3: 21; 4: 9; 5: 2; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 957,  8,  9,  256, 0, 6, 570197, 12440.03, 1, 81.15, 0: 1; 1: 52; 2: 47; 3: 18; 4: 6; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 625,  6, 12,  256, 0, 6, 570297, 12440.03, 1, 81.15, 0: 1; 1: 57; 2: 42; 3: 16; 4: 5; 5: 7; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 713,  7, 10,  256, 0, 6, 557194, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 47; 3: 22; 4: 5; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo,  58,  9,  8,  256, 0, 6, 570334, 12440.03, 0, 81.15, 0: 1; 1: 59; 2: 36; 3: 21; 4: 6; 5: 4; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 851,  7, 10,  256, 0, 6, 557154, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 51; 3: 16; 4: 6; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 146,  6, 12,  257, 0, 6, 570333, 12440.03, 0, 81.15, 0: 1; 1: 52; 2: 44; 3: 22; 4: 5; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 354,  7, 11,  257, 0, 6, 604945, 12440.03, 1, 81.15, 0: 1; 1: 55; 2: 41; 3: 18; 4: 10; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 624,  5, 15,  257, 0, 6, 590549, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 54; 3: 15; 4: 6; 5: 4; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 192,  6, 13,  257, 0, 6, 610175, 12440.03, 1, 81.15, 0: 1; 1: 59; 2: 37; 3: 17; 4: 8; 5: 7; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 576,  6, 12,  257, 0, 6, 570285, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 45; 3: 16; 4: 8; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 564,  6, 12,  257, 0, 6, 570365, 12440.03, 0, 81.15, 0: 1; 1: 48; 2: 54; 3: 13; 4: 9; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 219,  6, 13,  257, 0, 6, 610194, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 40; 3: 23; 4: 7; 5: 4; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 939,  5, 16,  258, 0, 6, 622404, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 48; 3: 20; 4: 8; 5: 3; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 962,  6, 12,  258, 0, 6, 570289, 12440.03, 1, 81.15, 0: 1; 1: 61; 2: 35; 3: 14; 4: 12; 5: 5; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 466, 10,  7,  258, 0, 6, 557188, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 47; 3: 18; 4: 12; 6: 2; 
Bortezomib_Responses_in_U266_Human_Myelo, 331,  9,  8,  258, 0, 6, 570229, 12440.03, 1, 81.15, 0: 1; 1: 49; 2: 52; 3: 16; 4: 6; 5: 3; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 831,  8,  9,  258, 0, 6, 570233, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 46; 3: 15; 4: 8; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 263,  7, 10,  258, 0, 6, 557201, 12440.03, 1, 81.15, 0: 1; 1: 47; 2: 55; 3: 16; 4: 6; 5: 1; 6: 4; 
Bortezomib_Responses_in_U266_Human_Myelo, 762,  6, 13,  258, 0, 6, 610073, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 39; 3: 24; 4: 9; 6: 3; 
Bortezomib_Responses_in_U266_Human_Myelo, 323,  6, 13,  258, 0, 6, 610273, 12440.03, 0, 81.15, 0: 1; 1: 46; 2: 52; 3: 19; 4: 10; 5: 1; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 440,  5, 16,  258, 0, 6, 622389, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 43; 3: 24; 4: 11; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 529,  9,  8,  258, 0, 6, 570221, 12440.03, 1, 81.15, 0: 1; 1: 48; 2: 54; 3: 13; 4: 8; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 303,  6, 12,  258, 0, 6, 570342, 12440.03, 1, 81.15, 0: 1; 1: 50; 2: 48; 3: 20; 4: 4; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 100,  7, 11,  258, 0, 6, 605104, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 42; 3: 20; 4: 6; 5: 6; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 369,  9,  8,  259, 0, 6, 570319, 12440.03, 1, 81.15, 0: 1; 1: 53; 2: 42; 3: 21; 4: 7; 5: 5; 6: 1; 
Bortezomib_Responses_in_U266_Human_Myelo, 509,  6, 13,  259, 0, 6, 610202, 12440.03, 1, 81.15, 0: 1; 1: 54; 2: 40; 3: 23; 4: 5; 5: 6; 6: 1; 
