Seed 1656949570
ARCH 0|F_ID 3|LIMIT 3
before: 
3(591)
Melhor resultado nxn: Differentiation_of_T_lymphocytes, 549,  7,  8,  130, 0, 3, 439086, 30005.01, 0, 0.00, 0: 8; 1: 52; 2: 33; 3: 4; 
Differentiation_of_T_lymphocytes, 917,  5, 10,  157, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 39; 3: 13; 4: 1; 
Differentiation_of_T_lymphocytes, 373,  4, 14,  157, 0, 4, 439128, 30005.01, 0, 46.39, 0: 8; 1: 41; 2: 30; 3: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 797,  4, 13,  157, 0, 4, 410740, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 385,  5, 10,  157, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 38; 2: 37; 3: 11; 4: 3; 
Differentiation_of_T_lymphocytes, 615,  5, 12,  157, 0, 4, 464014, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 39; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 962,  6,  9,  157, 0, 4, 426143, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 35; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 950,  5, 11,  157, 0, 4, 432034, 30005.01, 0, 46.39, 0: 8; 1: 40; 2: 32; 3: 15; 4: 2; 
Differentiation_of_T_lymphocytes,  54,  6,  9,  157, 0, 4, 426123, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 38; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 531,  5, 12,  157, 0, 4, 464228, 30005.01, 1, 46.39, 0: 8; 1: 41; 2: 32; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 356,  6,  9,  157, 0, 4, 426116, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 37; 3: 11; 4: 3; 
Differentiation_of_T_lymphocytes, 199,  5, 10,  157, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 41; 3: 9; 4: 3; 
Differentiation_of_T_lymphocytes, 759,  4, 13,  157, 0, 4, 410773, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 791,  5, 12,  157, 0, 4, 464111, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 934,  5, 12,  158, 0, 4, 464006, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 40; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 566,  9,  6,  158, 0, 4, 426027, 30005.01, 0, 46.39, 0: 8; 1: 40; 2: 32; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 307,  5, 11,  158, 0, 4, 432105, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 36; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 316,  5, 11,  158, 0, 4, 432090, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 33; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 103,  4, 13,  158, 0, 4, 410753, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 37; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 705,  8,  7,  158, 0, 4, 439249, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 40; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes, 985,  4, 13,  158, 0, 4, 410748, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 828,  4, 13,  158, 0, 4, 410740, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 41; 3: 8; 4: 4; 
Differentiation_of_T_lymphocytes, 725,  5, 10,  158, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 37; 3: 7; 4: 6; 
Differentiation_of_T_lymphocytes, 769,  5, 12,  158, 0, 4, 464201, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 37; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 794,  5, 10,  158, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 37; 2: 37; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 915,  4, 14,  158, 0, 4, 439338, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 14; 4: 1; 
Differentiation_of_T_lymphocytes, 513,  4, 14,  158, 0, 4, 439286, 30005.01, 0, 46.39, 0: 8; 1: 38; 2: 35; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 152,  5, 10,  158, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 45; 3: 6; 4: 4; 
Differentiation_of_T_lymphocytes, 790,  4, 13,  158, 0, 4, 410726, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 41; 3: 8; 4: 4; 
Differentiation_of_T_lymphocytes, 247,  5, 10,  158, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 34; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 669,  5, 12,  158, 0, 4, 463994, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 36; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 853,  5, 11,  158, 0, 4, 432161, 30005.01, 0, 46.39, 0: 8; 1: 39; 2: 35; 3: 11; 4: 4; 
Differentiation_of_T_lymphocytes, 693,  5, 10,  158, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 37; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 505,  5, 11,  158, 0, 4, 432175, 30005.01, 0, 46.39, 0: 8; 1: 35; 2: 40; 3: 13; 4: 1; 
Differentiation_of_T_lymphocytes, 677,  5, 11,  158, 0, 4, 432212, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 31; 3: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 333,  4, 14,  159, 0, 4, 439093, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 33; 3: 17; 4: 1; 
Differentiation_of_T_lymphocytes, 940,  4, 14,  159, 0, 4, 439207, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 601,  4, 14,  159, 0, 4, 439048, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 734,  5, 11,  159, 0, 4, 432234, 30005.01, 0, 46.39, 0: 8; 1: 42; 2: 30; 3: 11; 4: 6; 
Differentiation_of_T_lymphocytes, 165,  5, 10,  159, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 35; 2: 41; 3: 10; 4: 3; 
Differentiation_of_T_lymphocytes,  25,  4, 14,  159, 0, 4, 439337, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 36; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 879,  4, 14,  159, 0, 4, 439094, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 41; 3: 13; 4: 1; 
Differentiation_of_T_lymphocytes, 890,  4, 13,  159, 0, 4, 410786, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 38; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 368,  5, 12,  159, 0, 4, 464092, 30005.01, 0, 46.39, 0: 8; 1: 37; 2: 37; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 259,  4, 14,  159, 0, 4, 439230, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 35; 3: 16; 4: 1; 
Differentiation_of_T_lymphocytes, 656,  4, 14,  159, 0, 4, 439103, 30005.01, 0, 46.39, 0: 8; 1: 38; 2: 35; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 246,  8,  7,  159, 0, 4, 439271, 30005.01, 0, 46.39, 0: 8; 1: 41; 2: 34; 3: 6; 4: 8; 
Differentiation_of_T_lymphocytes, 417,  5, 10,  159, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 41; 2: 29; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes,  84,  5, 10,  159, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 35; 2: 40; 3: 12; 4: 2; 
Differentiation_of_T_lymphocytes, 581,  5, 10,  159, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 39; 3: 8; 4: 5; 
Differentiation_of_T_lymphocytes, 302,  6,  9,  160, 0, 4, 426045, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 38; 3: 9; 4: 5; 
Differentiation_of_T_lymphocytes, 912,  4, 13,  160, 0, 4, 410747, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 31; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 458,  4, 13,  160, 0, 4, 410753, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 833,  4, 14,  160, 0, 4, 439216, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 39; 3: 10; 4: 4; 
Differentiation_of_T_lymphocytes, 133,  6,  9,  160, 0, 4, 426066, 30005.01, 0, 46.39, 0: 8; 1: 33; 2: 45; 3: 7; 4: 4; 
Differentiation_of_T_lymphocytes, 130,  4, 14,  160, 0, 4, 439252, 30005.01, 0, 46.39, 0: 8; 1: 40; 2: 30; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes, 416,  4, 14,  160, 0, 4, 439202, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 41; 3: 12; 4: 2; 
Differentiation_of_T_lymphocytes, 111,  5, 11,  160, 0, 4, 432105, 30005.01, 1, 46.39, 0: 8; 1: 41; 2: 30; 3: 13; 4: 5; 
Differentiation_of_T_lymphocytes, 223,  5, 12,  160, 0, 4, 463835, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 33; 3: 13; 4: 4; 
Differentiation_of_T_lymphocytes, 567,  5, 11,  160, 0, 4, 432109, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 37; 3: 11; 4: 4; 
Differentiation_of_T_lymphocytes, 864,  4, 14,  160, 0, 4, 439165, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 36; 3: 16; 4: 1; 
Differentiation_of_T_lymphocytes, 131,  4, 13,  160, 0, 4, 410733, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 35; 3: 12; 4: 4; 
Differentiation_of_T_lymphocytes, 729,  5, 12,  160, 0, 4, 463870, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 41; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 926,  6,  9,  160, 0, 4, 426066, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 41; 3: 6; 4: 6; 
Differentiation_of_T_lymphocytes, 731,  5, 12,  161, 0, 4, 464027, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 35; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 610,  4, 14,  161, 0, 4, 439195, 30005.01, 1, 46.39, 0: 8; 1: 39; 2: 31; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes, 653,  4, 14,  161, 0, 4, 439240, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 37; 3: 13; 4: 3; 
Differentiation_of_T_lymphocytes, 658,  5, 10,  162, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 33; 2: 42; 3: 11; 4: 3; 
Differentiation_of_T_lymphocytes, 146,  8,  7,  162, 0, 4, 439206, 30005.01, 0, 46.39, 0: 8; 1: 37; 2: 35; 3: 13; 4: 4; 
Differentiation_of_T_lymphocytes, 996,  4, 14,  162, 0, 4, 439067, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 41; 3: 13; 4: 2; 
Differentiation_of_T_lymphocytes, 491,  4, 14,  162, 0, 4, 439187, 30005.01, 0, 46.39, 0: 8; 1: 42; 2: 25; 3: 18; 4: 4; 
Differentiation_of_T_lymphocytes, 396,  5, 12,  162, 0, 4, 464135, 30005.01, 0, 46.39, 0: 8; 1: 31; 2: 48; 3: 5; 4: 5; 
Differentiation_of_T_lymphocytes, 215,  4, 14,  162, 0, 4, 439188, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 34; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 875,  4, 14,  162, 0, 4, 439109, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 37; 3: 15; 4: 2; 
Differentiation_of_T_lymphocytes, 258,  5, 10,  163, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 36; 3: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 947,  4, 14,  163, 0, 4, 439200, 30005.01, 0, 46.39, 0: 8; 1: 36; 2: 37; 3: 11; 4: 5; 
Differentiation_of_T_lymphocytes,  80,  4, 13,  163, 0, 4, 410751, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 40; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 421,  4, 14,  163, 0, 4, 439203, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 34; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 573,  4, 13,  163, 0, 4, 410776, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 33; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes, 922,  5, 12,  163, 0, 4, 464004, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 39; 3: 10; 4: 5; 
Differentiation_of_T_lymphocytes, 757,  5, 10,  164, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 34; 2: 38; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 786,  4, 14,  164, 0, 4, 439063, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 38; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 878,  4, 14,  164, 0, 4, 439246, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 41; 3: 14; 4: 2; 
Differentiation_of_T_lymphocytes, 580,  4, 13,  164, 0, 4, 410766, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 31; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes, 188,  4, 13,  164, 0, 4, 410777, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 34; 3: 13; 4: 5; 
Differentiation_of_T_lymphocytes, 869,  4, 13,  164, 0, 4, 410761, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 34; 3: 13; 4: 5; 
Differentiation_of_T_lymphocytes, 125,  4, 14,  164, 0, 4, 439208, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 35; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 297,  4, 13,  165, 0, 4, 410801, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 37; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 335,  4, 13,  165, 0, 4, 410753, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 32; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes, 851,  4, 14,  165, 0, 4, 438939, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 34; 3: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 961,  5, 10,  165, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 33; 2: 39; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 102,  5, 10,  165, 0, 4, 395675, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 39; 3: 11; 4: 5; 
Differentiation_of_T_lymphocytes, 280,  4, 13,  165, 0, 4, 410776, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 37; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 323,  4, 13,  165, 0, 4, 410738, 30005.01, 1, 46.39, 0: 8; 1: 37; 2: 31; 3: 18; 4: 3; 
Differentiation_of_T_lymphocytes,  20,  4, 14,  165, 0, 4, 439300, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 43; 3: 12; 4: 3; 
Differentiation_of_T_lymphocytes, 968,  4, 13,  165, 0, 4, 410777, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 33; 3: 17; 4: 3; 
Differentiation_of_T_lymphocytes, 497,  4, 13,  165, 0, 4, 410769, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 36; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 683,  4, 13,  165, 0, 4, 410743, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 37; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 379,  4, 13,  166, 0, 4, 410758, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 35; 3: 12; 4: 6; 
Differentiation_of_T_lymphocytes, 512,  4, 14,  166, 0, 4, 439179, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 36; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes,   2,  4, 13,  166, 0, 4, 410726, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 34; 3: 17; 4: 3; 
Differentiation_of_T_lymphocytes,  59,  4, 13,  166, 0, 4, 410756, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 34; 3: 17; 4: 3; 
Differentiation_of_T_lymphocytes, 418,  4, 14,  166, 0, 4, 439187, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 29; 3: 18; 4: 4; 
Differentiation_of_T_lymphocytes, 503,  4, 14,  166, 0, 4, 439352, 30005.01, 0, 46.39, 0: 8; 1: 34; 2: 36; 3: 16; 4: 3; 
Differentiation_of_T_lymphocytes, 623,  4, 14,  166, 0, 4, 439201, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 35; 3: 15; 4: 4; 
Differentiation_of_T_lymphocytes,  66,  4, 13,  166, 0, 4, 410749, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 14; 4: 3; 
Differentiation_of_T_lymphocytes, 273,  4, 13,  166, 0, 4, 410707, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 35; 3: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 557,  5, 11,  166, 0, 4, 432161, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 40; 3: 8; 4: 7; 
Differentiation_of_T_lymphocytes, 468,  4, 14,  166, 0, 4, 439156, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 38; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 401,  4, 14,  166, 0, 4, 439234, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 36; 3: 10; 4: 7; 
Differentiation_of_T_lymphocytes,  69,  4, 13,  166, 0, 4, 410759, 30005.01, 1, 46.39, 0: 8; 1: 40; 2: 29; 3: 12; 4: 8; 
Differentiation_of_T_lymphocytes, 502,  4, 13,  167, 0, 4, 410775, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 39; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 994,  4, 14,  167, 0, 4, 439076, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 35; 3: 17; 4: 3; 
Differentiation_of_T_lymphocytes, 937,  4, 14,  167, 0, 4, 439236, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 36; 3: 18; 4: 2; 
Differentiation_of_T_lymphocytes, 801,  4, 14,  167, 0, 4, 439141, 30005.01, 0, 46.39, 0: 8; 1: 31; 2: 40; 3: 16; 4: 2; 
Differentiation_of_T_lymphocytes, 844,  4, 13,  167, 0, 4, 410755, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 39; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 848,  4, 14,  168, 0, 4, 439251, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 32; 3: 19; 4: 3; 
Differentiation_of_T_lymphocytes, 405,  4, 14,  168, 0, 4, 439068, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 35; 3: 19; 4: 2; 
Differentiation_of_T_lymphocytes, 867,  4, 14,  168, 0, 4, 439196, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 38; 3: 13; 4: 5; 
Differentiation_of_T_lymphocytes, 341,  4, 14,  168, 0, 4, 439183, 30005.01, 1, 46.39, 0: 8; 1: 38; 2: 29; 3: 16; 4: 6; 
Differentiation_of_T_lymphocytes, 364,  4, 14,  168, 0, 4, 438981, 30005.01, 1, 46.39, 0: 8; 1: 35; 2: 34; 3: 15; 4: 5; 
Differentiation_of_T_lymphocytes, 529,  4, 14,  168, 0, 4, 439318, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 40; 3: 12; 4: 5; 
Differentiation_of_T_lymphocytes, 284,  4, 14,  169, 0, 4, 439436, 30005.01, 0, 46.39, 0: 8; 1: 30; 2: 41; 3: 15; 4: 3; 
Differentiation_of_T_lymphocytes, 255,  4, 13,  169, 0, 4, 410745, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 40; 3: 14; 4: 4; 
Differentiation_of_T_lymphocytes, 781,  4, 14,  169, 0, 4, 438964, 30005.01, 1, 46.39, 0: 8; 1: 34; 2: 37; 3: 11; 4: 7; 
Differentiation_of_T_lymphocytes,  61,  4, 13,  169, 0, 4, 410745, 30005.01, 0, 46.39, 0: 8; 1: 32; 2: 38; 3: 15; 4: 4; 
Differentiation_of_T_lymphocytes, 156,  4, 13,  170, 0, 4, 410746, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 37; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes, 261,  4, 13,  170, 0, 4, 410743, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 39; 3: 12; 4: 6; 
Differentiation_of_T_lymphocytes, 593,  4, 13,  170, 0, 4, 410711, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 37; 3: 13; 4: 6; 
Differentiation_of_T_lymphocytes,  63,  4, 14,  170, 0, 4, 439150, 30005.01, 1, 46.39, 0: 8; 1: 29; 2: 41; 3: 17; 4: 2; 
Differentiation_of_T_lymphocytes, 713,  4, 13,  171, 0, 4, 410743, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 40; 3: 12; 4: 6; 
Differentiation_of_T_lymphocytes, 509,  4, 14,  171, 0, 4, 439266, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 39; 3: 14; 4: 5; 
Differentiation_of_T_lymphocytes, 290,  4, 14,  171, 0, 4, 439264, 30005.01, 0, 46.39, 0: 8; 1: 32; 2: 35; 3: 19; 4: 3; 
Differentiation_of_T_lymphocytes, 568,  4, 13,  171, 0, 4, 410752, 30005.01, 1, 46.39, 0: 8; 1: 36; 2: 30; 3: 17; 4: 6; 
Differentiation_of_T_lymphocytes,  42,  4, 13,  171, 0, 4, 410734, 30005.01, 1, 46.39, 0: 8; 1: 30; 2: 39; 3: 17; 4: 3; 
Differentiation_of_T_lymphocytes,  28,  4, 14,  172, 0, 4, 439103, 30005.01, 1, 46.39, 0: 8; 1: 30; 2: 37; 3: 20; 4: 2; 
Differentiation_of_T_lymphocytes, 666,  4, 13,  172, 0, 4, 410711, 30005.01, 1, 46.39, 0: 8; 1: 31; 2: 36; 3: 19; 4: 3; 
Differentiation_of_T_lymphocytes, 469,  5, 10,  172, 0, 4, 395675, 30005.01, 0, 46.39, 0: 8; 1: 33; 2: 35; 3: 15; 4: 6; 
Differentiation_of_T_lymphocytes, 387,  4, 14,  172, 0, 4, 439161, 30005.01, 1, 46.39, 0: 8; 1: 30; 2: 39; 3: 16; 4: 4; 
Differentiation_of_T_lymphocytes, 696,  4, 14,  172, 0, 4, 439191, 30005.01, 1, 46.39, 0: 8; 1: 32; 2: 34; 3: 20; 4: 3; 
Differentiation_of_T_lymphocytes, 914,  4, 14,  173, 0, 4, 439214, 30005.01, 1, 46.39, 0: 8; 1: 33; 2: 33; 3: 18; 4: 5; 
Differentiation_of_T_lymphocytes, 104,  4, 13,  174, 0, 4, 410775, 30005.01, 1, 46.39, 0: 8; 1: 29; 2: 39; 3: 17; 4: 4; 
Differentiation_of_T_lymphocytes, 322,  4, 13,  174, 0, 4, 410754, 30005.01, 1, 46.39, 0: 8; 1: 27; 2: 40; 3: 21; 4: 1; 
Differentiation_of_T_lymphocytes, 123,  4, 13,  176, 0, 4, 410758, 30005.01, 0, 46.39, 0: 8; 1: 28; 2: 40; 3: 16; 4: 5; 
Differentiation_of_T_lymphocytes, 348,  4, 14,  180, 0, 4, 439278, 30005.01, 0, 46.39, 0: 8; 1: 24; 2: 44; 3: 16; 4: 5; 
Differentiation_of_T_lymphocytes, 549,  7,  8,  132, 0, 5, 439086, 30005.01, 1, 46.39, 0: 8; 1: 52; 2: 33; 3: 3; 5: 1; 
Differentiation_of_T_lymphocytes, 977,  8,  7,  135, 0, 5, 439166, 30005.01, 1, 46.39, 0: 8; 1: 48; 2: 38; 3: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 679,  7,  8,  137, 0, 5, 439189, 30005.01, 1, 46.39, 0: 8; 1: 51; 2: 31; 3: 5; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 866,  8,  7,  138, 0, 5, 439198, 30005.01, 1, 46.39, 0: 8; 1: 56; 2: 21; 3: 9; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 556,  7,  8,  139, 0, 5, 439240, 30005.01, 1, 46.39, 0: 8; 1: 52; 2: 28; 3: 6; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 522,  5, 12,  139, 0, 5, 464178, 30005.01, 1, 46.39, 0: 8; 1: 50; 2: 30; 3: 8; 5: 1; 
Differentiation_of_T_lymphocytes, 821,  8,  7,  139, 0, 5, 439019, 30005.01, 1, 46.39, 0: 8; 1: 49; 2: 33; 3: 5; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes,  52,  8,  7,  140, 0, 5, 439197, 30005.01, 1, 46.39, 0: 8; 1: 48; 2: 35; 3: 3; 4: 2; 5: 1; 
Differentiation_of_T_lymphocytes, 338,  7,  8,  140, 0, 5, 439109, 30005.01, 1, 46.39, 0: 8; 1: 49; 2: 34; 3: 3; 4: 1; 5: 2; 
Differentiation_of_T_lymphocytes,  74,  5, 12,  140, 0, 5, 464108, 30005.01, 1, 46.39, 0: 8; 1: 48; 2: 33; 3: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 508,  5, 11,  140, 0, 5, 432008, 30005.01, 1, 46.39, 0: 8; 1: 47; 2: 35; 3: 6; 5: 1; 
Differentiation_of_T_lymphocytes, 402,  7,  8,  141, 0, 5, 439160, 30005.01, 1, 46.39, 0: 8; 1: 48; 2: 33; 3: 6; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 151,  5, 10,  141, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 47; 2: 34; 3: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 376,  8,  7,  141, 0, 5, 439172, 30005.01, 1, 46.39, 0: 8; 1: 47; 2: 35; 3: 5; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 737,  6,  9,  141, 0, 5, 426066, 30005.01, 1, 46.39, 0: 8; 1: 48; 2: 33; 3: 6; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 608,  5, 10,  142, 0, 5, 395675, 30005.01, 1, 46.39, 0: 8; 1: 46; 2: 35; 3: 7; 5: 1; 
Differentiation_of_T_lymphocytes, 514,  7,  8,  143, 0, 5, 439173, 30005.01, 1, 46.39, 0: 8; 1: 46; 2: 35; 3: 6; 4: 1; 5: 1; 
Differentiation_of_T_lymphocytes, 751,  8,  7,  143, 0, 5, 439275, 30005.01, 1, 46.39, 0: 8; 1: 51; 2: 25; 3: 11; 4: 1; 5: 1; 
