Seed 1656949570
ARCH 2|F_ID 3|LIMIT 4
before: 
3(951)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 367,  7, 16,  349, 1, 3, 891193, 75721.94, 0, 0.00, 1: 112; 2: 108; 3: 7; 
EGFR_&_ErbB_Signaling, 299, 11, 10,  424, 1, 10, 879051, 75721.94, 0, 183.43, 1: 87; 2: 105; 3: 24; 4: 6; 5: 3; 6: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 143,  7, 16,  442, 1, 10, 891073, 75721.94, 0, 183.43, 1: 91; 2: 87; 3: 33; 4: 10; 5: 3; 6: 1; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 884, 11, 10,  443, 1, 10, 878970, 75721.94, 0, 183.43, 1: 95; 2: 82; 3: 32; 4: 9; 5: 6; 6: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 209, 12,  9,  446, 1, 10, 865820, 75721.94, 0, 183.43, 1: 88; 2: 88; 3: 32; 4: 14; 5: 4; 10: 1; 
EGFR_&_ErbB_Signaling, 215,  8, 14,  454, 1, 10, 891030, 75721.94, 0, 183.43, 1: 89; 2: 84; 3: 32; 4: 15; 5: 5; 6: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 937,  8, 14,  459, 1, 10, 890984, 75721.94, 0, 183.43, 1: 89; 2: 81; 3: 38; 4: 10; 5: 7; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 367,  7, 16,  459, 1, 10, 891193, 75721.94, 0, 183.43, 1: 94; 2: 80; 3: 29; 4: 16; 5: 4; 7: 1; 8: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 952,  7, 16,  459, 1, 10, 891037, 75721.94, 0, 183.43, 1: 95; 2: 75; 3: 33; 4: 12; 5: 9; 6: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 411,  9, 12,  461, 1, 10, 865864, 75721.94, 0, 183.43, 1: 95; 2: 70; 3: 38; 4: 14; 5: 8; 6: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 665, 11, 10,  467, 1, 10, 878746, 75721.94, 0, 183.43, 1: 93; 2: 72; 3: 37; 4: 15; 5: 6; 6: 2; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 822,  9, 12,  469, 1, 10, 865877, 75721.94, 0, 183.43, 1: 94; 2: 75; 3: 33; 4: 12; 5: 9; 6: 1; 7: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 153,  7, 16,  470, 1, 10, 891165, 75721.94, 0, 183.43, 1: 89; 2: 78; 3: 36; 4: 13; 5: 6; 6: 3; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 515,  9, 12,  475, 1, 10, 865791, 75721.94, 0, 183.43, 1: 93; 2: 69; 3: 35; 4: 18; 5: 9; 6: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 793,  8, 14,  478, 1, 10, 890969, 75721.94, 1, 183.43, 1: 101; 2: 61; 3: 34; 4: 16; 5: 9; 6: 3; 8: 2; 10: 1; 
EGFR_&_ErbB_Signaling,  79,  8, 14,  479, 1, 10, 891074, 75721.94, 1, 183.43, 1: 95; 2: 70; 3: 31; 4: 14; 5: 11; 6: 5; 10: 1; 
EGFR_&_ErbB_Signaling, 998, 12,  9,  479, 1, 10, 865766, 75721.94, 0, 183.43, 1: 80; 2: 86; 3: 36; 4: 17; 5: 4; 6: 2; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 285, 11, 10,  480, 1, 10, 879135, 75721.94, 1, 183.43, 1: 92; 2: 72; 3: 31; 4: 20; 5: 6; 6: 4; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 757,  7, 16,  485, 1, 10, 891203, 75721.94, 1, 183.43, 1: 97; 2: 64; 3: 33; 4: 15; 5: 12; 6: 4; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling,  34, 10, 11,  491, 1, 10, 879114, 75721.94, 0, 183.43, 1: 81; 2: 76; 3: 43; 4: 15; 5: 8; 6: 2; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 505,  6, 20,  495, 1, 10, 947815, 75721.94, 1, 183.43, 1: 96; 2: 62; 3: 31; 4: 23; 5: 7; 6: 4; 7: 3; 10: 1; 
EGFR_&_ErbB_Signaling,  29,  6, 20,  498, 1, 10, 947590, 75721.94, 1, 183.43, 1: 92; 2: 67; 3: 32; 4: 19; 5: 11; 6: 2; 7: 2; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 628, 11, 10,  498, 1, 10, 878979, 75721.94, 0, 183.43, 1: 92; 2: 68; 3: 31; 4: 19; 5: 9; 6: 5; 7: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling,  49,  9, 12,  502, 1, 10, 865782, 75721.94, 1, 183.43, 1: 88; 2: 73; 3: 27; 4: 18; 5: 15; 6: 5; 10: 1; 
EGFR_&_ErbB_Signaling, 502, 11, 10,  504, 1, 10, 879020, 75721.94, 1, 183.43, 1: 89; 2: 68; 3: 31; 4: 22; 5: 12; 6: 2; 7: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 221, 11, 10,  505, 1, 10, 879098, 75721.94, 1, 183.43, 1: 83; 2: 77; 3: 30; 4: 18; 5: 13; 6: 4; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 424,  7, 17,  508, 1, 10, 940547, 75721.94, 0, 183.43, 1: 76; 2: 77; 3: 41; 4: 22; 5: 6; 6: 2; 7: 1; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 611,  6, 20,  517, 1, 10, 947743, 75721.94, 1, 183.43, 1: 88; 2: 71; 3: 27; 4: 22; 5: 11; 6: 3; 8: 2; 9: 1; 10: 2; 
EGFR_&_ErbB_Signaling,  59, 11, 10,  517, 1, 10, 879118, 75721.94, 1, 183.43, 1: 85; 2: 70; 3: 33; 4: 22; 5: 9; 6: 4; 8: 2; 10: 2; 
EGFR_&_ErbB_Signaling, 840,  9, 12,  518, 1, 10, 865797, 75721.94, 1, 183.43, 1: 89; 2: 64; 3: 32; 4: 20; 5: 15; 6: 3; 7: 2; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 413,  8, 13,  520, 1, 10, 830180, 75721.94, 0, 183.43, 1: 78; 2: 77; 3: 35; 4: 23; 5: 6; 6: 3; 7: 1; 8: 1; 9: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 403, 11, 10,  521, 1, 10, 879112, 75721.94, 1, 183.43, 1: 90; 2: 64; 3: 30; 4: 21; 5: 10; 6: 9; 7: 1; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 969,  7, 17,  524, 1, 10, 940720, 75721.94, 1, 183.43, 1: 78; 2: 77; 3: 30; 4: 22; 5: 10; 6: 9; 10: 1; 
EGFR_&_ErbB_Signaling, 585, 10, 11,  525, 1, 10, 878988, 75721.94, 1, 183.43, 1: 83; 2: 66; 3: 36; 4: 21; 5: 13; 6: 6; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling,  18, 10, 11,  528, 1, 10, 878943, 75721.94, 1, 183.43, 1: 84; 2: 67; 3: 36; 4: 17; 5: 13; 6: 7; 8: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 412,  7, 17,  529, 1, 10, 940776, 75721.94, 1, 183.43, 1: 76; 2: 74; 3: 33; 4: 26; 5: 13; 6: 2; 7: 1; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 407, 12,  9,  532, 1, 10, 865868, 75721.94, 1, 183.43, 1: 84; 2: 65; 3: 36; 4: 21; 5: 12; 6: 4; 7: 2; 8: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 400,  7, 17,  534, 1, 10, 940642, 75721.94, 1, 183.43, 1: 77; 2: 72; 3: 34; 4: 25; 5: 10; 6: 5; 7: 3; 10: 1; 
EGFR_&_ErbB_Signaling, 605,  7, 15,  540, 1, 10, 840840, 75721.94, 0, 183.43, 1: 81; 2: 63; 3: 40; 4: 23; 5: 11; 6: 4; 7: 2; 8: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 385, 11, 10,  541, 1, 10, 879092, 75721.94, 1, 183.43, 1: 80; 2: 70; 3: 31; 4: 21; 5: 15; 6: 5; 7: 3; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 723, 12,  9,  542, 1, 10, 865679, 75721.94, 1, 183.43, 1: 78; 2: 70; 3: 30; 4: 28; 5: 13; 6: 5; 7: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 626, 12,  9,  542, 1, 10, 865828, 75721.94, 0, 183.43, 1: 83; 2: 62; 3: 37; 4: 23; 5: 12; 6: 5; 7: 1; 8: 2; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 929,  8, 13,  549, 1, 10, 830180, 75721.94, 1, 183.43, 1: 80; 2: 67; 3: 37; 4: 18; 5: 14; 6: 2; 7: 5; 8: 2; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling,  91,  8, 13,  470, 1, 11, 830180, 75721.94, 0, 183.43, 1: 83; 2: 83; 3: 40; 4: 11; 5: 8; 6: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 251,  8, 13,  476, 1, 11, 830180, 75721.94, 0, 183.43, 1: 83; 2: 86; 3: 32; 4: 18; 5: 4; 6: 1; 7: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 721, 10, 11,  477, 1, 11, 879116, 75721.94, 0, 183.43, 1: 75; 2: 97; 3: 30; 4: 16; 5: 5; 6: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 641,  7, 16,  491, 1, 11, 890856, 75721.94, 1, 183.43, 1: 94; 2: 64; 3: 33; 4: 21; 5: 9; 6: 5; 11: 1; 
EGFR_&_ErbB_Signaling, 507,  7, 16,  494, 1, 11, 891028, 75721.94, 1, 183.43, 1: 89; 2: 73; 3: 32; 4: 16; 5: 13; 6: 1; 7: 1; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling,  98,  6, 20,  500, 1, 11, 947530, 75721.94, 0, 183.43, 1: 82; 2: 71; 3: 44; 4: 16; 5: 10; 6: 2; 7: 1; 11: 1; 
EGFR_&_ErbB_Signaling,  87,  7, 15,  513, 1, 11, 840840, 75721.94, 0, 183.43, 1: 76; 2: 73; 3: 44; 4: 21; 5: 8; 6: 4; 11: 1; 
EGFR_&_ErbB_Signaling, 114,  6, 18,  518, 1, 11, 865735, 75721.94, 1, 183.43, 1: 89; 2: 66; 3: 26; 4: 26; 5: 13; 6: 5; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling,  97,  7, 16,  519, 1, 11, 890982, 75721.94, 1, 183.43, 1: 85; 2: 69; 3: 35; 4: 16; 5: 14; 6: 6; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 965,  8, 13,  524, 1, 11, 830180, 75721.94, 0, 183.43, 1: 75; 2: 74; 3: 48; 4: 12; 5: 10; 6: 2; 7: 4; 8: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 543,  6, 20,  526, 1, 11, 947216, 75721.94, 1, 183.43, 1: 93; 2: 54; 3: 39; 4: 19; 5: 15; 6: 2; 7: 1; 8: 1; 9: 1; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 761, 12,  9,  533, 1, 11, 865738, 75721.94, 1, 183.43, 1: 83; 2: 69; 3: 28; 4: 24; 5: 14; 6: 5; 7: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 993, 12,  9,  534, 1, 11, 865851, 75721.94, 1, 183.43, 1: 79; 2: 71; 3: 32; 4: 22; 5: 16; 6: 4; 7: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 398,  7, 15,  534, 1, 11, 840840, 75721.94, 1, 183.43, 1: 86; 2: 58; 3: 35; 4: 28; 5: 11; 6: 7; 7: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 451,  7, 17,  535, 1, 11, 940440, 75721.94, 1, 183.43, 1: 80; 2: 70; 3: 35; 4: 22; 5: 10; 6: 5; 7: 2; 8: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 265,  7, 15,  538, 1, 11, 840840, 75721.94, 1, 183.43, 1: 77; 2: 69; 3: 36; 4: 24; 5: 16; 6: 2; 7: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 243, 10, 11,  550, 1, 11, 879054, 75721.94, 1, 183.43, 1: 81; 2: 67; 3: 30; 4: 21; 5: 15; 6: 9; 7: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 169,  7, 17,  550, 1, 11, 940487, 75721.94, 1, 183.43, 1: 76; 2: 70; 3: 29; 4: 27; 5: 19; 6: 2; 7: 3; 11: 1; 
EGFR_&_ErbB_Signaling,   3,  7, 17,  552, 1, 11, 940550, 75721.94, 1, 183.43, 1: 78; 2: 69; 3: 33; 4: 24; 5: 13; 6: 4; 7: 3; 9: 1; 11: 2; 
EGFR_&_ErbB_Signaling, 991, 12,  9,  555, 1, 11, 865704, 75721.94, 1, 183.43, 1: 75; 2: 70; 3: 34; 4: 23; 5: 17; 6: 4; 7: 1; 9: 1; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 659, 12,  9,  566, 1, 11, 865742, 75721.94, 0, 183.43, 1: 71; 2: 72; 3: 33; 4: 25; 5: 16; 6: 6; 7: 1; 9: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 160,  8, 14,  439, 1, 12, 891091, 75721.94, 0, 183.43, 1: 93; 2: 91; 3: 22; 4: 15; 5: 4; 6: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 433,  6, 18,  445, 1, 12, 865807, 75721.94, 0, 183.43, 1: 86; 2: 90; 3: 37; 4: 9; 5: 4; 12: 1; 
EGFR_&_ErbB_Signaling, 201, 11, 10,  456, 1, 12, 879070, 75721.94, 0, 183.43, 1: 90; 2: 91; 3: 25; 4: 11; 5: 5; 6: 2; 8: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 276,  7, 16,  457, 1, 12, 891167, 75721.94, 0, 183.43, 1: 88; 2: 91; 3: 27; 4: 11; 5: 7; 6: 1; 9: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 729,  6, 18,  457, 1, 12, 865835, 75721.94, 0, 183.43, 1: 95; 2: 74; 3: 39; 4: 11; 5: 4; 6: 1; 7: 1; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 869, 11, 10,  458, 1, 12, 879049, 75721.94, 0, 183.43, 1: 88; 2: 89; 3: 28; 4: 11; 5: 8; 6: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 357,  8, 14,  463, 1, 12, 890948, 75721.94, 0, 183.43, 1: 92; 2: 77; 3: 34; 4: 14; 5: 7; 6: 2; 12: 1; 
EGFR_&_ErbB_Signaling,  71, 12,  9,  466, 1, 12, 865825, 75721.94, 0, 183.43, 1: 87; 2: 83; 3: 36; 4: 16; 5: 1; 6: 1; 7: 1; 11: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 783, 12,  9,  470, 1, 12, 865815, 75721.94, 0, 183.43, 1: 83; 2: 90; 3: 30; 4: 14; 5: 6; 6: 2; 7: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 916,  6, 19,  486, 1, 12, 908484, 75721.94, 0, 183.43, 1: 77; 2: 82; 3: 42; 4: 20; 5: 3; 6: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 589,  6, 20,  489, 1, 12, 947256, 75721.94, 0, 183.43, 1: 83; 2: 75; 3: 46; 4: 13; 5: 7; 9: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 340, 10, 11,  494, 1, 12, 879129, 75721.94, 0, 183.43, 1: 75; 2: 89; 3: 38; 4: 13; 5: 7; 6: 2; 7: 1; 9: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 484,  9, 12,  494, 1, 12, 865906, 75721.94, 0, 183.43, 1: 95; 2: 62; 3: 37; 4: 17; 5: 11; 6: 1; 7: 1; 8: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 298, 12,  9,  521, 1, 12, 865805, 75721.94, 0, 183.43, 1: 73; 2: 80; 3: 38; 4: 21; 5: 9; 6: 3; 7: 1; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 137, 10, 11,  522, 1, 12, 879191, 75721.94, 0, 183.43, 1: 87; 2: 57; 3: 48; 4: 19; 5: 8; 6: 4; 7: 1; 8: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 532,  7, 17,  524, 1, 12, 940671, 75721.94, 1, 183.43, 1: 80; 2: 76; 3: 29; 4: 23; 5: 10; 6: 6; 7: 1; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 800,  7, 15,  536, 1, 12, 840840, 75721.94, 1, 183.43, 1: 89; 2: 60; 3: 34; 4: 23; 5: 10; 6: 4; 7: 5; 12: 2; 
EGFR_&_ErbB_Signaling, 539,  8, 13,  540, 1, 12, 830180, 75721.94, 1, 183.43, 1: 77; 2: 69; 3: 37; 4: 23; 5: 14; 6: 2; 7: 4; 12: 1; 
EGFR_&_ErbB_Signaling, 516,  6, 19,  541, 1, 12, 908337, 75721.94, 1, 183.43, 1: 79; 2: 69; 3: 33; 4: 27; 5: 11; 6: 3; 7: 2; 9: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 959,  8, 13,  542, 1, 12, 830180, 75721.94, 0, 183.43, 1: 81; 2: 64; 3: 34; 4: 27; 5: 12; 6: 6; 7: 1; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 873,  6, 19,  548, 1, 12, 908184, 75721.94, 1, 183.43, 1: 76; 2: 73; 3: 29; 4: 27; 5: 12; 6: 4; 7: 5; 12: 1; 
EGFR_&_ErbB_Signaling, 145, 12,  9,  551, 1, 12, 865711, 75721.94, 1, 183.43, 1: 83; 2: 67; 3: 26; 4: 27; 5: 12; 6: 5; 7: 4; 8: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 118,  7, 17,  557, 1, 12, 940632, 75721.94, 1, 183.43, 1: 73; 2: 74; 3: 35; 4: 21; 5: 13; 6: 4; 7: 4; 8: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 838, 12,  9,  561, 1, 12, 865846, 75721.94, 1, 183.43, 1: 76; 2: 66; 3: 32; 4: 33; 5: 7; 6: 8; 7: 2; 8: 2; 12: 1; 
EGFR_&_ErbB_Signaling,  83, 12,  9,  561, 1, 12, 865754, 75721.94, 1, 183.43, 1: 76; 2: 76; 3: 29; 4: 22; 5: 15; 6: 3; 7: 1; 11: 2; 12: 3; 
EGFR_&_ErbB_Signaling,  99,  6, 19,  563, 1, 12, 908151, 75721.94, 1, 183.43, 1: 77; 2: 64; 3: 42; 4: 22; 5: 9; 6: 5; 7: 4; 9: 1; 10: 2; 12: 1; 
EGFR_&_ErbB_Signaling,  15, 12,  9,  565, 1, 12, 865854, 75721.94, 1, 183.43, 1: 76; 2: 66; 3: 34; 4: 26; 5: 15; 6: 5; 7: 1; 8: 1; 9: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 226, 12,  9,  447, 1, 13, 865810, 75721.94, 0, 183.43, 1: 80; 2: 101; 3: 32; 4: 11; 5: 1; 7: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 966, 11, 10,  448, 1, 13, 879241, 75721.94, 0, 183.43, 1: 89; 2: 87; 3: 35; 4: 9; 5: 5; 6: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 819, 12,  9,  454, 1, 13, 865755, 75721.94, 0, 183.43, 1: 93; 2: 80; 3: 36; 4: 10; 5: 5; 6: 1; 9: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 370,  6, 19,  469, 1, 13, 908224, 75721.94, 0, 183.43, 1: 76; 2: 93; 3: 39; 4: 15; 5: 2; 7: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 127, 12,  9,  477, 1, 13, 865806, 75721.94, 0, 183.43, 1: 81; 2: 84; 3: 37; 4: 17; 5: 6; 6: 1; 13: 1; 
EGFR_&_ErbB_Signaling,  73, 12,  9,  483, 1, 13, 865760, 75721.94, 0, 183.43, 1: 75; 2: 87; 3: 41; 4: 17; 5: 6; 13: 1; 
EGFR_&_ErbB_Signaling, 240,  8, 14,  484, 1, 13, 891143, 75721.94, 1, 183.43, 1: 87; 2: 74; 3: 42; 4: 11; 5: 7; 6: 4; 7: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 330, 12,  9,  488, 1, 13, 865772, 75721.94, 0, 183.43, 1: 83; 2: 73; 3: 46; 4: 14; 5: 8; 6: 2; 13: 1; 
EGFR_&_ErbB_Signaling,  65, 10, 11,  490, 1, 13, 879030, 75721.94, 0, 183.43, 1: 71; 2: 85; 3: 48; 4: 19; 5: 2; 6: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 829, 12,  9,  491, 1, 13, 865469, 75721.94, 0, 183.43, 1: 86; 2: 73; 3: 41; 4: 14; 5: 10; 6: 1; 11: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 878, 10, 11,  494, 1, 13, 878947, 75721.94, 0, 183.43, 1: 81; 2: 81; 3: 34; 4: 20; 5: 8; 6: 1; 10: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 481, 12,  9,  497, 1, 13, 865787, 75721.94, 0, 183.43, 1: 75; 2: 83; 3: 41; 4: 18; 5: 6; 6: 3; 13: 1; 
EGFR_&_ErbB_Signaling, 175, 11, 10,  507, 1, 13, 879135, 75721.94, 1, 183.43, 1: 93; 2: 69; 3: 24; 4: 22; 5: 10; 6: 4; 7: 3; 8: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 930, 12,  9,  513, 1, 13, 865731, 75721.94, 0, 183.43, 1: 70; 2: 88; 3: 39; 4: 16; 5: 9; 6: 2; 7: 1; 9: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 302,  6, 18,  513, 1, 13, 865695, 75721.94, 1, 183.43, 1: 91; 2: 61; 3: 41; 4: 15; 5: 12; 6: 2; 7: 1; 8: 2; 9: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 301, 10, 11,  515, 1, 13, 879043, 75721.94, 0, 183.43, 1: 71; 2: 83; 3: 38; 4: 24; 5: 6; 6: 3; 7: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 730, 10, 11,  518, 1, 13, 879035, 75721.94, 1, 183.43, 1: 84; 2: 69; 3: 33; 4: 22; 5: 13; 6: 4; 7: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  535, 1, 13, 840840, 75721.94, 1, 183.43, 1: 82; 2: 65; 3: 38; 4: 21; 5: 11; 6: 6; 7: 3; 13: 1; 
EGFR_&_ErbB_Signaling, 688, 12,  9,  541, 1, 13, 865799, 75721.94, 1, 183.43, 1: 77; 2: 70; 3: 34; 4: 26; 5: 13; 6: 2; 7: 4; 13: 1; 
EGFR_&_ErbB_Signaling, 566, 12,  9,  542, 1, 13, 865712, 75721.94, 1, 183.43, 1: 80; 2: 70; 3: 30; 4: 26; 5: 12; 6: 7; 13: 2; 
EGFR_&_ErbB_Signaling,  16, 12,  9,  546, 1, 13, 865826, 75721.94, 1, 183.43, 1: 78; 2: 72; 3: 29; 4: 25; 5: 16; 6: 4; 8: 1; 12: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 146, 11, 10,  546, 1, 13, 879036, 75721.94, 1, 183.43, 1: 88; 2: 62; 3: 32; 4: 17; 5: 18; 6: 4; 7: 2; 8: 1; 9: 1; 12: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 315,  7, 17,  549, 1, 13, 940563, 75721.94, 1, 183.43, 1: 77; 2: 68; 3: 40; 4: 22; 5: 9; 6: 6; 7: 3; 13: 2; 
EGFR_&_ErbB_Signaling, 818, 12,  9,  553, 1, 13, 865823, 75721.94, 1, 183.43, 1: 82; 2: 61; 3: 33; 4: 25; 5: 17; 6: 6; 8: 2; 13: 1; 
EGFR_&_ErbB_Signaling, 478,  7, 17,  561, 1, 13, 940638, 75721.94, 1, 183.43, 1: 75; 2: 75; 3: 25; 4: 26; 5: 16; 6: 3; 7: 3; 8: 2; 9: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 182,  8, 13,  562, 1, 13, 830180, 75721.94, 1, 183.43, 1: 77; 2: 65; 3: 38; 4: 25; 5: 10; 6: 6; 7: 2; 8: 1; 10: 2; 13: 1; 
EGFR_&_ErbB_Signaling, 785,  6, 20,  464, 1, 14, 947847, 75721.94, 0, 183.43, 1: 93; 2: 73; 3: 40; 4: 12; 5: 5; 6: 3; 14: 1; 
EGFR_&_ErbB_Signaling, 180,  7, 16,  471, 1, 14, 891188, 75721.94, 0, 183.43, 1: 84; 2: 85; 3: 33; 4: 17; 5: 6; 6: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 613,  7, 16,  483, 1, 14, 891230, 75721.94, 0, 183.43, 1: 89; 2: 67; 3: 47; 4: 12; 5: 9; 6: 2; 14: 1; 
EGFR_&_ErbB_Signaling, 468,  6, 20,  487, 1, 14, 947725, 75721.94, 1, 183.43, 1: 86; 2: 75; 3: 35; 4: 21; 5: 7; 6: 1; 7: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 155, 11, 10,  500, 1, 14, 879143, 75721.94, 0, 183.43, 1: 87; 2: 76; 3: 29; 4: 19; 5: 8; 6: 5; 7: 2; 14: 1; 
EGFR_&_ErbB_Signaling, 974, 12,  9,  521, 1, 14, 865775, 75721.94, 0, 183.43, 1: 78; 2: 72; 3: 42; 4: 22; 5: 9; 6: 1; 7: 1; 13: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 590, 11, 10,  522, 1, 14, 879132, 75721.94, 1, 183.43, 1: 92; 2: 64; 3: 31; 4: 16; 5: 14; 6: 5; 7: 3; 10: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 812, 11, 10,  523, 1, 14, 878969, 75721.94, 1, 183.43, 1: 87; 2: 63; 3: 33; 4: 21; 5: 19; 6: 3; 14: 1; 
EGFR_&_ErbB_Signaling, 247, 11, 10,  529, 1, 14, 879200, 75721.94, 1, 183.43, 1: 88; 2: 69; 3: 27; 4: 18; 5: 14; 6: 6; 7: 2; 8: 2; 14: 1; 
EGFR_&_ErbB_Signaling, 871, 12,  9,  540, 1, 14, 865699, 75721.94, 1, 183.43, 1: 76; 2: 78; 3: 31; 4: 19; 5: 16; 6: 4; 9: 1; 12: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 830,  8, 13,  553, 1, 14, 830180, 75721.94, 1, 183.43, 1: 82; 2: 66; 3: 30; 4: 26; 5: 10; 6: 6; 7: 4; 8: 1; 9: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 479,  7, 15,  555, 1, 14, 840840, 75721.94, 1, 183.43, 1: 80; 2: 68; 3: 30; 4: 25; 5: 11; 6: 10; 9: 1; 11: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 358,  6, 19,  558, 1, 14, 908176, 75721.94, 1, 183.43, 1: 78; 2: 66; 3: 34; 4: 28; 5: 9; 6: 6; 7: 2; 8: 2; 9: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 366, 12,  9,  562, 1, 14, 865748, 75721.94, 1, 183.43, 1: 77; 2: 65; 3: 35; 4: 24; 5: 14; 6: 7; 7: 4; 14: 1; 
EGFR_&_ErbB_Signaling, 184, 12,  9,  564, 1, 14, 865759, 75721.94, 1, 183.43, 1: 83; 2: 60; 3: 38; 4: 19; 5: 12; 6: 6; 7: 5; 8: 2; 10: 1; 14: 1; 
EGFR_&_ErbB_Signaling, 715,  7, 17,  565, 1, 14, 940537, 75721.94, 1, 183.43, 1: 75; 2: 69; 3: 34; 4: 23; 5: 18; 6: 2; 7: 3; 8: 1; 13: 1; 14: 1; 
