Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
02(547)
Melhor resultado nxn: Guard_Cell_Abscisic_Acid_Signaling, 927,  7,  7,   98, 1, 2, 383630, 32131.54, 0, 0.00, 1: 58; 2: 20; 
Guard_Cell_Abscisic_Acid_Signaling, 106,  4, 11,  136, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 8; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 856,  9,  5,  136, 1, 4, 355410, 32131.54, 0, 45.87, 1: 35; 2: 32; 3: 7; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 943,  5, 10,  136, 1, 4, 390678, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 8; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 644,  7,  7,  136, 1, 4, 383686, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 10; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 311,  4, 11,  136, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 7; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 805,  4, 11,  136, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 10; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 337,  7,  7,  136, 1, 4, 383648, 32131.54, 1, 45.87, 1: 36; 2: 31; 3: 6; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 922,  7,  7,  137, 1, 4, 383840, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 9; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 930,  9,  5,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 9; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 314,  7,  7,  137, 1, 4, 383623, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 11; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 510,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 10; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling,  27,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 7; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 706,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 40; 2: 22; 3: 11; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 220,  5,  9,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 12; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling,  73,  5,  9,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 6; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 653,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 7; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 499,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 40; 2: 21; 3: 13; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling,  72,  9,  5,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 41; 2: 21; 3: 10; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 730,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 26; 3: 9; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 469,  4, 11,  137, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 29; 3: 6; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 731,  5,  9,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 30; 3: 7; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling,  16,  9,  5,  137, 1, 4, 355410, 32131.54, 1, 45.87, 1: 39; 2: 26; 3: 6; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 252,  9,  5,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 8; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 401,  9,  5,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 32; 2: 35; 3: 8; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling,  36,  9,  5,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 30; 3: 9; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 323,  9,  5,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 11; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 619,  5,  9,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 38; 2: 27; 3: 6; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 560,  4, 11,  138, 1, 4, 347182, 32131.54, 1, 45.87, 1: 38; 2: 23; 3: 14; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 229,  4, 11,  138, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 26; 3: 11; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 539,  5,  9,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 38; 2: 25; 3: 10; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling,  31,  4, 11,  138, 1, 4, 347182, 32131.54, 1, 45.87, 1: 35; 2: 30; 3: 9; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 132,  5,  9,  138, 1, 4, 355410, 32131.54, 1, 45.87, 1: 33; 2: 33; 3: 9; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 768,  4, 11,  139, 1, 4, 347182, 32131.54, 1, 45.87, 1: 39; 2: 22; 3: 12; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 769,  4, 11,  139, 1, 4, 347182, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 9; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 262,  5,  9,  139, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 9; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 815,  4, 11,  139, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 27; 3: 8; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling,  66,  4, 11,  139, 1, 4, 347182, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 13; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 654,  4, 11,  139, 1, 4, 347182, 32131.54, 1, 45.87, 1: 33; 2: 32; 3: 10; 4: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 274,  4, 11,  140, 1, 4, 347182, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 12; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 370,  4, 11,  140, 1, 4, 347182, 32131.54, 1, 45.87, 1: 39; 2: 23; 3: 9; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 532,  9,  5,  140, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 28; 3: 8; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 655,  9,  5,  140, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 6; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 354,  4, 11,  140, 1, 4, 347182, 32131.54, 1, 45.87, 1: 39; 2: 23; 3: 9; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 870,  4, 11,  140, 1, 4, 347182, 32131.54, 1, 45.87, 1: 34; 2: 30; 3: 10; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 108,  7,  7,  141, 1, 4, 383268, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 11; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 424,  9,  5,  141, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 8; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 684,  7,  7,  141, 1, 4, 383523, 32131.54, 1, 45.87, 1: 36; 2: 29; 3: 5; 4: 8; 
Guard_Cell_Abscisic_Acid_Signaling, 796,  7,  7,  141, 1, 4, 383538, 32131.54, 1, 45.87, 1: 39; 2: 23; 3: 8; 4: 8; 
Guard_Cell_Abscisic_Acid_Signaling, 663,  9,  5,  141, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 29; 3: 8; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 895,  4, 11,  142, 1, 4, 347182, 32131.54, 1, 45.87, 1: 33; 2: 30; 3: 11; 4: 4; 
Guard_Cell_Abscisic_Acid_Signaling, 919,  4, 11,  142, 1, 4, 347182, 32131.54, 1, 45.87, 1: 35; 2: 27; 3: 11; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 438,  5,  9,  142, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 28; 3: 9; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 638,  9,  5,  143, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 26; 3: 9; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 949,  7,  7,  143, 1, 4, 383618, 32131.54, 1, 45.87, 1: 34; 2: 30; 3: 7; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling,  30,  5,  9,  143, 1, 4, 355410, 32131.54, 1, 45.87, 1: 33; 2: 30; 3: 10; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 305,  5,  9,  143, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 25; 3: 11; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 227,  7,  7,  144, 1, 4, 383607, 32131.54, 1, 45.87, 1: 34; 2: 31; 3: 4; 4: 9; 
Guard_Cell_Abscisic_Acid_Signaling, 317,  5,  9,  144, 1, 4, 355410, 32131.54, 1, 45.87, 1: 34; 2: 28; 3: 10; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 836,  4, 11,  144, 1, 4, 347182, 32131.54, 1, 45.87, 1: 31; 2: 33; 3: 9; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 474,  4, 11,  144, 1, 4, 347182, 32131.54, 1, 45.87, 1: 37; 2: 21; 3: 15; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling,  44,  4, 11,  145, 1, 4, 347182, 32131.54, 1, 45.87, 1: 33; 2: 28; 3: 12; 4: 5; 
Guard_Cell_Abscisic_Acid_Signaling, 136,  9,  5,  146, 1, 4, 355410, 32131.54, 1, 45.87, 1: 36; 2: 23; 3: 12; 4: 7; 
Guard_Cell_Abscisic_Acid_Signaling, 829,  5,  9,  147, 1, 4, 355410, 32131.54, 1, 45.87, 1: 35; 2: 23; 3: 14; 4: 6; 
Guard_Cell_Abscisic_Acid_Signaling, 454,  4, 11,  147, 1, 4, 347182, 32131.54, 1, 45.87, 1: 36; 2: 24; 3: 9; 4: 9; 
Guard_Cell_Abscisic_Acid_Signaling, 880,  8,  6,  116, 1, 5, 376796, 32131.54, 1, 45.87, 1: 49; 2: 23; 3: 4; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 179,  6,  8,  116, 1, 5, 377025, 32131.54, 1, 45.87, 1: 50; 2: 21; 3: 5; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  28,  6,  8,  117, 1, 5, 376774, 32131.54, 1, 45.87, 1: 50; 2: 19; 3: 8; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 987,  8,  6,  117, 1, 5, 376994, 32131.54, 1, 45.87, 1: 50; 2: 21; 3: 4; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 241,  4, 12,  118, 1, 5, 377081, 32131.54, 1, 45.87, 1: 48; 2: 22; 3: 7; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 592,  6,  8,  118, 1, 5, 376990, 32131.54, 1, 45.87, 1: 52; 2: 18; 3: 4; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 450,  4, 12,  118, 1, 5, 377068, 32131.54, 1, 45.87, 1: 49; 2: 22; 3: 4; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 122,  4, 12,  119, 1, 5, 377019, 32131.54, 1, 45.87, 1: 49; 2: 20; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 781,  6,  8,  119, 1, 5, 376965, 32131.54, 1, 45.87, 1: 47; 2: 24; 3: 5; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 433,  5, 10,  120, 1, 5, 390744, 32131.54, 1, 45.87, 1: 47; 2: 23; 3: 6; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 394,  8,  6,  120, 1, 5, 377015, 32131.54, 1, 45.87, 1: 44; 2: 28; 3: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 866,  8,  6,  120, 1, 5, 376813, 32131.54, 1, 45.87, 1: 50; 2: 18; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 780,  6,  8,  120, 1, 5, 377038, 32131.54, 1, 45.87, 1: 50; 2: 19; 3: 6; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 656,  6,  8,  120, 1, 5, 377156, 32131.54, 1, 45.87, 1: 51; 2: 19; 3: 3; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 293,  6,  8,  121, 1, 5, 377044, 32131.54, 1, 45.87, 1: 47; 2: 23; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  61,  8,  6,  121, 1, 5, 377047, 32131.54, 1, 45.87, 1: 46; 2: 24; 3: 6; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 383,  5, 10,  121, 1, 5, 390914, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 245,  6,  8,  121, 1, 5, 377234, 32131.54, 1, 45.87, 1: 47; 2: 23; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 281,  4, 12,  121, 1, 5, 376973, 32131.54, 1, 45.87, 1: 46; 2: 25; 3: 4; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 441,  5, 10,  121, 1, 5, 390969, 32131.54, 1, 45.87, 1: 47; 2: 23; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 737,  8,  6,  121, 1, 5, 377039, 32131.54, 1, 45.87, 1: 44; 2: 28; 3: 4; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 355,  6,  8,  121, 1, 5, 376994, 32131.54, 1, 45.87, 1: 48; 2: 20; 3: 8; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 635,  5, 10,  121, 1, 5, 390703, 32131.54, 1, 45.87, 1: 48; 2: 22; 3: 4; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  68,  5, 10,  121, 1, 5, 390870, 32131.54, 1, 45.87, 1: 45; 2: 26; 3: 5; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 364,  8,  6,  121, 1, 5, 377064, 32131.54, 0, 45.87, 1: 47; 2: 23; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 546,  4, 12,  122, 1, 5, 376991, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 6; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 883,  6,  8,  122, 1, 5, 376994, 32131.54, 1, 45.87, 1: 49; 2: 21; 3: 3; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 501,  4, 12,  122, 1, 5, 377052, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 6; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 540,  4, 12,  122, 1, 5, 376857, 32131.54, 1, 45.87, 1: 44; 2: 27; 3: 5; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 498,  6,  8,  122, 1, 5, 377014, 32131.54, 1, 45.87, 1: 46; 2: 24; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 259,  4, 12,  122, 1, 5, 376794, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 6; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 382,  6,  8,  122, 1, 5, 377055, 32131.54, 1, 45.87, 1: 50; 2: 15; 3: 11; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 388,  6,  8,  122, 1, 5, 377095, 32131.54, 1, 45.87, 1: 43; 2: 29; 3: 4; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 571,  6,  8,  122, 1, 5, 377051, 32131.54, 1, 45.87, 1: 49; 2: 20; 3: 4; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 593,  5, 10,  123, 1, 5, 390816, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 103,  4, 12,  123, 1, 5, 377087, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 445,  6,  8,  123, 1, 5, 377012, 32131.54, 1, 45.87, 1: 47; 2: 21; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 235,  4, 12,  123, 1, 5, 377198, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 5; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 823,  4, 12,  123, 1, 5, 377066, 32131.54, 1, 45.87, 1: 45; 2: 25; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 948,  4, 12,  123, 1, 5, 376931, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 8; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 622,  8,  6,  123, 1, 5, 377227, 32131.54, 1, 45.87, 1: 48; 2: 19; 3: 8; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 308,  8,  6,  123, 1, 5, 377094, 32131.54, 0, 45.87, 1: 45; 2: 25; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 515,  4, 12,  123, 1, 5, 376768, 32131.54, 1, 45.87, 1: 49; 2: 16; 3: 11; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 543,  4, 12,  123, 1, 5, 376833, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 937,  8,  6,  123, 1, 5, 376960, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 5; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 494,  5, 10,  123, 1, 5, 390994, 32131.54, 1, 45.87, 1: 48; 2: 20; 3: 6; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 986,  8,  6,  123, 1, 5, 376972, 32131.54, 1, 45.87, 1: 49; 2: 20; 3: 4; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 294,  4, 12,  123, 1, 5, 376808, 32131.54, 1, 45.87, 1: 45; 2: 25; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 814,  6,  8,  124, 1, 5, 377109, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 675,  4, 12,  124, 1, 5, 376975, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 4; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 983,  8,  6,  124, 1, 5, 377134, 32131.54, 1, 45.87, 1: 47; 2: 21; 3: 7; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 411,  4, 12,  124, 1, 5, 377023, 32131.54, 1, 45.87, 1: 48; 2: 20; 3: 5; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 347,  8,  6,  124, 1, 5, 377041, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 926,  5, 10,  124, 1, 5, 390920, 32131.54, 1, 45.87, 1: 44; 2: 26; 3: 5; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 594,  6,  8,  124, 1, 5, 377117, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 6; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 578,  5, 10,  124, 1, 5, 390760, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 629,  8,  6,  124, 1, 5, 376806, 32131.54, 1, 45.87, 1: 48; 2: 19; 3: 7; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 403,  8,  6,  124, 1, 5, 377088, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 793,  5, 10,  124, 1, 5, 390513, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 5; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 191,  4, 12,  124, 1, 5, 377011, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 8; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 682,  6,  8,  124, 1, 5, 376999, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 6; 5: 3; 
Guard_Cell_Abscisic_Acid_Signaling,  48,  8,  6,  124, 1, 5, 377037, 32131.54, 1, 45.87, 1: 48; 2: 20; 3: 6; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 702,  4, 12,  124, 1, 5, 376984, 32131.54, 1, 45.87, 1: 44; 2: 24; 3: 9; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 918,  6,  8,  125, 1, 5, 376665, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 5; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 862,  6,  8,  125, 1, 5, 376968, 32131.54, 1, 45.87, 1: 45; 2: 25; 3: 3; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 988,  8,  6,  125, 1, 5, 376613, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 5; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 942,  5, 10,  125, 1, 5, 390853, 32131.54, 1, 45.87, 1: 46; 2: 23; 3: 5; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 201,  8,  6,  125, 1, 5, 376881, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 935,  8,  6,  125, 1, 5, 377105, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 7; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 279,  4, 12,  125, 1, 5, 376996, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 6; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 705,  6,  8,  125, 1, 5, 376831, 32131.54, 1, 45.87, 1: 48; 2: 20; 3: 4; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 338,  4, 12,  125, 1, 5, 376984, 32131.54, 1, 45.87, 1: 45; 2: 22; 3: 9; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 497,  4, 12,  125, 1, 5, 376990, 32131.54, 1, 45.87, 1: 44; 2: 25; 3: 6; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 801,  5, 10,  125, 1, 5, 390838, 32131.54, 1, 45.87, 1: 47; 2: 22; 3: 3; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 800,  7,  7,  125, 1, 5, 383528, 32131.54, 1, 45.87, 1: 42; 2: 30; 3: 3; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 923,  4, 12,  126, 1, 5, 376877, 32131.54, 1, 45.87, 1: 42; 2: 27; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 517,  7,  7,  126, 1, 5, 383695, 32131.54, 0, 45.87, 1: 38; 2: 35; 3: 3; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 725,  5, 10,  126, 1, 5, 390696, 32131.54, 1, 45.87, 1: 45; 2: 22; 3: 8; 4: 2; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 782,  6,  8,  126, 1, 5, 377141, 32131.54, 1, 45.87, 1: 47; 2: 21; 3: 5; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 784,  8,  6,  126, 1, 5, 377151, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 6; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 952,  4, 12,  126, 1, 5, 376914, 32131.54, 1, 45.87, 1: 44; 2: 25; 3: 5; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 822,  6,  8,  126, 1, 5, 377110, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 5; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 146,  8,  6,  126, 1, 5, 377070, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 7; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 267,  8,  6,  126, 1, 5, 377090, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 5; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  13,  8,  6,  126, 1, 5, 377090, 32131.54, 1, 45.87, 1: 46; 2: 21; 3: 7; 4: 3; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 802,  4, 12,  126, 1, 5, 377062, 32131.54, 0, 45.87, 1: 44; 2: 25; 3: 6; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 242,  8,  6,  126, 1, 5, 377127, 32131.54, 1, 45.87, 1: 46; 2: 22; 3: 6; 4: 2; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 890,  8,  6,  126, 1, 5, 377064, 32131.54, 1, 45.87, 1: 48; 2: 19; 3: 5; 4: 5; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 361,  6,  8,  126, 1, 5, 376960, 32131.54, 1, 45.87, 1: 45; 2: 23; 3: 7; 4: 1; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 247,  5, 10,  126, 1, 5, 390993, 32131.54, 1, 45.87, 1: 46; 2: 23; 3: 4; 4: 3; 5: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 898,  6,  8,  126, 1, 5, 377050, 32131.54, 1, 45.87, 1: 45; 2: 24; 3: 4; 4: 4; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 610,  4, 12,  126, 1, 5, 376969, 32131.54, 1, 45.87, 1: 42; 2: 27; 3: 7; 4: 1; 5: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 879,  6,  8,  126, 1, 5, 377070, 32131.54, 1, 45.87, 1: 44; 2: 25; 3: 5; 4: 3; 5: 1; 
