Seed 1656949570
ARCH 1|F_ID 3|LIMIT 3
before: 
02(715)
Melhor resultado nxn: Guard_Cell_Abscisic_Acid_Signaling, 958,  7,  7,   91, 1, 2, 383712, 29591.63, 0, 0.00, 1: 65; 2: 13; 
Guard_Cell_Abscisic_Acid_Signaling, 719,  4, 11,  100, 1, 2, 347182, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 442,  4, 12,  100, 1, 2, 377087, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 557,  5,  9,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 418,  5,  9,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 171,  9,  5,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 196,  5,  9,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 420,  9,  5,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 784,  8,  6,  100, 1, 2, 377093, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 802,  4, 12,  100, 1, 2, 376931, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 782,  6,  8,  100, 1, 2, 377221, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 193,  5,  9,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 207,  7,  7,  100, 1, 2, 383725, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 816,  5, 10,  100, 1, 2, 391074, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 601,  4, 12,  100, 1, 2, 376959, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 209,  9,  5,  100, 1, 2, 355410, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 994,  8,  6,  100, 1, 2, 377055, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 858,  4, 11,  100, 1, 2, 347182, 29591.63, 1, 35.17, 1: 56; 2: 22; 
Guard_Cell_Abscisic_Acid_Signaling, 746,  5, 10,  101, 1, 2, 390790, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 465,  9,  5,  101, 1, 2, 355410, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 647,  9,  5,  101, 1, 2, 355410, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 920,  4, 12,  101, 1, 2, 377211, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 147,  5,  9,  101, 1, 2, 355410, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 458,  7,  7,  101, 1, 2, 383203, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 370,  4, 11,  101, 1, 2, 347182, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 496,  4, 12,  101, 1, 2, 376989, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 742,  5, 10,  101, 1, 2, 390863, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 679,  5, 10,  101, 1, 2, 390865, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 592,  6,  8,  101, 1, 2, 376874, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 675,  4, 12,  101, 1, 2, 376982, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 779,  4, 12,  101, 1, 2, 376980, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 673,  4, 12,  101, 1, 2, 376989, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 137,  7,  7,  101, 1, 2, 383572, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 580,  9,  5,  101, 1, 2, 355410, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 608,  4, 12,  101, 1, 2, 376985, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 879,  6,  8,  101, 1, 2, 376806, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 671,  5,  9,  101, 1, 2, 355410, 29591.63, 1, 35.17, 1: 55; 2: 23; 
Guard_Cell_Abscisic_Acid_Signaling, 142,  4, 12,  102, 1, 2, 377128, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 769,  4, 11,  102, 1, 2, 347182, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 287,  9,  5,  102, 1, 2, 355410, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 515,  4, 12,  102, 1, 2, 376983, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 925,  9,  5,  102, 1, 2, 355410, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 381,  8,  6,  102, 1, 2, 376948, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 333,  4, 11,  102, 1, 2, 347182, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 785,  4, 12,  102, 1, 2, 376905, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 936,  4, 12,  102, 1, 2, 376977, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 588,  4, 12,  102, 1, 2, 377068, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 182,  5,  9,  102, 1, 2, 355410, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 379,  5,  9,  102, 1, 2, 355410, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 363,  5, 10,  102, 1, 2, 390957, 29591.63, 1, 35.17, 1: 54; 2: 24; 
Guard_Cell_Abscisic_Acid_Signaling, 288,  5,  9,  103, 1, 2, 355410, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 655,  9,  5,  103, 1, 2, 355410, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 390,  9,  5,  103, 1, 2, 355410, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 520,  5,  9,  103, 1, 2, 355410, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 649,  5, 10,  103, 1, 2, 390821, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 794,  8,  6,  103, 1, 2, 376606, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 405,  9,  5,  103, 1, 2, 355410, 29591.63, 1, 35.17, 1: 53; 2: 25; 
Guard_Cell_Abscisic_Acid_Signaling, 944,  8,  6,  104, 1, 2, 376917, 29591.63, 1, 35.17, 1: 52; 2: 26; 
Guard_Cell_Abscisic_Acid_Signaling, 764,  4, 11,  105, 1, 2, 347182, 29591.63, 1, 35.17, 1: 51; 2: 27; 
Guard_Cell_Abscisic_Acid_Signaling, 648,  9,  5,  105, 1, 2, 355410, 29591.63, 1, 35.17, 1: 51; 2: 27; 
Guard_Cell_Abscisic_Acid_Signaling, 654,  4, 11,  106, 1, 2, 347182, 29591.63, 1, 35.17, 1: 50; 2: 28; 
Guard_Cell_Abscisic_Acid_Signaling,  16,  9,  5,  106, 1, 2, 355410, 29591.63, 1, 35.17, 1: 50; 2: 28; 
Guard_Cell_Abscisic_Acid_Signaling, 511,  7,  7,   95, 1, 3, 383360, 29591.63, 1, 35.17, 1: 62; 2: 15; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 762,  7,  7,   95, 1, 3, 383643, 29591.63, 1, 35.17, 1: 62; 2: 15; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 980,  7,  7,   96, 1, 3, 383575, 29591.63, 1, 35.17, 1: 61; 2: 16; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 662,  6,  8,   96, 1, 3, 377129, 29591.63, 1, 35.17, 1: 63; 2: 12; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 452,  5, 10,   96, 1, 3, 390990, 29591.63, 1, 35.17, 1: 61; 2: 16; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 632,  9,  5,   96, 1, 3, 355410, 29591.63, 1, 35.17, 1: 61; 2: 16; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 215,  5, 10,   96, 1, 3, 390277, 29591.63, 1, 35.17, 1: 61; 2: 16; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 957,  7,  7,   97, 1, 3, 383212, 29591.63, 1, 35.17, 1: 61; 2: 15; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 821,  4, 12,   97, 1, 3, 377080, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 166,  9,  5,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 61; 2: 15; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  45,  4, 12,   97, 1, 3, 376961, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 989,  6,  8,   97, 1, 3, 377024, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 226,  5,  9,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 376,  5,  9,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  15,  9,  5,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 246,  4, 12,   97, 1, 3, 376827, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 848,  8,  6,   97, 1, 3, 376918, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 914,  6,  8,   97, 1, 3, 377002, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 185,  7,  7,   97, 1, 3, 383687, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 492,  7,  7,   97, 1, 3, 383244, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 553,  8,  6,   97, 1, 3, 377089, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 319,  5,  9,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 840,  6,  8,   97, 1, 3, 377088, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 838,  5,  9,   97, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 440,  4, 12,   97, 1, 3, 376947, 29591.63, 1, 35.17, 1: 60; 2: 17; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  38,  5, 10,   98, 1, 3, 390947, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 329,  4, 12,   98, 1, 3, 377268, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  50,  9,  5,   98, 1, 3, 355410, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 640,  4, 11,   98, 1, 3, 347182, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 545,  7,  7,   98, 1, 3, 383805, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  28,  6,  8,   98, 1, 3, 376831, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 986,  8,  6,   98, 1, 3, 377066, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 146,  8,  6,   98, 1, 3, 376978, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 222,  5, 10,   98, 1, 3, 390793, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 717,  5, 10,   98, 1, 3, 390090, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  74,  5, 10,   98, 1, 3, 390998, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 786,  7,  7,   98, 1, 3, 383481, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 710,  7,  7,   98, 1, 3, 383804, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 143,  4, 12,   98, 1, 3, 377000, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  65,  7,  7,   98, 1, 3, 383717, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 114,  5, 10,   98, 1, 3, 390915, 29591.63, 1, 35.17, 1: 60; 2: 16; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 525,  5,  9,   98, 1, 3, 355410, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 825,  5, 10,   98, 1, 3, 390927, 29591.63, 1, 35.17, 1: 59; 2: 18; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 983,  8,  6,   99, 1, 3, 376860, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 408,  7,  7,   99, 1, 3, 383968, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 245,  6,  8,   99, 1, 3, 376569, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 875,  6,  8,   99, 1, 3, 376988, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 121,  5,  9,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 521,  7,  7,   99, 1, 3, 383292, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  54,  4, 12,   99, 1, 3, 376915, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 868,  5, 10,   99, 1, 3, 390791, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  18,  7,  7,   99, 1, 3, 383607, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 852,  7,  7,   99, 1, 3, 383389, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 850,  4, 12,   99, 1, 3, 377128, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 483,  8,  6,   99, 1, 3, 377092, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 150,  6,  8,   99, 1, 3, 377032, 29591.63, 1, 35.17, 1: 59; 2: 17; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 157,  9,  5,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 535,  7,  7,   99, 1, 3, 383965, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 435,  9,  5,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 487,  9,  5,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 59; 2: 17; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 570,  4, 11,   99, 1, 3, 347182, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 956,  5, 10,   99, 1, 3, 390849, 29591.63, 1, 35.17, 1: 59; 2: 17; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,  57,  5, 10,   99, 1, 3, 390797, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 672,  5, 10,   99, 1, 3, 391086, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 942,  5, 10,   99, 1, 3, 390889, 29591.63, 1, 35.17, 1: 59; 2: 17; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 693,  5,  9,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 964,  7,  7,   99, 1, 3, 383729, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 587,  4, 12,   99, 1, 3, 377134, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 506,  4, 12,   99, 1, 3, 376854, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 276,  4, 12,   99, 1, 3, 377074, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 324,  7,  7,   99, 1, 3, 383677, 29591.63, 1, 35.17, 1: 59; 2: 17; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 378,  6,  8,   99, 1, 3, 376968, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 898,  6,  8,   99, 1, 3, 376905, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  95,  5,  9,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 398,  7,  7,   99, 1, 3, 383843, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 650,  5,  9,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 911,  9,  5,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  32,  6,  8,   99, 1, 3, 377201, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 735,  9,  5,   99, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 19; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 470,  6,  8,  100, 1, 3, 376927, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 244,  8,  6,  100, 1, 3, 376978, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 595,  4, 12,  100, 1, 3, 376978, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 387,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 555,  8,  6,  100, 1, 3, 377023, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 495,  9,  5,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 528,  5,  9,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 448,  9,  5,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 421,  5,  9,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 530,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 478,  5,  9,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 412,  9,  5,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 397,  5, 10,  100, 1, 3, 390781, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 165,  9,  5,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 744,  6,  8,  100, 1, 3, 376811, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 253,  8,  6,  100, 1, 3, 376837, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 232,  4, 12,  100, 1, 3, 376950, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 231,  5, 10,  100, 1, 3, 390935, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 219,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 773,  8,  6,  100, 1, 3, 376796, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 210,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 59; 2: 16; 3: 3; 
Guard_Cell_Abscisic_Acid_Signaling, 780,  6,  8,  100, 1, 3, 377105, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 202,  4, 12,  100, 1, 3, 377135, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 797,  6,  8,  100, 1, 3, 377055, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling, 811,  4, 12,  100, 1, 3, 377124, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 178,  5, 10,  100, 1, 3, 390848, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 177,  8,  6,  100, 1, 3, 376610, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 611,  4, 12,  100, 1, 3, 377140, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 164,  6,  8,  100, 1, 3, 377182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 161,  6,  8,  100, 1, 3, 376946, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 836,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  88,  4, 12,  100, 1, 3, 377148, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 921,  5,  9,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 931,  6,  8,  100, 1, 3, 376975, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 945,  8,  6,  100, 1, 3, 376906, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,  47,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 970,  4, 11,  100, 1, 3, 347182, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling, 988,  8,  6,  100, 1, 3, 376788, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
Guard_Cell_Abscisic_Acid_Signaling,   6,  5,  9,  100, 1, 3, 355410, 29591.63, 1, 35.17, 1: 57; 2: 20; 3: 1; 
Guard_Cell_Abscisic_Acid_Signaling,   0,  6,  8,  100, 1, 3, 377006, 29591.63, 1, 35.17, 1: 58; 2: 18; 3: 2; 
