Seed 1656949570
ARCH 2|F_ID 3|LIMIT 3
before: 
82(513)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 545,  9,  9,  134, 1, 2, 639361, 43280.14, 0, 0.00, 1: 78; 2: 28; 
Glucose_Repression_Signaling_2009,  15,  9,  9,  183, 1, 4, 639170, 43280.14, 1, 61.47, 1: 52; 2: 37; 3: 11; 4: 6; 
Glucose_Repression_Signaling_2009, 216,  6, 13,  183, 1, 4, 619705, 43280.14, 1, 61.47, 1: 54; 2: 34; 3: 11; 4: 7; 
Glucose_Repression_Signaling_2009, 643, 11,  7,  183, 1, 4, 613222, 43280.14, 1, 61.47, 1: 45; 2: 50; 3: 6; 4: 5; 
Glucose_Repression_Signaling_2009, 849, 11,  7,  184, 1, 4, 613120, 43280.14, 1, 61.47, 1: 45; 2: 50; 3: 5; 4: 6; 
Glucose_Repression_Signaling_2009, 550,  6, 13,  184, 1, 4, 619581, 43280.14, 1, 61.47, 1: 50; 2: 39; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 900,  7, 11,  184, 1, 4, 612901, 43280.14, 1, 61.47, 1: 50; 2: 39; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009,  66,  9,  9,  184, 1, 4, 639403, 43280.14, 1, 61.47, 1: 49; 2: 42; 3: 9; 4: 6; 
Glucose_Repression_Signaling_2009, 605,  7, 11,  184, 1, 4, 613261, 43280.14, 1, 61.47, 1: 47; 2: 45; 3: 9; 4: 5; 
Glucose_Repression_Signaling_2009, 377, 11,  7,  184, 1, 4, 613180, 43280.14, 1, 61.47, 1: 51; 2: 37; 3: 13; 4: 5; 
Glucose_Repression_Signaling_2009, 148,  5, 15,  184, 1, 4, 596360, 43280.14, 1, 61.47, 1: 48; 2: 42; 3: 12; 4: 4; 
Glucose_Repression_Signaling_2009,  18,  9,  9,  184, 1, 4, 639290, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 14; 4: 3; 
Glucose_Repression_Signaling_2009, 463, 11,  7,  184, 1, 4, 613156, 43280.14, 1, 61.47, 1: 49; 2: 40; 3: 13; 4: 4; 
Glucose_Repression_Signaling_2009, 940, 11,  7,  184, 1, 4, 613019, 43280.14, 1, 61.47, 1: 48; 2: 44; 3: 8; 4: 6; 
Glucose_Repression_Signaling_2009, 819, 11,  7,  185, 1, 4, 613181, 43280.14, 1, 61.47, 1: 46; 2: 46; 3: 9; 4: 5; 
Glucose_Repression_Signaling_2009, 789,  9,  9,  185, 1, 4, 638974, 43280.14, 1, 61.47, 1: 53; 2: 35; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 805,  9,  9,  185, 1, 4, 638942, 43280.14, 1, 61.47, 1: 49; 2: 42; 3: 8; 4: 7; 
Glucose_Repression_Signaling_2009, 653,  9,  9,  185, 1, 4, 638885, 43280.14, 1, 61.47, 1: 49; 2: 41; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 105,  6, 13,  185, 1, 4, 619586, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 13; 4: 4; 
Glucose_Repression_Signaling_2009, 829,  6, 13,  185, 1, 4, 619482, 43280.14, 1, 61.47, 1: 49; 2: 40; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 422, 11,  7,  185, 1, 4, 613326, 43280.14, 1, 61.47, 1: 48; 2: 43; 3: 9; 4: 6; 
Glucose_Repression_Signaling_2009, 406, 11,  7,  185, 1, 4, 613215, 43280.14, 1, 61.47, 1: 49; 2: 41; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 913,  6, 13,  185, 1, 4, 619523, 43280.14, 1, 61.47, 1: 48; 2: 42; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009,  82, 11,  7,  185, 1, 4, 613023, 43280.14, 1, 61.47, 1: 50; 2: 39; 3: 11; 4: 6; 
Glucose_Repression_Signaling_2009,  81,  9,  9,  185, 1, 4, 639211, 43280.14, 1, 61.47, 1: 51; 2: 39; 3: 8; 4: 8; 
Glucose_Repression_Signaling_2009, 974,  5, 15,  185, 1, 4, 596386, 43280.14, 1, 61.47, 1: 45; 2: 47; 3: 10; 4: 4; 
Glucose_Repression_Signaling_2009, 758,  5, 15,  185, 1, 4, 596270, 43280.14, 1, 61.47, 1: 49; 2: 40; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 370, 11,  7,  185, 1, 4, 613107, 43280.14, 1, 61.47, 1: 50; 2: 41; 3: 7; 4: 8; 
Glucose_Repression_Signaling_2009, 763, 11,  7,  186, 1, 4, 612985, 43280.14, 1, 61.47, 1: 52; 2: 38; 3: 6; 4: 10; 
Glucose_Repression_Signaling_2009, 465, 11,  7,  186, 1, 4, 613330, 43280.14, 1, 61.47, 1: 50; 2: 40; 3: 8; 4: 8; 
Glucose_Repression_Signaling_2009, 719, 11,  7,  186, 1, 4, 613186, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 13; 4: 5; 
Glucose_Repression_Signaling_2009, 674, 11,  7,  186, 1, 4, 613107, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 371,  9,  9,  186, 1, 4, 638902, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 12; 4: 4; 
Glucose_Repression_Signaling_2009, 174,  9,  9,  186, 1, 4, 639337, 43280.14, 1, 61.47, 1: 49; 2: 42; 3: 7; 4: 8; 
Glucose_Repression_Signaling_2009, 571,  5, 16,  186, 1, 4, 634217, 43280.14, 1, 61.47, 1: 56; 2: 28; 3: 14; 4: 8; 
Glucose_Repression_Signaling_2009, 783,  7, 11,  186, 1, 4, 613236, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 728,  7, 11,  186, 1, 4, 613215, 43280.14, 1, 61.47, 1: 49; 2: 41; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 314, 11,  7,  186, 1, 4, 613103, 43280.14, 1, 61.47, 1: 44; 2: 48; 3: 10; 4: 4; 
Glucose_Repression_Signaling_2009, 120,  7, 11,  186, 1, 4, 613231, 43280.14, 1, 61.47, 1: 49; 2: 40; 3: 11; 4: 6; 
Glucose_Repression_Signaling_2009, 831,  9,  9,  186, 1, 4, 639311, 43280.14, 1, 61.47, 1: 47; 2: 43; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009, 380,  5, 15,  187, 1, 4, 596414, 43280.14, 1, 61.47, 1: 51; 2: 37; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 157, 11,  7,  187, 1, 4, 613276, 43280.14, 1, 61.47, 1: 52; 2: 34; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009,   8, 11,  7,  187, 1, 4, 612971, 43280.14, 1, 61.47, 1: 51; 2: 37; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 517,  9,  9,  187, 1, 4, 639406, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009, 431,  7, 11,  187, 1, 4, 612972, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 11; 4: 6; 
Glucose_Repression_Signaling_2009, 234,  6, 13,  187, 1, 4, 619393, 43280.14, 1, 61.47, 1: 47; 2: 43; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 219,  6, 13,  187, 1, 4, 619650, 43280.14, 1, 61.47, 1: 50; 2: 37; 3: 13; 4: 6; 
Glucose_Repression_Signaling_2009, 218, 11,  7,  187, 1, 4, 613193, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 15; 4: 5; 
Glucose_Repression_Signaling_2009, 291,  6, 13,  187, 1, 4, 619645, 43280.14, 1, 61.47, 1: 52; 2: 35; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 688,  5, 15,  187, 1, 4, 596521, 43280.14, 1, 61.47, 1: 53; 2: 33; 3: 12; 4: 8; 
Glucose_Repression_Signaling_2009, 585,  5, 15,  187, 1, 4, 596444, 43280.14, 1, 61.47, 1: 54; 2: 31; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009, 392,  9,  9,  187, 1, 4, 638782, 43280.14, 1, 61.47, 1: 50; 2: 39; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 964,  5, 15,  187, 1, 4, 596411, 43280.14, 1, 61.47, 1: 52; 2: 34; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 947,  7, 11,  187, 1, 4, 613345, 43280.14, 1, 61.47, 1: 47; 2: 43; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 788,  6, 13,  187, 1, 4, 619563, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 15; 4: 4; 
Glucose_Repression_Signaling_2009, 959,  7, 11,  187, 1, 4, 613208, 43280.14, 1, 61.47, 1: 45; 2: 46; 3: 10; 4: 5; 
Glucose_Repression_Signaling_2009, 807,  9,  9,  188, 1, 4, 639180, 43280.14, 1, 61.47, 1: 50; 2: 38; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 509,  6, 13,  188, 1, 4, 619388, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009, 756,  6, 13,  188, 1, 4, 619659, 43280.14, 1, 61.47, 1: 45; 2: 45; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009,  16, 11,  7,  188, 1, 4, 613206, 43280.14, 1, 61.47, 1: 45; 2: 47; 3: 7; 4: 7; 
Glucose_Repression_Signaling_2009,  10,  9,  9,  188, 1, 4, 639665, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 10; 4: 7; 
Glucose_Repression_Signaling_2009, 499, 11,  7,  188, 1, 4, 613087, 43280.14, 1, 61.47, 1: 46; 2: 43; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 684,  6, 13,  188, 1, 4, 619632, 43280.14, 1, 61.47, 1: 53; 2: 33; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009,  52,  7, 11,  188, 1, 4, 613178, 43280.14, 1, 61.47, 1: 53; 2: 32; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009, 336,  7, 11,  188, 1, 4, 612987, 43280.14, 1, 61.47, 1: 46; 2: 44; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 619,  6, 13,  189, 1, 4, 619637, 43280.14, 1, 61.47, 1: 45; 2: 46; 3: 8; 4: 7; 
Glucose_Repression_Signaling_2009, 527,  6, 13,  189, 1, 4, 619481, 43280.14, 1, 61.47, 1: 44; 2: 47; 3: 9; 4: 6; 
Glucose_Repression_Signaling_2009, 871,  6, 13,  189, 1, 4, 619426, 43280.14, 1, 61.47, 1: 47; 2: 43; 3: 8; 4: 8; 
Glucose_Repression_Signaling_2009, 716, 11,  7,  189, 1, 4, 613110, 43280.14, 1, 61.47, 1: 43; 2: 48; 3: 10; 4: 5; 
Glucose_Repression_Signaling_2009, 957,  9,  9,  189, 1, 4, 638944, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 503,  7, 11,  189, 1, 4, 613237, 43280.14, 1, 61.47, 1: 49; 2: 36; 3: 16; 4: 5; 
Glucose_Repression_Signaling_2009, 217,  7, 11,  189, 1, 4, 613177, 43280.14, 1, 61.47, 1: 47; 2: 44; 3: 6; 4: 9; 
Glucose_Repression_Signaling_2009, 830,  7, 11,  189, 1, 4, 613227, 43280.14, 1, 61.47, 1: 50; 2: 35; 3: 15; 4: 6; 
Glucose_Repression_Signaling_2009, 528,  5, 15,  189, 1, 4, 596456, 43280.14, 1, 61.47, 1: 50; 2: 37; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 600,  9,  9,  189, 1, 4, 639326, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 14; 4: 5; 
Glucose_Repression_Signaling_2009, 991,  7, 11,  189, 1, 4, 613234, 43280.14, 1, 61.47, 1: 50; 2: 38; 3: 9; 4: 9; 
Glucose_Repression_Signaling_2009, 846,  5, 15,  189, 1, 4, 596381, 43280.14, 1, 61.47, 1: 45; 2: 44; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 664,  6, 13,  189, 1, 4, 619623, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 271,  5, 15,  189, 1, 4, 596494, 43280.14, 1, 61.47, 1: 49; 2: 38; 3: 12; 4: 7; 
Glucose_Repression_Signaling_2009,  91, 11,  7,  190, 1, 4, 613297, 43280.14, 1, 61.47, 1: 44; 2: 46; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 659,  9,  9,  190, 1, 4, 639224, 43280.14, 1, 61.47, 1: 47; 2: 41; 3: 11; 4: 7; 
Glucose_Repression_Signaling_2009, 724, 11,  7,  190, 1, 4, 613120, 43280.14, 1, 61.47, 1: 47; 2: 42; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 108,  5, 15,  190, 1, 4, 596428, 43280.14, 1, 61.47, 1: 50; 2: 35; 3: 14; 4: 7; 
Glucose_Repression_Signaling_2009,  23,  9,  9,  190, 1, 4, 639234, 43280.14, 1, 61.47, 1: 48; 2: 41; 3: 8; 4: 9; 
Glucose_Repression_Signaling_2009,  47,  7, 11,  190, 1, 4, 613076, 43280.14, 1, 61.47, 1: 51; 2: 35; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009, 648,  9,  9,  190, 1, 4, 638921, 43280.14, 1, 61.47, 1: 45; 2: 45; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 984,  9,  9,  190, 1, 4, 639078, 43280.14, 1, 61.47, 1: 49; 2: 38; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 341,  5, 15,  190, 1, 4, 596439, 43280.14, 1, 61.47, 1: 48; 2: 38; 3: 14; 4: 6; 
Glucose_Repression_Signaling_2009, 471,  6, 13,  190, 1, 4, 619478, 43280.14, 1, 61.47, 1: 50; 2: 38; 3: 8; 4: 10; 
Glucose_Repression_Signaling_2009, 374,  7, 11,  190, 1, 4, 613162, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 12; 4: 8; 
Glucose_Repression_Signaling_2009, 698,  5, 15,  190, 1, 4, 596441, 43280.14, 1, 61.47, 1: 50; 2: 35; 3: 14; 4: 7; 
Glucose_Repression_Signaling_2009, 844,  6, 13,  190, 1, 4, 619510, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 12; 4: 7; 
Glucose_Repression_Signaling_2009, 652,  6, 13,  191, 1, 4, 619357, 43280.14, 1, 61.47, 1: 47; 2: 41; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 539,  5, 15,  191, 1, 4, 596417, 43280.14, 1, 61.47, 1: 50; 2: 37; 3: 9; 4: 10; 
Glucose_Repression_Signaling_2009, 140, 11,  7,  191, 1, 4, 613202, 43280.14, 1, 61.47, 1: 49; 2: 39; 3: 8; 4: 10; 
Glucose_Repression_Signaling_2009, 969, 11,  7,  191, 1, 4, 613286, 43280.14, 1, 61.47, 1: 47; 2: 41; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 938, 11,  7,  191, 1, 4, 613122, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 9; 4: 9; 
Glucose_Repression_Signaling_2009, 261,  7, 11,  192, 1, 4, 613137, 43280.14, 1, 61.47, 1: 50; 2: 34; 3: 14; 4: 8; 
Glucose_Repression_Signaling_2009, 476,  6, 13,  192, 1, 4, 619656, 43280.14, 1, 61.47, 1: 48; 2: 37; 3: 14; 4: 7; 
Glucose_Repression_Signaling_2009, 132,  7, 11,  192, 1, 4, 612979, 43280.14, 1, 61.47, 1: 50; 2: 36; 3: 10; 4: 10; 
Glucose_Repression_Signaling_2009, 927,  9,  9,  192, 1, 4, 639333, 43280.14, 1, 61.47, 1: 44; 2: 45; 3: 10; 4: 7; 
Glucose_Repression_Signaling_2009, 854, 11,  7,  192, 1, 4, 613109, 43280.14, 1, 61.47, 1: 46; 2: 41; 3: 12; 4: 7; 
Glucose_Repression_Signaling_2009,  56,  6, 13,  192, 1, 4, 619689, 43280.14, 1, 61.47, 1: 48; 2: 40; 3: 8; 4: 10; 
Glucose_Repression_Signaling_2009, 768,  5, 15,  192, 1, 4, 596457, 43280.14, 1, 61.47, 1: 39; 2: 51; 3: 13; 4: 3; 
Glucose_Repression_Signaling_2009, 710,  5, 15,  193, 1, 4, 596395, 43280.14, 1, 61.47, 1: 44; 2: 45; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 873,  6, 13,  193, 1, 4, 619441, 43280.14, 1, 61.47, 1: 47; 2: 37; 3: 16; 4: 6; 
Glucose_Repression_Signaling_2009, 137,  7, 11,  193, 1, 4, 613163, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 10; 4: 9; 
Glucose_Repression_Signaling_2009, 154,  6, 13,  193, 1, 4, 619502, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 9; 4: 10; 
Glucose_Repression_Signaling_2009, 233,  6, 13,  193, 1, 4, 619474, 43280.14, 1, 61.47, 1: 42; 2: 46; 3: 13; 4: 5; 
Glucose_Repression_Signaling_2009, 306,  5, 15,  193, 1, 4, 596437, 43280.14, 1, 61.47, 1: 47; 2: 40; 3: 10; 4: 9; 
Glucose_Repression_Signaling_2009, 859,  6, 13,  193, 1, 4, 619592, 43280.14, 1, 61.47, 1: 45; 2: 42; 3: 12; 4: 7; 
Glucose_Repression_Signaling_2009, 320,  7, 11,  194, 1, 4, 613225, 43280.14, 1, 61.47, 1: 43; 2: 46; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009,   3,  6, 13,  194, 1, 4, 619571, 43280.14, 1, 61.47, 1: 48; 2: 39; 3: 8; 4: 11; 
Glucose_Repression_Signaling_2009, 213,  5, 15,  194, 1, 4, 596460, 43280.14, 1, 61.47, 1: 47; 2: 38; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009, 196, 11,  7,  194, 1, 4, 613318, 43280.14, 1, 61.47, 1: 44; 2: 44; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 707,  5, 15,  194, 1, 4, 596390, 43280.14, 1, 61.47, 1: 45; 2: 40; 3: 15; 4: 6; 
Glucose_Repression_Signaling_2009, 286,  6, 13,  194, 1, 4, 619560, 43280.14, 1, 61.47, 1: 42; 2: 45; 3: 14; 4: 5; 
Glucose_Repression_Signaling_2009, 138,  5, 15,  194, 1, 4, 596374, 43280.14, 1, 61.47, 1: 46; 2: 39; 3: 14; 4: 7; 
Glucose_Repression_Signaling_2009, 769,  5, 15,  195, 1, 4, 596503, 43280.14, 1, 61.47, 1: 48; 2: 35; 3: 15; 4: 8; 
Glucose_Repression_Signaling_2009,  95,  5, 15,  195, 1, 4, 596372, 43280.14, 1, 61.47, 1: 44; 2: 42; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 878,  6, 13,  195, 1, 4, 619553, 43280.14, 1, 61.47, 1: 47; 2: 39; 3: 10; 4: 10; 
Glucose_Repression_Signaling_2009, 368,  9,  9,  196, 1, 4, 639224, 43280.14, 1, 61.47, 1: 45; 2: 40; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009,  72,  7, 11,  197, 1, 4, 613170, 43280.14, 1, 61.47, 1: 46; 2: 38; 3: 13; 4: 9; 
Glucose_Repression_Signaling_2009, 750,  5, 15,  198, 1, 4, 596458, 43280.14, 1, 61.47, 1: 43; 2: 43; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009, 922,  7, 11,  199, 1, 4, 613307, 43280.14, 1, 61.47, 1: 41; 2: 45; 3: 12; 4: 8; 
Glucose_Repression_Signaling_2009, 243,  5, 15,  200, 1, 4, 596431, 43280.14, 1, 61.47, 1: 45; 2: 37; 3: 15; 4: 9; 
Glucose_Repression_Signaling_2009, 944, 10,  8,  156, 1, 5, 634159, 43280.14, 1, 61.47, 1: 70; 2: 27; 3: 5; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 187,  6, 14,  156, 1, 5, 659052, 43280.14, 1, 61.47, 1: 68; 2: 29; 3: 7; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 344, 10,  8,  157, 1, 5, 634078, 43280.14, 1, 61.47, 1: 71; 2: 25; 3: 5; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 312, 10,  8,  158, 1, 5, 634392, 43280.14, 1, 61.47, 1: 65; 2: 32; 3: 8; 5: 1; 
Glucose_Repression_Signaling_2009, 894, 10,  8,  159, 1, 5, 634090, 43280.14, 1, 61.47, 1: 66; 2: 32; 3: 4; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 827,  6, 14,  160, 1, 5, 658870, 43280.14, 1, 61.47, 1: 69; 2: 26; 3: 7; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 381, 10,  8,  160, 1, 5, 634323, 43280.14, 1, 61.47, 1: 64; 2: 35; 3: 3; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 515,  8, 10,  162, 1, 5, 634124, 43280.14, 1, 61.47, 1: 60; 2: 38; 3: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 131,  8, 10,  163, 1, 5, 634132, 43280.14, 1, 61.47, 1: 67; 2: 28; 3: 5; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 446, 10,  8,  163, 1, 5, 633953, 43280.14, 1, 61.47, 1: 64; 2: 33; 3: 4; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 356, 10,  8,  163, 1, 5, 634121, 43280.14, 1, 61.47, 1: 66; 2: 29; 3: 6; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 394, 10,  8,  164, 1, 5, 634166, 43280.14, 1, 61.47, 1: 65; 2: 29; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 170,  8, 10,  164, 1, 5, 634083, 43280.14, 1, 61.47, 1: 65; 2: 29; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 931, 10,  8,  164, 1, 5, 633804, 43280.14, 0, 61.47, 1: 60; 2: 38; 3: 5; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 687,  7, 12,  165, 1, 5, 658390, 43280.14, 1, 61.47, 1: 64; 2: 31; 3: 6; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 231, 10,  8,  165, 1, 5, 634012, 43280.14, 1, 61.47, 1: 62; 2: 35; 3: 4; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 990,  6, 14,  165, 1, 5, 658939, 43280.14, 1, 61.47, 1: 60; 2: 38; 3: 4; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 310, 10,  8,  165, 1, 5, 633926, 43280.14, 1, 61.47, 1: 64; 2: 30; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 180,  7, 12,  165, 1, 5, 658018, 43280.14, 1, 61.47, 1: 59; 2: 40; 3: 4; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 695,  8, 10,  166, 1, 5, 633929, 43280.14, 1, 61.47, 1: 64; 2: 29; 3: 9; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 673,  8, 10,  166, 1, 5, 633856, 43280.14, 1, 61.47, 1: 62; 2: 35; 3: 4; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 711,  6, 14,  166, 1, 5, 658807, 43280.14, 1, 61.47, 1: 60; 2: 38; 3: 4; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 875,  6, 14,  166, 1, 5, 659032, 43280.14, 1, 61.47, 1: 60; 2: 36; 3: 7; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009,   1,  5, 16,  166, 1, 5, 633921, 43280.14, 1, 61.47, 1: 60; 2: 37; 3: 5; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 150,  7, 12,  166, 1, 5, 658574, 43280.14, 1, 61.47, 1: 59; 2: 38; 3: 6; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 347, 10,  8,  166, 1, 5, 634158, 43280.14, 1, 61.47, 1: 65; 2: 29; 3: 6; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 238, 10,  8,  166, 1, 5, 633981, 43280.14, 1, 61.47, 1: 66; 2: 27; 3: 7; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 384,  7, 12,  166, 1, 5, 658772, 43280.14, 1, 61.47, 1: 64; 2: 29; 3: 9; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 635, 10,  8,  167, 1, 5, 633959, 43280.14, 1, 61.47, 1: 61; 2: 34; 3: 7; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 276, 10,  8,  167, 1, 5, 634128, 43280.14, 1, 61.47, 1: 61; 2: 35; 3: 5; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 613,  6, 14,  167, 1, 5, 659046, 43280.14, 1, 61.47, 1: 62; 2: 35; 3: 3; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 803,  7, 12,  167, 1, 5, 658732, 43280.14, 1, 61.47, 1: 59; 2: 37; 3: 7; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 675,  7, 12,  167, 1, 5, 658489, 43280.14, 1, 61.47, 1: 60; 2: 37; 3: 5; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 792, 10,  8,  167, 1, 5, 633978, 43280.14, 1, 61.47, 1: 67; 2: 22; 3: 13; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 776, 10,  8,  167, 1, 5, 634331, 43280.14, 1, 61.47, 1: 63; 2: 29; 3: 11; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 191,  7, 12,  167, 1, 5, 658915, 43280.14, 1, 61.47, 1: 64; 2: 32; 3: 2; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 727,  7, 12,  167, 1, 5, 658462, 43280.14, 1, 61.47, 1: 63; 2: 31; 3: 7; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 744,  6, 14,  167, 1, 5, 659258, 43280.14, 1, 61.47, 1: 60; 2: 35; 3: 8; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 361,  6, 14,  168, 1, 5, 658698, 43280.14, 1, 61.47, 1: 61; 2: 32; 3: 10; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 158, 10,  8,  168, 1, 5, 634121, 43280.14, 1, 61.47, 1: 64; 2: 26; 3: 13; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 122,  7, 12,  168, 1, 5, 658787, 43280.14, 1, 61.47, 1: 61; 2: 33; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 321, 10,  8,  168, 1, 5, 633926, 43280.14, 1, 61.47, 1: 65; 2: 26; 3: 10; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 364,  6, 14,  168, 1, 5, 658789, 43280.14, 1, 61.47, 1: 61; 2: 33; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009,  46,  5, 16,  168, 1, 5, 633957, 43280.14, 1, 61.47, 1: 65; 2: 28; 3: 6; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 338,  6, 14,  168, 1, 5, 658775, 43280.14, 1, 61.47, 1: 65; 2: 28; 3: 8; 4: 2; 5: 3; 
Glucose_Repression_Signaling_2009, 627,  8, 10,  169, 1, 5, 634009, 43280.14, 1, 61.47, 1: 61; 2: 33; 3: 8; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009, 868,  8, 10,  169, 1, 5, 634236, 43280.14, 1, 61.47, 1: 63; 2: 29; 3: 9; 4: 4; 5: 1; 
