Seed 1656949570
ARCH 2|F_ID 1|LIMIT 4
before: 
3(647)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 513,  8, 14,  350, 1, 3, 891013, 22578.03, 0, 0.00, 1: 120; 2: 91; 3: 16; 
EGFR_&_ErbB_Signaling, 247, 11, 10,  521, 1, 8, 878873, 22578.03, 1, 182.03, 1: 93; 2: 58; 3: 32; 4: 21; 5: 13; 6: 5; 7: 3; 8: 2; 
EGFR_&_ErbB_Signaling, 274,  6, 19,  525, 1, 8, 907936, 22578.03, 1, 182.03, 1: 87; 2: 59; 3: 40; 4: 18; 5: 14; 6: 6; 7: 2; 8: 1; 
EGFR_&_ErbB_Signaling, 634, 10, 11,  527, 1, 8, 879040, 22578.03, 1, 182.03, 1: 75; 2: 74; 3: 37; 4: 22; 5: 13; 6: 4; 8: 2; 
EGFR_&_ErbB_Signaling,  50,  8, 13,  528, 1, 8, 830180, 22578.03, 1, 182.03, 1: 88; 2: 57; 3: 37; 4: 25; 5: 11; 6: 5; 7: 2; 8: 2; 
EGFR_&_ErbB_Signaling, 185, 10, 11,  529, 1, 8, 879103, 22578.03, 0, 182.03, 1: 74; 2: 72; 3: 44; 4: 16; 5: 15; 6: 3; 7: 2; 8: 1; 
EGFR_&_ErbB_Signaling, 424,  7, 17,  532, 1, 8, 940399, 22578.03, 1, 182.03, 1: 78; 2: 76; 3: 26; 4: 24; 5: 15; 6: 5; 7: 1; 8: 2; 
EGFR_&_ErbB_Signaling, 388,  7, 16,  535, 1, 8, 891257, 22578.03, 1, 182.03, 1: 87; 2: 58; 3: 33; 4: 26; 5: 15; 6: 4; 7: 2; 8: 2; 
EGFR_&_ErbB_Signaling, 137, 10, 11,  549, 1, 8, 879132, 22578.03, 1, 182.03, 1: 76; 2: 74; 3: 32; 4: 15; 5: 18; 6: 8; 7: 1; 8: 3; 
EGFR_&_ErbB_Signaling, 102,  6, 19,  555, 1, 8, 908176, 22578.03, 1, 182.03, 1: 70; 2: 73; 3: 38; 4: 20; 5: 16; 6: 7; 7: 1; 8: 2; 
EGFR_&_ErbB_Signaling, 829, 12,  9,  560, 1, 8, 865814, 22578.03, 1, 182.03, 1: 73; 2: 70; 3: 29; 4: 31; 5: 13; 6: 8; 7: 1; 8: 2; 
EGFR_&_ErbB_Signaling, 845,  9, 12,  414, 1, 9, 865747, 22578.03, 0, 182.03, 1: 87; 2: 107; 3: 25; 4: 6; 5: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 382,  6, 20,  432, 1, 9, 947315, 22578.03, 0, 182.03, 1: 86; 2: 94; 3: 37; 4: 7; 5: 2; 9: 1; 
EGFR_&_ErbB_Signaling,  75,  6, 20,  445, 1, 9, 947585, 22578.03, 0, 182.03, 1: 93; 2: 82; 3: 31; 4: 14; 5: 6; 9: 1; 
EGFR_&_ErbB_Signaling, 861,  9, 12,  448, 1, 9, 865792, 22578.03, 0, 182.03, 1: 93; 2: 85; 3: 28; 4: 11; 5: 7; 6: 1; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 735,  7, 17,  455, 1, 9, 940692, 22578.03, 0, 182.03, 1: 80; 2: 94; 3: 38; 4: 9; 5: 2; 6: 3; 9: 1; 
EGFR_&_ErbB_Signaling, 974, 12,  9,  462, 1, 9, 865793, 22578.03, 0, 182.03, 1: 80; 2: 93; 3: 32; 4: 16; 5: 3; 6: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 449,  6, 18,  463, 1, 9, 865815, 22578.03, 0, 182.03, 1: 93; 2: 75; 3: 34; 4: 14; 5: 7; 6: 3; 9: 1; 
EGFR_&_ErbB_Signaling, 848,  8, 14,  464, 1, 9, 891132, 22578.03, 1, 182.03, 1: 96; 2: 74; 3: 27; 4: 18; 5: 9; 6: 1; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 127, 12,  9,  464, 1, 9, 865751, 22578.03, 0, 182.03, 1: 88; 2: 78; 3: 38; 4: 13; 5: 9; 9: 1; 
EGFR_&_ErbB_Signaling, 613,  7, 16,  466, 1, 9, 891197, 22578.03, 1, 182.03, 1: 99; 2: 64; 3: 42; 4: 8; 5: 7; 6: 5; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 917,  6, 19,  469, 1, 9, 908351, 22578.03, 0, 182.03, 1: 75; 2: 95; 3: 35; 4: 15; 5: 6; 9: 1; 
EGFR_&_ErbB_Signaling, 128,  7, 16,  474, 1, 9, 890809, 22578.03, 1, 182.03, 1: 95; 2: 71; 3: 34; 4: 9; 5: 14; 6: 1; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling,  76,  6, 20,  475, 1, 9, 948126, 22578.03, 0, 182.03, 1: 90; 2: 76; 3: 34; 4: 11; 5: 12; 6: 3; 9: 1; 
EGFR_&_ErbB_Signaling, 685,  6, 18,  479, 1, 9, 865627, 22578.03, 0, 182.03, 1: 88; 2: 67; 3: 49; 4: 12; 5: 7; 6: 3; 9: 1; 
EGFR_&_ErbB_Signaling, 694,  6, 20,  480, 1, 9, 947512, 22578.03, 0, 182.03, 1: 87; 2: 70; 3: 44; 4: 15; 5: 8; 6: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 738, 12,  9,  481, 1, 9, 865780, 22578.03, 0, 182.03, 1: 82; 2: 77; 3: 43; 4: 18; 5: 4; 7: 1; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 626, 12,  9,  482, 1, 9, 865743, 22578.03, 0, 182.03, 1: 84; 2: 77; 3: 41; 4: 15; 5: 4; 6: 3; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 664, 12,  9,  484, 1, 9, 865873, 22578.03, 0, 182.03, 1: 80; 2: 84; 3: 35; 4: 18; 5: 6; 6: 1; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling,  33, 11, 10,  492, 1, 9, 879094, 22578.03, 1, 182.03, 1: 94; 2: 68; 3: 28; 4: 18; 5: 15; 7: 2; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 233,  8, 13,  496, 1, 9, 830180, 22578.03, 0, 182.03, 1: 80; 2: 74; 3: 47; 4: 13; 5: 7; 6: 4; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 541,  9, 12,  502, 1, 9, 865789, 22578.03, 1, 182.03, 1: 97; 2: 58; 3: 30; 4: 23; 5: 11; 6: 6; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 135,  7, 15,  509, 1, 9, 840840, 22578.03, 0, 182.03, 1: 81; 2: 69; 3: 43; 4: 18; 5: 11; 6: 3; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 145, 12,  9,  509, 1, 9, 865962, 22578.03, 0, 182.03, 1: 86; 2: 64; 3: 45; 4: 14; 5: 9; 6: 6; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 662,  6, 20,  520, 1, 9, 947661, 22578.03, 1, 182.03, 1: 93; 2: 61; 3: 33; 4: 15; 5: 13; 6: 6; 7: 4; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 752,  8, 13,  522, 1, 9, 830180, 22578.03, 0, 182.03, 1: 78; 2: 76; 3: 35; 4: 20; 5: 8; 6: 6; 7: 2; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 448,  8, 13,  523, 1, 9, 830180, 22578.03, 1, 182.03, 1: 82; 2: 72; 3: 35; 4: 16; 5: 12; 6: 5; 7: 3; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 334, 10, 11,  524, 1, 9, 879045, 22578.03, 1, 182.03, 1: 83; 2: 67; 3: 37; 4: 23; 5: 5; 6: 8; 7: 2; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 764,  7, 15,  524, 1, 9, 840840, 22578.03, 0, 182.03, 1: 84; 2: 69; 3: 31; 4: 25; 5: 9; 6: 4; 7: 1; 8: 3; 9: 1; 
EGFR_&_ErbB_Signaling, 815,  7, 15,  525, 1, 9, 840840, 22578.03, 1, 182.03, 1: 80; 2: 70; 3: 35; 4: 24; 5: 9; 6: 6; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 542,  7, 15,  526, 1, 9, 840840, 22578.03, 0, 182.03, 1: 79; 2: 69; 3: 39; 4: 24; 5: 7; 6: 4; 7: 4; 9: 1; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  528, 1, 9, 840840, 22578.03, 1, 182.03, 1: 88; 2: 57; 3: 35; 4: 26; 5: 13; 6: 6; 7: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 769,  7, 15,  535, 1, 9, 840840, 22578.03, 1, 182.03, 1: 84; 2: 67; 3: 32; 4: 16; 5: 18; 6: 6; 7: 2; 8: 1; 9: 1; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  535, 1, 9, 908434, 22578.03, 1, 182.03, 1: 87; 2: 56; 3: 37; 4: 23; 5: 16; 6: 5; 7: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 195, 10, 11,  536, 1, 9, 878959, 22578.03, 1, 182.03, 1: 82; 2: 66; 3: 35; 4: 24; 5: 11; 6: 2; 7: 4; 8: 1; 9: 2; 
EGFR_&_ErbB_Signaling, 796,  6, 19,  562, 1, 9, 907884, 22578.03, 1, 182.03, 1: 72; 2: 73; 3: 36; 4: 17; 5: 16; 6: 7; 7: 3; 8: 2; 9: 1; 
EGFR_&_ErbB_Signaling, 467,  9, 12,  430, 1, 10, 865900, 22578.03, 0, 182.03, 1: 96; 2: 85; 3: 30; 4: 11; 5: 4; 10: 1; 
EGFR_&_ErbB_Signaling, 110,  7, 16,  432, 1, 10, 891110, 22578.03, 0, 182.03, 1: 99; 2: 76; 3: 37; 4: 10; 5: 4; 10: 1; 
EGFR_&_ErbB_Signaling,  60,  6, 18,  433, 1, 10, 865843, 22578.03, 0, 182.03, 1: 91; 2: 89; 3: 36; 4: 6; 5: 2; 6: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 850,  9, 12,  434, 1, 10, 865869, 22578.03, 0, 182.03, 1: 95; 2: 83; 3: 32; 4: 13; 5: 3; 10: 1; 
EGFR_&_ErbB_Signaling, 985,  7, 16,  434, 1, 10, 891118, 22578.03, 0, 182.03, 1: 97; 2: 77; 3: 38; 4: 11; 5: 3; 10: 1; 
EGFR_&_ErbB_Signaling, 905,  6, 20,  439, 1, 10, 947724, 22578.03, 0, 182.03, 1: 95; 2: 80; 3: 35; 4: 11; 5: 5; 10: 1; 
EGFR_&_ErbB_Signaling, 187,  6, 20,  443, 1, 10, 947852, 22578.03, 0, 182.03, 1: 90; 2: 82; 3: 42; 4: 9; 5: 2; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 114,  6, 18,  482, 1, 10, 865814, 22578.03, 1, 182.03, 1: 98; 2: 65; 3: 30; 4: 18; 5: 11; 6: 2; 7: 1; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 547,  9, 12,  484, 1, 10, 865743, 22578.03, 1, 182.03, 1: 95; 2: 67; 3: 29; 4: 21; 5: 10; 6: 4; 10: 1; 
EGFR_&_ErbB_Signaling, 509,  7, 17,  485, 1, 10, 940394, 22578.03, 0, 182.03, 1: 83; 2: 80; 3: 35; 4: 18; 5: 6; 6: 3; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 784, 11, 10,  486, 1, 10, 879049, 22578.03, 1, 182.03, 1: 94; 2: 72; 3: 28; 4: 16; 5: 11; 6: 3; 7: 1; 10: 2; 
EGFR_&_ErbB_Signaling,   1,  6, 20,  487, 1, 10, 947893, 22578.03, 1, 182.03, 1: 96; 2: 64; 3: 32; 4: 19; 5: 10; 6: 4; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 995,  9, 12,  489, 1, 10, 865789, 22578.03, 1, 182.03, 1: 98; 2: 61; 3: 27; 4: 25; 5: 12; 6: 3; 10: 1; 
EGFR_&_ErbB_Signaling, 416,  8, 14,  489, 1, 10, 891262, 22578.03, 1, 182.03, 1: 101; 2: 60; 3: 31; 4: 17; 5: 10; 6: 4; 7: 1; 8: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 941,  7, 16,  490, 1, 10, 891191, 22578.03, 1, 182.03, 1: 92; 2: 63; 3: 39; 4: 20; 5: 8; 6: 3; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 572,  8, 14,  490, 1, 10, 891103, 22578.03, 1, 182.03, 1: 97; 2: 61; 3: 36; 4: 14; 5: 13; 6: 3; 7: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 522,  9, 12,  492, 1, 10, 865769, 22578.03, 1, 182.03, 1: 94; 2: 66; 3: 35; 4: 14; 5: 12; 6: 1; 7: 3; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 129,  6, 18,  494, 1, 10, 865741, 22578.03, 1, 182.03, 1: 94; 2: 61; 3: 39; 4: 17; 5: 10; 6: 3; 7: 1; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 945, 11, 10,  497, 1, 10, 878987, 22578.03, 1, 182.03, 1: 89; 2: 70; 3: 31; 4: 21; 5: 9; 6: 6; 10: 1; 
EGFR_&_ErbB_Signaling, 608,  7, 16,  498, 1, 10, 890949, 22578.03, 0, 182.03, 1: 84; 2: 72; 3: 40; 4: 16; 5: 9; 6: 4; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 136,  8, 13,  501, 1, 10, 830180, 22578.03, 0, 182.03, 1: 84; 2: 71; 3: 37; 4: 24; 5: 6; 6: 2; 8: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 658, 11, 10,  503, 1, 10, 879043, 22578.03, 1, 182.03, 1: 96; 2: 59; 3: 31; 4: 21; 5: 13; 6: 5; 7: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 610,  6, 20,  504, 1, 10, 947814, 22578.03, 1, 182.03, 1: 92; 2: 67; 3: 31; 4: 20; 5: 8; 6: 4; 7: 2; 8: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 356,  6, 18,  504, 1, 10, 865799, 22578.03, 1, 182.03, 1: 92; 2: 65; 3: 34; 4: 17; 5: 10; 6: 5; 7: 2; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 124,  9, 12,  506, 1, 10, 865883, 22578.03, 0, 182.03, 1: 95; 2: 54; 3: 40; 4: 19; 5: 11; 6: 7; 10: 1; 
EGFR_&_ErbB_Signaling,   6, 12,  9,  509, 1, 10, 865830, 22578.03, 0, 182.03, 1: 86; 2: 57; 3: 50; 4: 22; 5: 7; 6: 3; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling,  21,  7, 16,  514, 1, 10, 891186, 22578.03, 1, 182.03, 1: 93; 2: 63; 3: 25; 4: 23; 5: 16; 6: 4; 7: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 289, 11, 10,  516, 1, 10, 879170, 22578.03, 1, 182.03, 1: 91; 2: 63; 3: 32; 4: 15; 5: 19; 6: 5; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 295,  7, 16,  520, 1, 10, 891129, 22578.03, 1, 182.03, 1: 92; 2: 61; 3: 29; 4: 25; 5: 13; 6: 3; 7: 1; 9: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 353, 12,  9,  525, 1, 10, 865867, 22578.03, 0, 182.03, 1: 85; 2: 61; 3: 43; 4: 21; 5: 9; 6: 4; 7: 1; 9: 1; 10: 2; 
EGFR_&_ErbB_Signaling, 921,  7, 17,  533, 1, 10, 940564, 22578.03, 1, 182.03, 1: 87; 2: 63; 3: 34; 4: 21; 5: 11; 6: 4; 7: 5; 10: 2; 
EGFR_&_ErbB_Signaling, 192,  6, 19,  533, 1, 10, 908321, 22578.03, 1, 182.03, 1: 80; 2: 73; 3: 31; 4: 21; 5: 14; 6: 3; 7: 2; 9: 2; 10: 1; 
EGFR_&_ErbB_Signaling, 464,  7, 15,  536, 1, 10, 840840, 22578.03, 1, 182.03, 1: 80; 2: 69; 3: 31; 4: 24; 5: 16; 6: 3; 7: 3; 10: 1; 
EGFR_&_ErbB_Signaling, 286,  7, 15,  538, 1, 10, 840840, 22578.03, 1, 182.03, 1: 79; 2: 70; 3: 39; 4: 18; 5: 8; 6: 5; 7: 6; 8: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 758,  6, 19,  541, 1, 10, 908243, 22578.03, 1, 182.03, 1: 78; 2: 65; 3: 41; 4: 23; 5: 12; 6: 4; 7: 1; 8: 1; 9: 1; 10: 1; 
EGFR_&_ErbB_Signaling, 500,  6, 19,  450, 1, 11, 908076, 22578.03, 0, 182.03, 1: 82; 2: 92; 3: 41; 4: 7; 5: 2; 6: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 549, 10, 11,  464, 1, 11, 879108, 22578.03, 0, 182.03, 1: 82; 2: 85; 3: 40; 4: 14; 5: 5; 11: 1; 
EGFR_&_ErbB_Signaling, 647,  8, 13,  465, 1, 11, 830180, 22578.03, 0, 182.03, 1: 81; 2: 86; 3: 41; 4: 14; 5: 3; 7: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 406, 12,  9,  475, 1, 11, 865835, 22578.03, 0, 182.03, 1: 79; 2: 85; 3: 42; 4: 13; 5: 5; 6: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 997,  7, 15,  484, 1, 11, 840840, 22578.03, 0, 182.03, 1: 79; 2: 86; 3: 30; 4: 24; 5: 6; 6: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 178,  6, 18,  484, 1, 11, 865776, 22578.03, 1, 182.03, 1: 86; 2: 75; 3: 35; 4: 19; 5: 10; 6: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 292,  6, 19,  494, 1, 11, 908411, 22578.03, 0, 182.03, 1: 77; 2: 76; 3: 48; 4: 17; 5: 6; 6: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 433,  6, 18,  496, 1, 11, 865775, 22578.03, 0, 182.03, 1: 95; 2: 54; 3: 48; 4: 16; 5: 8; 6: 2; 7: 2; 8: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 536,  6, 19,  498, 1, 11, 908364, 22578.03, 0, 182.03, 1: 71; 2: 94; 3: 32; 4: 18; 5: 8; 6: 1; 7: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 958,  7, 15,  501, 1, 11, 840840, 22578.03, 0, 182.03, 1: 80; 2: 77; 3: 39; 4: 19; 5: 7; 6: 3; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 908, 10, 11,  502, 1, 11, 878958, 22578.03, 0, 182.03, 1: 83; 2: 80; 3: 31; 4: 19; 5: 6; 6: 4; 7: 2; 11: 2; 
EGFR_&_ErbB_Signaling, 210,  7, 15,  504, 1, 11, 840840, 22578.03, 0, 182.03, 1: 79; 2: 77; 3: 39; 4: 20; 5: 7; 6: 2; 7: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 611,  6, 20,  507, 1, 11, 947720, 22578.03, 1, 182.03, 1: 90; 2: 69; 3: 31; 4: 19; 5: 6; 6: 8; 7: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 614,  7, 17,  507, 1, 11, 940588, 22578.03, 0, 182.03, 1: 76; 2: 74; 3: 45; 4: 23; 5: 5; 6: 2; 8: 1; 11: 1; 
EGFR_&_ErbB_Signaling,  27, 10, 11,  513, 1, 11, 879067, 22578.03, 0, 182.03, 1: 74; 2: 75; 3: 44; 4: 22; 5: 8; 6: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 468,  6, 20,  516, 1, 11, 947741, 22578.03, 1, 182.03, 1: 88; 2: 71; 3: 27; 4: 20; 5: 10; 6: 8; 7: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 495, 12,  9,  522, 1, 11, 865753, 22578.03, 1, 182.03, 1: 87; 2: 67; 3: 34; 4: 17; 5: 12; 6: 7; 8: 1; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 465,  7, 17,  524, 1, 11, 940774, 22578.03, 1, 182.03, 1: 85; 2: 64; 3: 32; 4: 30; 5: 9; 6: 3; 7: 3; 11: 1; 
EGFR_&_ErbB_Signaling, 642,  6, 19,  524, 1, 11, 908215, 22578.03, 0, 182.03, 1: 83; 2: 67; 3: 36; 4: 23; 5: 10; 6: 5; 7: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 637,  7, 17,  530, 1, 11, 940723, 22578.03, 1, 182.03, 1: 78; 2: 70; 3: 37; 4: 25; 5: 8; 6: 7; 8: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 864, 10, 11,  530, 1, 11, 879009, 22578.03, 0, 182.03, 1: 81; 2: 63; 3: 43; 4: 21; 5: 13; 6: 3; 8: 2; 11: 1; 
EGFR_&_ErbB_Signaling, 867,  7, 17,  553, 1, 11, 940643, 22578.03, 1, 182.03, 1: 78; 2: 69; 3: 32; 4: 22; 5: 17; 6: 4; 7: 2; 9: 1; 10: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 360, 12,  9,  553, 1, 11, 865808, 22578.03, 1, 182.03, 1: 84; 2: 60; 3: 35; 4: 22; 5: 13; 6: 7; 7: 3; 8: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 368, 12,  9,  558, 1, 11, 865833, 22578.03, 1, 182.03, 1: 85; 2: 54; 3: 38; 4: 24; 5: 14; 6: 6; 7: 3; 8: 1; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 993, 12,  9,  565, 1, 11, 865841, 22578.03, 1, 182.03, 1: 80; 2: 66; 3: 31; 4: 22; 5: 12; 6: 9; 7: 2; 8: 3; 9: 1; 11: 1; 
EGFR_&_ErbB_Signaling, 720,  8, 14,  425, 1, 12, 891310, 22578.03, 0, 182.03, 1: 95; 2: 87; 3: 34; 4: 8; 5: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 452,  6, 18,  428, 1, 12, 865876, 22578.03, 0, 182.03, 1: 91; 2: 92; 3: 34; 4: 6; 5: 3; 12: 1; 
EGFR_&_ErbB_Signaling, 839, 11, 10,  437, 1, 12, 879098, 22578.03, 0, 182.03, 1: 95; 2: 84; 3: 33; 4: 9; 5: 4; 7: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 111,  7, 17,  448, 1, 12, 940426, 22578.03, 0, 182.03, 1: 84; 2: 95; 3: 30; 4: 14; 5: 2; 6: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 733, 11, 10,  466, 1, 12, 878916, 22578.03, 0, 182.03, 1: 93; 2: 73; 3: 40; 4: 10; 5: 5; 6: 5; 12: 1; 
EGFR_&_ErbB_Signaling, 871, 12,  9,  470, 1, 12, 865826, 22578.03, 0, 182.03, 1: 79; 2: 87; 3: 42; 4: 14; 5: 2; 6: 1; 7: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 621,  6, 20,  488, 1, 12, 948072, 22578.03, 0, 182.03, 1: 92; 2: 70; 3: 37; 4: 15; 5: 6; 6: 4; 7: 1; 12: 2; 
EGFR_&_ErbB_Signaling, 182,  8, 13,  492, 1, 12, 830180, 22578.03, 0, 182.03, 1: 81; 2: 80; 3: 41; 4: 12; 5: 7; 6: 3; 7: 1; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 215,  8, 14,  500, 1, 12, 890808, 22578.03, 1, 182.03, 1: 102; 2: 59; 3: 25; 4: 19; 5: 14; 6: 4; 7: 1; 8: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 593, 11, 10,  500, 1, 12, 879109, 22578.03, 1, 182.03, 1: 98; 2: 63; 3: 28; 4: 15; 5: 17; 6: 4; 11: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 199,  7, 16,  500, 1, 12, 890594, 22578.03, 1, 182.03, 1: 94; 2: 69; 3: 29; 4: 15; 5: 11; 6: 3; 7: 4; 8: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 288, 12,  9,  515, 1, 12, 865745, 22578.03, 0, 182.03, 1: 85; 2: 64; 3: 44; 4: 16; 5: 13; 6: 2; 7: 1; 10: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 309,  8, 13,  517, 1, 12, 830180, 22578.03, 0, 182.03, 1: 84; 2: 64; 3: 44; 4: 21; 5: 7; 6: 2; 7: 2; 8: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 991, 12,  9,  519, 1, 12, 865693, 22578.03, 1, 182.03, 1: 81; 2: 75; 3: 27; 4: 27; 5: 12; 6: 3; 9: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 736, 11, 10,  525, 1, 12, 878972, 22578.03, 1, 182.03, 1: 92; 2: 61; 3: 31; 4: 17; 5: 15; 6: 7; 7: 3; 12: 1; 
EGFR_&_ErbB_Signaling, 731, 12,  9,  526, 1, 12, 865761, 22578.03, 0, 182.03, 1: 76; 2: 77; 3: 37; 4: 22; 5: 9; 6: 2; 7: 1; 10: 1; 11: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 925, 12,  9,  556, 1, 12, 865722, 22578.03, 1, 182.03, 1: 83; 2: 60; 3: 35; 4: 27; 5: 11; 6: 6; 7: 1; 9: 1; 10: 1; 11: 1; 12: 1; 
EGFR_&_ErbB_Signaling, 640, 10, 11,  565, 1, 12, 879092, 22578.03, 1, 182.03, 1: 76; 2: 70; 3: 30; 4: 20; 5: 22; 6: 5; 7: 1; 10: 2; 12: 1; 
EGFR_&_ErbB_Signaling, 469,  6, 19,  568, 1, 12, 908419, 22578.03, 1, 182.03, 1: 74; 2: 66; 3: 37; 4: 25; 5: 13; 6: 3; 7: 8; 12: 1; 
EGFR_&_ErbB_Signaling, 966, 11, 10,  439, 1, 13, 878928, 22578.03, 0, 182.03, 1: 93; 2: 87; 3: 31; 4: 9; 5: 6; 13: 1; 
EGFR_&_ErbB_Signaling, 765, 11, 10,  457, 1, 13, 879181, 22578.03, 0, 182.03, 1: 87; 2: 85; 3: 34; 4: 15; 5: 5; 13: 1; 
EGFR_&_ErbB_Signaling, 869, 11, 10,  461, 1, 13, 879114, 22578.03, 0, 182.03, 1: 96; 2: 76; 3: 34; 4: 8; 5: 8; 6: 3; 8: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 854,  6, 19,  463, 1, 13, 908073, 22578.03, 0, 182.03, 1: 81; 2: 85; 3: 43; 4: 15; 5: 2; 13: 1; 
EGFR_&_ErbB_Signaling, 673,  6, 20,  465, 1, 13, 947556, 22578.03, 0, 182.03, 1: 98; 2: 68; 3: 38; 4: 13; 5: 7; 7: 1; 10: 1; 13: 1; 
EGFR_&_ErbB_Signaling, 742, 11, 10,  470, 1, 13, 879086, 22578.03, 0, 182.03, 1: 97; 2: 68; 3: 37; 4: 12; 5: 9; 6: 1; 7: 2; 13: 1; 
EGFR_&_ErbB_Signaling, 285, 11, 10,  482, 1, 13, 878852, 22578.03, 0, 182.03, 1: 86; 2: 73; 3: 42; 4: 14; 5: 11; 13: 1; 
EGFR_&_ErbB_Signaling, 456,  8, 13,  489, 1, 13, 830180, 22578.03, 0, 182.03, 1: 73; 2: 94; 3: 35; 4: 15; 5: 7; 6: 1; 9: 1; 13: 1; 
EGFR_&_ErbB_Signaling,  87,  7, 15,  492, 1, 13, 840840, 22578.03, 0, 182.03, 1: 82; 2: 76; 3: 40; 4: 20; 5: 5; 6: 1; 7: 2; 13: 1; 
EGFR_&_ErbB_Signaling, 739, 12,  9,  496, 1, 13, 865675, 22578.03, 0, 182.03, 1: 82; 2: 77; 3: 40; 4: 19; 5: 4; 6: 3; 13: 2; 
EGFR_&_ErbB_Signaling, 930, 12,  9,  502, 1, 13, 865750, 22578.03, 0, 182.03, 1: 78; 2: 81; 3: 41; 4: 18; 5: 3; 6: 2; 7: 1; 8: 1; 12: 1; 13: 1; 
