Seed 1656949570
ARCH 1|F_ID 1|LIMIT 4
before: 
3(792)
Melhor resultado nxn: EGFR_&_ErbB_Signaling, 901,  8, 14,  336, 1, 3, 891074, 21421.00, 0, 0.00, 1: 130; 2: 85; 3: 12; 
EGFR_&_ErbB_Signaling, 268,  6, 20,  400, 1, 5, 947820, 21421.00, 1, 164.15, 1: 111; 2: 84; 3: 13; 4: 13; 5: 6; 
EGFR_&_ErbB_Signaling, 944,  6, 18,  400, 1, 5, 865802, 21421.00, 1, 164.15, 1: 119; 2: 72; 3: 15; 4: 13; 5: 8; 
EGFR_&_ErbB_Signaling, 298, 12,  9,  401, 1, 5, 865810, 21421.00, 1, 164.15, 1: 121; 2: 67; 3: 17; 4: 15; 5: 7; 
EGFR_&_ErbB_Signaling, 534, 12,  9,  401, 1, 5, 865834, 21421.00, 1, 164.15, 1: 120; 2: 70; 3: 15; 4: 14; 5: 8; 
EGFR_&_ErbB_Signaling, 993, 12,  9,  401, 1, 5, 865734, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 19; 4: 15; 5: 4; 
EGFR_&_ErbB_Signaling, 187,  6, 20,  401, 1, 5, 947752, 21421.00, 1, 164.15, 1: 115; 2: 75; 3: 19; 4: 11; 5: 7; 
EGFR_&_ErbB_Signaling, 843,  7, 17,  401, 1, 5, 940696, 21421.00, 1, 164.15, 1: 115; 2: 73; 3: 21; 4: 13; 5: 5; 
EGFR_&_ErbB_Signaling,  52,  6, 19,  401, 1, 5, 908185, 21421.00, 1, 164.15, 1: 109; 2: 85; 3: 17; 4: 9; 5: 7; 
EGFR_&_ErbB_Signaling, 903,  6, 18,  401, 1, 5, 865808, 21421.00, 1, 164.15, 1: 116; 2: 70; 3: 23; 4: 14; 5: 4; 
EGFR_&_ErbB_Signaling, 511, 10, 11,  402, 1, 5, 879054, 21421.00, 1, 164.15, 1: 115; 2: 76; 3: 14; 4: 17; 5: 5; 
EGFR_&_ErbB_Signaling, 754,  7, 17,  402, 1, 5, 940804, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 21; 4: 10; 5: 7; 
EGFR_&_ErbB_Signaling, 262, 12,  9,  402, 1, 5, 865831, 21421.00, 1, 164.15, 1: 115; 2: 79; 3: 13; 4: 10; 5: 10; 
EGFR_&_ErbB_Signaling, 849,  7, 15,  403, 1, 5, 840840, 21421.00, 1, 164.15, 1: 112; 2: 79; 3: 18; 4: 11; 5: 7; 
EGFR_&_ErbB_Signaling, 218,  7, 17,  403, 1, 5, 940391, 21421.00, 1, 164.15, 1: 122; 2: 64; 3: 21; 4: 10; 5: 10; 
EGFR_&_ErbB_Signaling, 510, 10, 11,  404, 1, 5, 879118, 21421.00, 1, 164.15, 1: 116; 2: 71; 3: 22; 4: 10; 5: 8; 
EGFR_&_ErbB_Signaling, 536,  6, 19,  404, 1, 5, 908301, 21421.00, 1, 164.15, 1: 114; 2: 75; 3: 19; 4: 12; 5: 7; 
EGFR_&_ErbB_Signaling, 678,  6, 20,  404, 1, 5, 947725, 21421.00, 1, 164.15, 1: 109; 2: 82; 3: 17; 4: 15; 5: 4; 
EGFR_&_ErbB_Signaling, 413,  8, 13,  404, 1, 5, 830180, 21421.00, 1, 164.15, 1: 112; 2: 78; 3: 19; 4: 11; 5: 7; 
EGFR_&_ErbB_Signaling, 280,  8, 13,  405, 1, 5, 830180, 21421.00, 1, 164.15, 1: 116; 2: 72; 3: 17; 4: 16; 5: 6; 
EGFR_&_ErbB_Signaling, 890, 11, 10,  405, 1, 5, 878988, 21421.00, 1, 164.15, 1: 114; 2: 77; 3: 13; 4: 17; 5: 6; 
EGFR_&_ErbB_Signaling,  23,  6, 19,  405, 1, 5, 908314, 21421.00, 1, 164.15, 1: 119; 2: 65; 3: 23; 4: 13; 5: 7; 
EGFR_&_ErbB_Signaling,  30,  7, 17,  405, 1, 5, 940658, 21421.00, 1, 164.15, 1: 115; 2: 75; 3: 18; 4: 9; 5: 10; 
EGFR_&_ErbB_Signaling, 974, 12,  9,  405, 1, 5, 865698, 21421.00, 1, 164.15, 1: 118; 2: 67; 3: 21; 4: 15; 5: 6; 
EGFR_&_ErbB_Signaling, 674,  7, 17,  406, 1, 5, 940581, 21421.00, 1, 164.15, 1: 115; 2: 76; 3: 12; 4: 17; 5: 7; 
EGFR_&_ErbB_Signaling, 312,  6, 20,  406, 1, 5, 947585, 21421.00, 1, 164.15, 1: 117; 2: 72; 3: 17; 4: 11; 5: 10; 
EGFR_&_ErbB_Signaling, 711, 11, 10,  406, 1, 5, 878867, 21421.00, 1, 164.15, 1: 113; 2: 72; 3: 23; 4: 15; 5: 4; 
EGFR_&_ErbB_Signaling, 833,  6, 20,  407, 1, 5, 947256, 21421.00, 1, 164.15, 1: 111; 2: 80; 3: 16; 4: 12; 5: 8; 
EGFR_&_ErbB_Signaling, 870, 10, 11,  407, 1, 5, 878910, 21421.00, 1, 164.15, 1: 112; 2: 80; 3: 14; 4: 12; 5: 9; 
EGFR_&_ErbB_Signaling, 508, 10, 11,  407, 1, 5, 878980, 21421.00, 1, 164.15, 1: 118; 2: 71; 3: 13; 4: 17; 5: 8; 
EGFR_&_ErbB_Signaling, 487, 12,  9,  407, 1, 5, 865823, 21421.00, 1, 164.15, 1: 113; 2: 79; 3: 12; 4: 15; 5: 8; 
EGFR_&_ErbB_Signaling, 173,  6, 19,  407, 1, 5, 908305, 21421.00, 1, 164.15, 1: 113; 2: 76; 3: 15; 4: 18; 5: 5; 
EGFR_&_ErbB_Signaling, 772,  8, 14,  408, 1, 5, 891131, 21421.00, 1, 164.15, 1: 112; 2: 77; 3: 18; 4: 12; 5: 8; 
EGFR_&_ErbB_Signaling, 822,  9, 12,  408, 1, 5, 865873, 21421.00, 1, 164.15, 1: 120; 2: 69; 3: 13; 4: 14; 5: 11; 
EGFR_&_ErbB_Signaling, 580,  8, 13,  408, 1, 5, 830180, 21421.00, 1, 164.15, 1: 116; 2: 72; 3: 16; 4: 15; 5: 8; 
EGFR_&_ErbB_Signaling, 337,  7, 15,  408, 1, 5, 840840, 21421.00, 1, 164.15, 1: 120; 2: 66; 3: 19; 4: 11; 5: 11; 
EGFR_&_ErbB_Signaling, 453,  9, 12,  408, 1, 5, 865796, 21421.00, 1, 164.15, 1: 112; 2: 81; 3: 12; 4: 12; 5: 10; 
EGFR_&_ErbB_Signaling, 866, 11, 10,  409, 1, 5, 879029, 21421.00, 1, 164.15, 1: 115; 2: 76; 3: 12; 4: 14; 5: 10; 
EGFR_&_ErbB_Signaling, 372, 11, 10,  409, 1, 5, 878980, 21421.00, 1, 164.15, 1: 119; 2: 69; 3: 15; 4: 13; 5: 11; 
EGFR_&_ErbB_Signaling,  48,  8, 14,  409, 1, 5, 890838, 21421.00, 1, 164.15, 1: 111; 2: 78; 3: 17; 4: 14; 5: 7; 
EGFR_&_ErbB_Signaling, 407, 12,  9,  409, 1, 5, 865887, 21421.00, 1, 164.15, 1: 116; 2: 71; 3: 16; 4: 17; 5: 7; 
EGFR_&_ErbB_Signaling, 304, 11, 10,  409, 1, 5, 879076, 21421.00, 1, 164.15, 1: 116; 2: 73; 3: 14; 4: 15; 5: 9; 
EGFR_&_ErbB_Signaling, 117, 12,  9,  409, 1, 5, 865754, 21421.00, 1, 164.15, 1: 117; 2: 73; 3: 12; 4: 15; 5: 10; 
EGFR_&_ErbB_Signaling, 396,  6, 18,  409, 1, 5, 865829, 21421.00, 1, 164.15, 1: 113; 2: 76; 3: 17; 4: 12; 5: 9; 
EGFR_&_ErbB_Signaling, 967,  6, 18,  409, 1, 5, 865831, 21421.00, 1, 164.15, 1: 114; 2: 74; 3: 18; 4: 12; 5: 9; 
EGFR_&_ErbB_Signaling, 521,  6, 19,  410, 1, 5, 908180, 21421.00, 1, 164.15, 1: 105; 2: 86; 3: 15; 4: 17; 5: 4; 
EGFR_&_ErbB_Signaling, 531,  7, 15,  410, 1, 5, 840840, 21421.00, 1, 164.15, 1: 106; 2: 85; 3: 16; 4: 14; 5: 6; 
EGFR_&_ErbB_Signaling, 728,  7, 15,  410, 1, 5, 840840, 21421.00, 1, 164.15, 1: 117; 2: 69; 3: 18; 4: 14; 5: 9; 
EGFR_&_ErbB_Signaling, 929,  8, 13,  410, 1, 5, 830180, 21421.00, 1, 164.15, 1: 107; 2: 85; 3: 14; 4: 14; 5: 7; 
EGFR_&_ErbB_Signaling, 526,  6, 19,  411, 1, 5, 908151, 21421.00, 1, 164.15, 1: 112; 2: 73; 3: 22; 4: 13; 5: 7; 
EGFR_&_ErbB_Signaling, 269,  8, 14,  411, 1, 5, 890866, 21421.00, 1, 164.15, 1: 118; 2: 69; 3: 16; 4: 13; 5: 11; 
EGFR_&_ErbB_Signaling, 186, 10, 11,  411, 1, 5, 878981, 21421.00, 1, 164.15, 1: 116; 2: 70; 3: 17; 4: 16; 5: 8; 
EGFR_&_ErbB_Signaling, 411,  9, 12,  411, 1, 5, 865816, 21421.00, 1, 164.15, 1: 109; 2: 84; 3: 13; 4: 10; 5: 11; 
EGFR_&_ErbB_Signaling, 813, 10, 11,  411, 1, 5, 879164, 21421.00, 1, 164.15, 1: 109; 2: 82; 3: 14; 4: 14; 5: 8; 
EGFR_&_ErbB_Signaling, 237,  8, 14,  411, 1, 5, 891038, 21421.00, 1, 164.15, 1: 112; 2: 77; 3: 16; 4: 13; 5: 9; 
EGFR_&_ErbB_Signaling, 559,  6, 19,  412, 1, 5, 908304, 21421.00, 1, 164.15, 1: 116; 2: 70; 3: 18; 4: 13; 5: 10; 
EGFR_&_ErbB_Signaling, 314,  7, 15,  414, 1, 5, 840840, 21421.00, 1, 164.15, 1: 114; 2: 73; 3: 14; 4: 18; 5: 8; 
EGFR_&_ErbB_Signaling,  95,  8, 13,  414, 1, 5, 830180, 21421.00, 1, 164.15, 1: 113; 2: 74; 3: 16; 4: 15; 5: 9; 
EGFR_&_ErbB_Signaling, 832,  8, 14,  414, 1, 5, 890966, 21421.00, 1, 164.15, 1: 116; 2: 69; 3: 16; 4: 18; 5: 8; 
EGFR_&_ErbB_Signaling, 907,  6, 18,  415, 1, 5, 865839, 21421.00, 1, 164.15, 1: 110; 2: 77; 3: 17; 4: 15; 5: 8; 
EGFR_&_ErbB_Signaling,  92,  6, 18,  415, 1, 5, 865797, 21421.00, 1, 164.15, 1: 113; 2: 72; 3: 20; 4: 12; 5: 10; 
EGFR_&_ErbB_Signaling, 203, 11, 10,  416, 1, 5, 879087, 21421.00, 1, 164.15, 1: 114; 2: 69; 3: 21; 4: 14; 5: 9; 
EGFR_&_ErbB_Signaling, 632,  7, 17,  418, 1, 5, 940829, 21421.00, 1, 164.15, 1: 115; 2: 71; 3: 14; 4: 16; 5: 11; 
EGFR_&_ErbB_Signaling,  50,  8, 13,  419, 1, 5, 830180, 21421.00, 1, 164.15, 1: 115; 2: 70; 3: 17; 4: 12; 5: 13; 
EGFR_&_ErbB_Signaling, 984,  8, 13,  423, 1, 5, 830180, 21421.00, 1, 164.15, 1: 111; 2: 75; 3: 13; 4: 17; 5: 11; 
EGFR_&_ErbB_Signaling, 286,  7, 15,  376, 1, 6, 840840, 21421.00, 1, 164.15, 1: 126; 2: 71; 3: 20; 4: 3; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 434,  7, 16,  377, 1, 6, 891092, 21421.00, 1, 164.15, 1: 124; 2: 74; 3: 16; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 791,  9, 12,  377, 1, 6, 865787, 21421.00, 1, 164.15, 1: 128; 2: 68; 3: 17; 4: 10; 5: 2; 6: 2; 
EGFR_&_ErbB_Signaling, 515,  9, 12,  378, 1, 6, 865827, 21421.00, 1, 164.15, 1: 121; 2: 78; 3: 16; 4: 8; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling,  12,  8, 14,  379, 1, 6, 891055, 21421.00, 1, 164.15, 1: 120; 2: 78; 3: 17; 4: 9; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 424,  7, 17,  379, 1, 6, 940596, 21421.00, 1, 164.15, 1: 122; 2: 77; 3: 14; 4: 10; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 205,  7, 16,  379, 1, 6, 890868, 21421.00, 1, 164.15, 1: 123; 2: 75; 3: 16; 4: 8; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 940,  7, 17,  379, 1, 6, 940459, 21421.00, 1, 164.15, 1: 125; 2: 75; 3: 11; 4: 10; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling,  89,  7, 17,  380, 1, 6, 940572, 21421.00, 1, 164.15, 1: 124; 2: 71; 3: 19; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 972,  7, 16,  381, 1, 6, 891118, 21421.00, 1, 164.15, 1: 122; 2: 73; 3: 20; 4: 8; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 381,  8, 14,  381, 1, 6, 890987, 21421.00, 1, 164.15, 1: 119; 2: 81; 3: 13; 4: 10; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 874,  7, 17,  381, 1, 6, 940321, 21421.00, 1, 164.15, 1: 129; 2: 68; 3: 13; 4: 9; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 321,  7, 16,  381, 1, 6, 891022, 21421.00, 1, 164.15, 1: 120; 2: 79; 3: 14; 4: 10; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 635, 11, 10,  382, 1, 6, 878988, 21421.00, 1, 164.15, 1: 124; 2: 74; 3: 12; 4: 12; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 996,  8, 14,  383, 1, 6, 891048, 21421.00, 1, 164.15, 1: 125; 2: 70; 3: 15; 4: 13; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling,  58,  8, 14,  383, 1, 6, 891112, 21421.00, 1, 164.15, 1: 126; 2: 67; 3: 19; 4: 10; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 108,  7, 15,  383, 1, 6, 840840, 21421.00, 1, 164.15, 1: 124; 2: 73; 3: 15; 4: 8; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling,  85,  6, 19,  383, 1, 6, 908173, 21421.00, 1, 164.15, 1: 120; 2: 76; 3: 19; 4: 7; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 797,  7, 16,  383, 1, 6, 891154, 21421.00, 1, 164.15, 1: 117; 2: 81; 3: 17; 4: 8; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 767,  6, 20,  383, 1, 6, 947729, 21421.00, 1, 164.15, 1: 121; 2: 73; 3: 21; 4: 8; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 808,  7, 16,  383, 1, 6, 891191, 21421.00, 1, 164.15, 1: 121; 2: 77; 3: 15; 4: 8; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 677,  7, 17,  384, 1, 6, 940945, 21421.00, 1, 164.15, 1: 122; 2: 70; 3: 23; 4: 8; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling,  79,  8, 14,  384, 1, 6, 891259, 21421.00, 1, 164.15, 1: 124; 2: 72; 3: 16; 4: 8; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 925, 12,  9,  384, 1, 6, 865689, 21421.00, 0, 164.15, 1: 115; 2: 85; 3: 14; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 519,  6, 20,  385, 1, 6, 947285, 21421.00, 1, 164.15, 1: 123; 2: 68; 3: 22; 4: 11; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 670, 11, 10,  385, 1, 6, 879064, 21421.00, 1, 164.15, 1: 120; 2: 78; 3: 14; 4: 9; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 412,  7, 17,  385, 1, 6, 940482, 21421.00, 1, 164.15, 1: 125; 2: 72; 3: 13; 4: 9; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 852,  7, 15,  385, 1, 6, 840840, 21421.00, 1, 164.15, 1: 120; 2: 77; 3: 15; 4: 11; 5: 2; 6: 2; 
EGFR_&_ErbB_Signaling, 300, 12,  9,  385, 1, 6, 865826, 21421.00, 1, 164.15, 1: 126; 2: 71; 3: 10; 4: 14; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 482,  9, 12,  385, 1, 6, 865748, 21421.00, 1, 164.15, 1: 122; 2: 74; 3: 15; 4: 11; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 118,  7, 17,  385, 1, 6, 940553, 21421.00, 1, 164.15, 1: 122; 2: 75; 3: 14; 4: 11; 5: 3; 6: 2; 
EGFR_&_ErbB_Signaling, 426,  6, 18,  385, 1, 6, 865887, 21421.00, 1, 164.15, 1: 119; 2: 79; 3: 16; 4: 7; 5: 4; 6: 2; 
EGFR_&_ErbB_Signaling, 271,  7, 17,  385, 1, 6, 940571, 21421.00, 1, 164.15, 1: 124; 2: 72; 3: 14; 4: 11; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 438,  7, 17,  386, 1, 6, 940374, 21421.00, 1, 164.15, 1: 124; 2: 72; 3: 14; 4: 11; 5: 4; 6: 2; 
EGFR_&_ErbB_Signaling, 112,  6, 18,  386, 1, 6, 865708, 21421.00, 1, 164.15, 1: 118; 2: 77; 3: 19; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling,  14, 10, 11,  386, 1, 6, 879026, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 21; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 102,  6, 19,  386, 1, 6, 908369, 21421.00, 1, 164.15, 1: 119; 2: 76; 3: 19; 4: 8; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 149, 10, 11,  386, 1, 6, 879075, 21421.00, 1, 164.15, 1: 124; 2: 73; 3: 13; 4: 10; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 273,  7, 16,  386, 1, 6, 891184, 21421.00, 1, 164.15, 1: 119; 2: 82; 3: 10; 4: 9; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 650,  7, 17,  386, 1, 6, 940731, 21421.00, 1, 164.15, 1: 116; 2: 81; 3: 15; 4: 13; 5: 1; 6: 1; 
EGFR_&_ErbB_Signaling, 533,  7, 16,  386, 1, 6, 891196, 21421.00, 1, 164.15, 1: 122; 2: 74; 3: 15; 4: 10; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 710,  6, 19,  387, 1, 6, 908095, 21421.00, 1, 164.15, 1: 118; 2: 77; 3: 19; 4: 8; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 743,  6, 18,  387, 1, 6, 865723, 21421.00, 1, 164.15, 1: 119; 2: 76; 3: 16; 4: 13; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 845,  9, 12,  387, 1, 6, 865815, 21421.00, 1, 164.15, 1: 124; 2: 71; 3: 16; 4: 9; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling,  36,  7, 17,  387, 1, 6, 940327, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 20; 4: 10; 5: 1; 6: 2; 
EGFR_&_ErbB_Signaling, 958,  7, 15,  387, 1, 6, 840840, 21421.00, 1, 164.15, 1: 122; 2: 74; 3: 15; 4: 11; 5: 2; 6: 3; 
EGFR_&_ErbB_Signaling, 783, 12,  9,  387, 1, 6, 865786, 21421.00, 1, 164.15, 1: 124; 2: 71; 3: 15; 4: 10; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 569, 10, 11,  387, 1, 6, 878978, 21421.00, 1, 164.15, 1: 125; 2: 70; 3: 14; 4: 11; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 128,  7, 16,  388, 1, 6, 890931, 21421.00, 1, 164.15, 1: 119; 2: 76; 3: 16; 4: 12; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 823,  6, 20,  388, 1, 6, 947712, 21421.00, 1, 164.15, 1: 114; 2: 80; 3: 22; 4: 8; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 336, 10, 11,  388, 1, 6, 879143, 21421.00, 1, 164.15, 1: 121; 2: 72; 3: 19; 4: 10; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 309,  8, 13,  388, 1, 6, 830180, 21421.00, 1, 164.15, 1: 116; 2: 79; 3: 19; 4: 9; 5: 3; 6: 1; 
EGFR_&_ErbB_Signaling, 537,  7, 16,  388, 1, 6, 891037, 21421.00, 1, 164.15, 1: 117; 2: 83; 3: 12; 4: 8; 5: 5; 6: 2; 
EGFR_&_ErbB_Signaling, 961,  6, 19,  388, 1, 6, 908277, 21421.00, 1, 164.15, 1: 121; 2: 70; 3: 23; 4: 8; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 873,  6, 19,  388, 1, 6, 907831, 21421.00, 1, 164.15, 1: 122; 2: 71; 3: 18; 4: 11; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 551,  7, 17,  388, 1, 6, 940593, 21421.00, 1, 164.15, 1: 124; 2: 71; 3: 15; 4: 9; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 905,  6, 20,  388, 1, 6, 947684, 21421.00, 1, 164.15, 1: 121; 2: 73; 3: 17; 4: 11; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 505,  6, 20,  388, 1, 6, 947871, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 18; 4: 13; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 639,  7, 15,  389, 1, 6, 840840, 21421.00, 1, 164.15, 1: 121; 2: 72; 3: 19; 4: 9; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 850,  9, 12,  389, 1, 6, 865729, 21421.00, 1, 164.15, 1: 118; 2: 79; 3: 14; 4: 11; 5: 3; 6: 2; 
EGFR_&_ErbB_Signaling, 220,  7, 17,  389, 1, 6, 940435, 21421.00, 1, 164.15, 1: 127; 2: 65; 3: 18; 4: 10; 5: 4; 6: 3; 
EGFR_&_ErbB_Signaling, 941,  7, 16,  389, 1, 6, 890995, 21421.00, 1, 164.15, 1: 123; 2: 72; 3: 13; 4: 13; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 540,  9, 12,  389, 1, 6, 865722, 21421.00, 1, 164.15, 1: 118; 2: 78; 3: 16; 4: 10; 5: 3; 6: 2; 
EGFR_&_ErbB_Signaling, 906,  7, 17,  389, 1, 6, 940705, 21421.00, 1, 164.15, 1: 117; 2: 79; 3: 16; 4: 10; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 876, 10, 11,  390, 1, 6, 878973, 21421.00, 1, 164.15, 1: 115; 2: 81; 3: 18; 4: 7; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 990,  8, 14,  390, 1, 6, 891212, 21421.00, 1, 164.15, 1: 118; 2: 80; 3: 12; 4: 11; 5: 4; 6: 2; 
EGFR_&_ErbB_Signaling,  69,  7, 16,  390, 1, 6, 890946, 21421.00, 1, 164.15, 1: 123; 2: 68; 3: 19; 4: 12; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling,  51,  8, 14,  390, 1, 6, 891170, 21421.00, 1, 164.15, 1: 127; 2: 62; 3: 20; 4: 12; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 397,  6, 18,  390, 1, 6, 865810, 21421.00, 1, 164.15, 1: 121; 2: 76; 3: 13; 4: 9; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 408,  7, 15,  390, 1, 6, 840840, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 19; 4: 9; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 762,  6, 19,  390, 1, 6, 907983, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 18; 4: 11; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 439,  8, 13,  390, 1, 6, 830180, 21421.00, 1, 164.15, 1: 121; 2: 72; 3: 17; 4: 12; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 443,  9, 12,  390, 1, 6, 865797, 21421.00, 1, 164.15, 1: 123; 2: 71; 3: 15; 4: 11; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 151,  8, 13,  390, 1, 6, 830180, 21421.00, 1, 164.15, 1: 120; 2: 73; 3: 19; 4: 9; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling,  41, 11, 10,  390, 1, 6, 879069, 21421.00, 1, 164.15, 1: 121; 2: 76; 3: 13; 4: 9; 5: 6; 6: 2; 
EGFR_&_ErbB_Signaling, 512,  7, 17,  390, 1, 6, 940623, 21421.00, 1, 164.15, 1: 118; 2: 81; 3: 12; 4: 7; 5: 8; 6: 1; 
EGFR_&_ErbB_Signaling, 166, 12,  9,  390, 1, 6, 865890, 21421.00, 1, 164.15, 1: 123; 2: 69; 3: 17; 4: 13; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 971,  6, 19,  390, 1, 6, 908125, 21421.00, 1, 164.15, 1: 122; 2: 71; 3: 16; 4: 13; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 249,  9, 12,  390, 1, 6, 865796, 21421.00, 0, 164.15, 1: 113; 2: 85; 3: 16; 4: 7; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 573, 11, 10,  390, 1, 6, 879117, 21421.00, 1, 164.15, 1: 116; 2: 80; 3: 16; 4: 10; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 594,  9, 12,  390, 1, 6, 865779, 21421.00, 1, 164.15, 1: 122; 2: 72; 3: 16; 4: 11; 5: 4; 6: 2; 
EGFR_&_ErbB_Signaling, 999,  7, 16,  391, 1, 6, 890974, 21421.00, 1, 164.15, 1: 119; 2: 78; 3: 13; 4: 9; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 901,  8, 14,  391, 1, 6, 891074, 21421.00, 1, 164.15, 1: 130; 2: 66; 3: 9; 4: 11; 5: 8; 6: 3; 
EGFR_&_ErbB_Signaling, 568,  7, 16,  391, 1, 6, 891031, 21421.00, 1, 164.15, 1: 121; 2: 75; 3: 13; 4: 10; 5: 7; 6: 1; 
EGFR_&_ErbB_Signaling, 593, 11, 10,  391, 1, 6, 879129, 21421.00, 1, 164.15, 1: 117; 2: 81; 3: 11; 4: 12; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 388,  7, 16,  391, 1, 6, 890880, 21421.00, 1, 164.15, 1: 120; 2: 75; 3: 14; 4: 12; 5: 5; 6: 1; 
EGFR_&_ErbB_Signaling, 595,  9, 12,  391, 1, 6, 865873, 21421.00, 1, 164.15, 1: 120; 2: 72; 3: 18; 4: 14; 5: 1; 6: 2; 
EGFR_&_ErbB_Signaling, 596, 11, 10,  391, 1, 6, 879052, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 17; 4: 12; 5: 2; 6: 2; 
EGFR_&_ErbB_Signaling, 475, 11, 10,  391, 1, 6, 879216, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 15; 4: 15; 5: 2; 6: 1; 
EGFR_&_ErbB_Signaling, 622, 11, 10,  391, 1, 6, 879091, 21421.00, 1, 164.15, 1: 125; 2: 66; 3: 18; 4: 11; 5: 6; 6: 1; 
EGFR_&_ErbB_Signaling, 474,  6, 19,  391, 1, 6, 908186, 21421.00, 1, 164.15, 1: 118; 2: 76; 3: 17; 4: 11; 5: 4; 6: 1; 
EGFR_&_ErbB_Signaling, 637,  7, 17,  391, 1, 6, 940681, 21421.00, 1, 164.15, 1: 122; 2: 70; 3: 19; 4: 10; 5: 4; 6: 2; 
