Seed 1656949570
ARCH 2|F_ID 1|LIMIT 3
before: 
72(320)
Melhor resultado nxn: Glucose_Repression_Signaling_2009, 392,  9,  9,  133, 1, 2, 638832, 17031.17, 0, 0.00, 1: 79; 2: 27; 
Glucose_Repression_Signaling_2009, 318, 11,  7,  185, 1, 4, 613061, 17031.17, 1, 61.20, 1: 46; 2: 46; 3: 9; 4: 5; 
Glucose_Repression_Signaling_2009, 569,  6, 13,  185, 1, 4, 619652, 17031.17, 1, 61.20, 1: 50; 2: 40; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 965,  7, 11,  185, 1, 4, 613211, 17031.17, 1, 61.20, 1: 51; 2: 38; 3: 10; 4: 7; 
Glucose_Repression_Signaling_2009, 140, 11,  7,  185, 1, 4, 613163, 17031.17, 1, 61.20, 1: 52; 2: 35; 3: 13; 4: 6; 
Glucose_Repression_Signaling_2009, 921,  5, 15,  185, 1, 4, 596448, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009, 375,  9,  9,  185, 1, 4, 639291, 17031.17, 1, 61.20, 1: 53; 2: 36; 3: 8; 4: 9; 
Glucose_Repression_Signaling_2009, 439,  6, 13,  185, 1, 4, 619420, 17031.17, 1, 61.20, 1: 49; 2: 40; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009,  47,  7, 11,  185, 1, 4, 613239, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 15; 4: 4; 
Glucose_Repression_Signaling_2009, 421,  9,  9,  186, 1, 4, 639348, 17031.17, 1, 61.20, 1: 51; 2: 37; 3: 11; 4: 7; 
Glucose_Repression_Signaling_2009, 419,  6, 13,  186, 1, 4, 619543, 17031.17, 1, 61.20, 1: 48; 2: 40; 3: 14; 4: 4; 
Glucose_Repression_Signaling_2009, 309,  7, 11,  186, 1, 4, 613294, 17031.17, 1, 61.20, 1: 48; 2: 40; 3: 14; 4: 4; 
Glucose_Repression_Signaling_2009, 562,  9,  9,  186, 1, 4, 639390, 17031.17, 1, 61.20, 1: 51; 2: 39; 3: 7; 4: 9; 
Glucose_Repression_Signaling_2009, 495,  6, 13,  186, 1, 4, 619604, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 16; 4: 3; 
Glucose_Repression_Signaling_2009, 283,  6, 13,  186, 1, 4, 619441, 17031.17, 1, 61.20, 1: 55; 2: 30; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009, 647,  5, 15,  186, 1, 4, 596399, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 14; 4: 5; 
Glucose_Repression_Signaling_2009, 874,  7, 11,  186, 1, 4, 613257, 17031.17, 1, 61.20, 1: 47; 2: 41; 3: 15; 4: 3; 
Glucose_Repression_Signaling_2009, 617, 11,  7,  186, 1, 4, 613292, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 865,  5, 15,  186, 1, 4, 596380, 17031.17, 1, 61.20, 1: 47; 2: 42; 3: 13; 4: 4; 
Glucose_Repression_Signaling_2009, 664,  6, 13,  186, 1, 4, 619622, 17031.17, 1, 61.20, 1: 46; 2: 46; 3: 8; 4: 6; 
Glucose_Repression_Signaling_2009, 371,  9,  9,  186, 1, 4, 639405, 17031.17, 1, 61.20, 1: 49; 2: 41; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 574,  9,  9,  186, 1, 4, 639201, 17031.17, 1, 61.20, 1: 47; 2: 42; 3: 13; 4: 4; 
Glucose_Repression_Signaling_2009, 818, 11,  7,  186, 1, 4, 613164, 17031.17, 1, 61.20, 1: 44; 2: 48; 3: 10; 4: 4; 
Glucose_Repression_Signaling_2009, 619,  6, 13,  187, 1, 4, 619474, 17031.17, 1, 61.20, 1: 45; 2: 46; 3: 10; 4: 5; 
Glucose_Repression_Signaling_2009, 710,  5, 15,  187, 1, 4, 596444, 17031.17, 1, 61.20, 1: 49; 2: 40; 3: 10; 4: 7; 
Glucose_Repression_Signaling_2009, 454,  6, 13,  187, 1, 4, 619674, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 233,  6, 13,  187, 1, 4, 619247, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009, 815, 11,  7,  187, 1, 4, 613278, 17031.17, 1, 61.20, 1: 51; 2: 34; 3: 16; 4: 5; 
Glucose_Repression_Signaling_2009, 167,  7, 11,  187, 1, 4, 613294, 17031.17, 1, 61.20, 1: 49; 2: 41; 3: 8; 4: 8; 
Glucose_Repression_Signaling_2009, 166,  9,  9,  187, 1, 4, 639399, 17031.17, 1, 61.20, 1: 50; 2: 39; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 521,  5, 15,  187, 1, 4, 596412, 17031.17, 0, 61.20, 1: 45; 2: 44; 3: 14; 4: 3; 
Glucose_Repression_Signaling_2009, 870,  6, 13,  187, 1, 4, 619521, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009, 789,  9,  9,  187, 1, 4, 639117, 17031.17, 1, 61.20, 1: 54; 2: 32; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009,  82, 11,  7,  187, 1, 4, 613290, 17031.17, 1, 61.20, 1: 52; 2: 38; 3: 5; 4: 11; 
Glucose_Repression_Signaling_2009, 217,  7, 11,  187, 1, 4, 613035, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 11; 4: 5; 
Glucose_Repression_Signaling_2009, 198,  5, 15,  187, 1, 4, 596255, 17031.17, 1, 61.20, 1: 49; 2: 40; 3: 10; 4: 7; 
Glucose_Repression_Signaling_2009, 749,  5, 15,  187, 1, 4, 596444, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009,  27,  9,  9,  187, 1, 4, 638878, 17031.17, 1, 61.20, 1: 48; 2: 42; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 286,  6, 13,  187, 1, 4, 619646, 17031.17, 1, 61.20, 1: 47; 2: 42; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 938, 11,  7,  188, 1, 4, 613263, 17031.17, 1, 61.20, 1: 53; 2: 34; 3: 9; 4: 10; 
Glucose_Repression_Signaling_2009,   7, 11,  7,  188, 1, 4, 613195, 17031.17, 1, 61.20, 1: 50; 2: 38; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 677,  7, 11,  188, 1, 4, 613219, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 12; 4: 7; 
Glucose_Repression_Signaling_2009, 645, 11,  7,  188, 1, 4, 613115, 17031.17, 1, 61.20, 1: 46; 2: 43; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 804, 11,  7,  188, 1, 4, 613305, 17031.17, 1, 61.20, 1: 46; 2: 44; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 856,  6, 13,  189, 1, 4, 619559, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 895,  6, 13,  189, 1, 4, 619575, 17031.17, 1, 61.20, 1: 47; 2: 41; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009, 892,  7, 11,  189, 1, 4, 612955, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 10; 4: 8; 
Glucose_Repression_Signaling_2009, 532, 11,  7,  189, 1, 4, 613130, 17031.17, 1, 61.20, 1: 49; 2: 41; 3: 6; 4: 10; 
Glucose_Repression_Signaling_2009, 185,  5, 15,  189, 1, 4, 596430, 17031.17, 1, 61.20, 1: 47; 2: 41; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009,  26,  9,  9,  189, 1, 4, 638851, 17031.17, 1, 61.20, 1: 46; 2: 43; 3: 11; 4: 6; 
Glucose_Repression_Signaling_2009, 762,  6, 13,  189, 1, 4, 619407, 17031.17, 1, 61.20, 1: 50; 2: 35; 3: 15; 4: 6; 
Glucose_Repression_Signaling_2009,  85,  5, 15,  189, 1, 4, 596367, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 800,  9,  9,  189, 1, 4, 638735, 17031.17, 1, 61.20, 1: 48; 2: 40; 3: 11; 4: 7; 
Glucose_Repression_Signaling_2009, 525,  5, 15,  190, 1, 4, 596441, 17031.17, 1, 61.20, 1: 50; 2: 34; 3: 16; 4: 6; 
Glucose_Repression_Signaling_2009, 650,  6, 13,  190, 1, 4, 619444, 17031.17, 1, 61.20, 1: 52; 2: 36; 3: 6; 4: 12; 
Glucose_Repression_Signaling_2009, 968,  7, 11,  190, 1, 4, 613195, 17031.17, 1, 61.20, 1: 46; 2: 42; 3: 12; 4: 6; 
Glucose_Repression_Signaling_2009, 882,  7, 11,  190, 1, 4, 613384, 17031.17, 1, 61.20, 1: 44; 2: 43; 3: 16; 4: 3; 
Glucose_Repression_Signaling_2009, 108,  5, 15,  190, 1, 4, 596437, 17031.17, 1, 61.20, 1: 50; 2: 37; 3: 10; 4: 9; 
Glucose_Repression_Signaling_2009,  99,  7, 11,  190, 1, 4, 613376, 17031.17, 1, 61.20, 1: 45; 2: 45; 3: 9; 4: 7; 
Glucose_Repression_Signaling_2009, 465, 11,  7,  191, 1, 4, 613277, 17031.17, 1, 61.20, 1: 46; 2: 43; 3: 9; 4: 8; 
Glucose_Repression_Signaling_2009, 512,  5, 15,  191, 1, 4, 596417, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 698,  5, 15,  191, 1, 4, 596409, 17031.17, 1, 61.20, 1: 43; 2: 46; 3: 12; 4: 5; 
Glucose_Repression_Signaling_2009, 322,  5, 15,  191, 1, 4, 596423, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009, 597,  6, 13,  191, 1, 4, 619492, 17031.17, 1, 61.20, 1: 43; 2: 47; 3: 10; 4: 6; 
Glucose_Repression_Signaling_2009, 138,  5, 15,  192, 1, 4, 596399, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 14; 4: 6; 
Glucose_Repression_Signaling_2009, 871,  6, 13,  192, 1, 4, 619539, 17031.17, 1, 61.20, 1: 45; 2: 43; 3: 11; 4: 7; 
Glucose_Repression_Signaling_2009, 639,  9,  9,  192, 1, 4, 639286, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 12; 4: 8; 
Glucose_Repression_Signaling_2009, 422, 11,  7,  192, 1, 4, 613256, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 10; 4: 10; 
Glucose_Repression_Signaling_2009, 859,  6, 13,  192, 1, 4, 619420, 17031.17, 1, 61.20, 1: 47; 2: 40; 3: 11; 4: 8; 
Glucose_Repression_Signaling_2009, 811,  5, 16,  192, 1, 4, 634079, 17031.17, 1, 61.20, 1: 49; 2: 39; 3: 7; 4: 11; 
Glucose_Repression_Signaling_2009, 213,  5, 15,  193, 1, 4, 596424, 17031.17, 1, 61.20, 1: 46; 2: 40; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 531,  5, 15,  193, 1, 4, 596269, 17031.17, 1, 61.20, 1: 44; 2: 42; 3: 15; 4: 5; 
Glucose_Repression_Signaling_2009, 970,  6, 13,  193, 1, 4, 619113, 17031.17, 1, 61.20, 1: 44; 2: 43; 3: 13; 4: 6; 
Glucose_Repression_Signaling_2009, 973,  5, 15,  193, 1, 4, 596406, 17031.17, 1, 61.20, 1: 48; 2: 39; 3: 9; 4: 10; 
Glucose_Repression_Signaling_2009, 683,  6, 13,  193, 1, 4, 619666, 17031.17, 1, 61.20, 1: 43; 2: 44; 3: 14; 4: 5; 
Glucose_Repression_Signaling_2009, 549,  9,  9,  193, 1, 4, 639332, 17031.17, 1, 61.20, 1: 48; 2: 38; 3: 11; 4: 9; 
Glucose_Repression_Signaling_2009, 516, 11,  7,  193, 1, 4, 613140, 17031.17, 1, 61.20, 1: 50; 2: 36; 3: 9; 4: 11; 
Glucose_Repression_Signaling_2009, 400,  6, 13,  194, 1, 4, 619455, 17031.17, 1, 61.20, 1: 48; 2: 36; 3: 14; 4: 8; 
Glucose_Repression_Signaling_2009, 961,  6, 13,  194, 1, 4, 619578, 17031.17, 1, 61.20, 1: 49; 2: 36; 3: 11; 4: 10; 
Glucose_Repression_Signaling_2009, 408,  5, 15,  194, 1, 4, 596438, 17031.17, 1, 61.20, 1: 45; 2: 41; 3: 13; 4: 7; 
Glucose_Repression_Signaling_2009, 788,  6, 13,  194, 1, 4, 619506, 17031.17, 1, 61.20, 1: 46; 2: 41; 3: 10; 4: 9; 
Glucose_Repression_Signaling_2009, 343,  9,  9,  194, 1, 4, 639262, 17031.17, 1, 61.20, 1: 46; 2: 38; 3: 16; 4: 6; 
Glucose_Repression_Signaling_2009, 358,  5, 15,  194, 1, 4, 596349, 17031.17, 1, 61.20, 1: 48; 2: 37; 3: 12; 4: 9; 
Glucose_Repression_Signaling_2009, 881,  5, 15,  195, 1, 4, 596427, 17031.17, 1, 61.20, 1: 44; 2: 41; 3: 15; 4: 6; 
Glucose_Repression_Signaling_2009, 828,  5, 15,  195, 1, 4, 596380, 17031.17, 1, 61.20, 1: 45; 2: 40; 3: 14; 4: 7; 
Glucose_Repression_Signaling_2009, 317,  5, 15,  195, 1, 4, 596355, 17031.17, 1, 61.20, 1: 48; 2: 37; 3: 11; 4: 10; 
Glucose_Repression_Signaling_2009, 148,  5, 15,  195, 1, 4, 596192, 17031.17, 1, 61.20, 1: 45; 2: 38; 3: 18; 4: 5; 
Glucose_Repression_Signaling_2009, 438,  5, 15,  195, 1, 4, 596393, 17031.17, 1, 61.20, 1: 47; 2: 37; 3: 14; 4: 8; 
Glucose_Repression_Signaling_2009, 476,  6, 13,  195, 1, 4, 619632, 17031.17, 1, 61.20, 1: 51; 2: 33; 3: 10; 4: 12; 
Glucose_Repression_Signaling_2009, 756,  6, 13,  196, 1, 4, 619696, 17031.17, 1, 61.20, 1: 43; 2: 42; 3: 15; 4: 6; 
Glucose_Repression_Signaling_2009, 707,  5, 15,  196, 1, 4, 596477, 17031.17, 1, 61.20, 1: 45; 2: 40; 3: 13; 4: 8; 
Glucose_Repression_Signaling_2009, 278,  6, 13,  196, 1, 4, 619400, 17031.17, 1, 61.20, 1: 47; 2: 38; 3: 11; 4: 10; 
Glucose_Repression_Signaling_2009, 517,  9,  9,  196, 1, 4, 638986, 17031.17, 1, 61.20, 1: 50; 2: 34; 3: 10; 4: 12; 
Glucose_Repression_Signaling_2009, 971,  6, 13,  197, 1, 4, 619622, 17031.17, 1, 61.20, 1: 48; 2: 36; 3: 11; 4: 11; 
Glucose_Repression_Signaling_2009, 211,  5, 15,  198, 1, 4, 596435, 17031.17, 1, 61.20, 1: 46; 2: 37; 3: 14; 4: 9; 
Glucose_Repression_Signaling_2009,  16, 11,  7,  198, 1, 4, 613183, 17031.17, 1, 61.20, 1: 48; 2: 35; 3: 12; 4: 11; 
Glucose_Repression_Signaling_2009, 902, 10,  8,  156, 1, 5, 633555, 17031.17, 1, 61.20, 1: 68; 2: 30; 3: 5; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 513, 10,  8,  158, 1, 5, 634123, 17031.17, 1, 61.20, 1: 66; 2: 32; 3: 5; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 426, 10,  8,  158, 1, 5, 633934, 17031.17, 1, 61.20, 1: 68; 2: 29; 3: 5; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 109,  8, 10,  159, 1, 5, 634200, 17031.17, 1, 61.20, 1: 62; 2: 38; 3: 4; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 879, 10,  8,  159, 1, 5, 634229, 17031.17, 1, 61.20, 1: 65; 2: 33; 3: 5; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 578, 10,  8,  159, 1, 5, 634029, 17031.17, 1, 61.20, 1: 67; 2: 29; 3: 7; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 524, 10,  8,  160, 1, 5, 633902, 17031.17, 1, 61.20, 1: 66; 2: 31; 3: 5; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 142,  7, 12,  160, 1, 5, 658865, 17031.17, 1, 61.20, 1: 68; 2: 26; 3: 9; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 776, 10,  8,  161, 1, 5, 634356, 17031.17, 0, 61.20, 1: 67; 2: 28; 3: 8; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 470,  8, 10,  162, 1, 5, 634230, 17031.17, 1, 61.20, 1: 63; 2: 32; 3: 10; 5: 1; 
Glucose_Repression_Signaling_2009, 594, 10,  8,  162, 1, 5, 633888, 17031.17, 1, 61.20, 1: 68; 2: 28; 3: 4; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009,  45, 10,  8,  162, 1, 5, 634311, 17031.17, 1, 61.20, 1: 63; 2: 34; 3: 6; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 855,  7, 12,  163, 1, 5, 658908, 17031.17, 1, 61.20, 1: 66; 2: 29; 3: 6; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 695,  8, 10,  163, 1, 5, 633807, 17031.17, 1, 61.20, 1: 62; 2: 36; 3: 4; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 737, 10,  8,  163, 1, 5, 633905, 17031.17, 1, 61.20, 1: 63; 2: 32; 3: 9; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 276, 10,  8,  164, 1, 5, 633952, 17031.17, 1, 61.20, 1: 62; 2: 34; 3: 7; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 123,  8, 10,  164, 1, 5, 634138, 17031.17, 1, 61.20, 1: 64; 2: 31; 3: 7; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 417, 10,  8,  165, 1, 5, 634258, 17031.17, 1, 61.20, 1: 62; 2: 33; 3: 8; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 708,  6, 14,  165, 1, 5, 658518, 17031.17, 1, 61.20, 1: 63; 2: 33; 3: 5; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 453, 10,  8,  165, 1, 5, 634170, 17031.17, 1, 61.20, 1: 63; 2: 30; 3: 11; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 897,  6, 14,  165, 1, 5, 658842, 17031.17, 1, 61.20, 1: 69; 2: 21; 3: 11; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 994,  8, 10,  165, 1, 5, 633688, 17031.17, 1, 61.20, 1: 65; 2: 29; 3: 7; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 519,  6, 14,  165, 1, 5, 658617, 17031.17, 1, 61.20, 1: 63; 2: 32; 3: 7; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 668,  8, 10,  165, 1, 5, 633817, 17031.17, 1, 61.20, 1: 63; 2: 32; 3: 7; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 694,  7, 12,  166, 1, 5, 658617, 17031.17, 1, 61.20, 1: 61; 2: 34; 3: 8; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 547,  6, 14,  166, 1, 5, 659053, 17031.17, 1, 61.20, 1: 64; 2: 29; 3: 9; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 215, 10,  8,  166, 1, 5, 634122, 17031.17, 1, 61.20, 1: 63; 2: 34; 3: 3; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 610, 10,  8,  166, 1, 5, 634157, 17031.17, 1, 61.20, 1: 62; 2: 32; 3: 9; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 824, 10,  8,  166, 1, 5, 634075, 17031.17, 1, 61.20, 1: 60; 2: 36; 3: 7; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 382,  8, 10,  166, 1, 5, 633716, 17031.17, 1, 61.20, 1: 62; 2: 33; 3: 7; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 641,  8, 10,  166, 1, 5, 634074, 17031.17, 1, 61.20, 1: 65; 2: 28; 3: 8; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009,  58, 10,  8,  166, 1, 5, 634050, 17031.17, 1, 61.20, 1: 64; 2: 31; 3: 6; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 541, 10,  8,  167, 1, 5, 634012, 17031.17, 1, 61.20, 1: 64; 2: 30; 3: 7; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 155,  7, 12,  167, 1, 5, 658651, 17031.17, 1, 61.20, 1: 64; 2: 28; 3: 10; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 203,  7, 12,  167, 1, 5, 659195, 17031.17, 1, 61.20, 1: 62; 2: 35; 3: 3; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 999,  7, 12,  167, 1, 5, 658931, 17031.17, 1, 61.20, 1: 62; 2: 34; 3: 4; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 501,  6, 14,  167, 1, 5, 659250, 17031.17, 1, 61.20, 1: 60; 2: 34; 3: 10; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 822,  6, 14,  167, 1, 5, 659159, 17031.17, 1, 61.20, 1: 62; 2: 33; 3: 6; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009,  96,  7, 12,  167, 1, 5, 658846, 17031.17, 1, 61.20, 1: 63; 2: 31; 3: 7; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 176,  6, 14,  167, 1, 5, 658647, 17031.17, 1, 61.20, 1: 61; 2: 36; 3: 4; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 443,  6, 14,  167, 1, 5, 659041, 17031.17, 1, 61.20, 1: 64; 2: 28; 3: 10; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 555,  8, 10,  168, 1, 5, 633885, 17031.17, 1, 61.20, 1: 61; 2: 34; 3: 6; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 446, 10,  8,  168, 1, 5, 633873, 17031.17, 1, 61.20, 1: 65; 2: 27; 3: 8; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 321, 10,  8,  168, 1, 5, 634172, 17031.17, 1, 61.20, 1: 61; 2: 35; 3: 4; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 445,  6, 14,  168, 1, 5, 659194, 17031.17, 1, 61.20, 1: 62; 2: 30; 3: 11; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 484,  8, 10,  168, 1, 5, 633973, 17031.17, 1, 61.20, 1: 61; 2: 33; 3: 8; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 851,  8, 10,  168, 1, 5, 634261, 17031.17, 1, 61.20, 1: 64; 2: 30; 3: 6; 4: 4; 5: 2; 
Glucose_Repression_Signaling_2009, 383,  6, 14,  168, 1, 5, 658844, 17031.17, 1, 61.20, 1: 64; 2: 29; 3: 7; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009,  54,  7, 12,  169, 1, 5, 658829, 17031.17, 1, 61.20, 1: 58; 2: 38; 3: 6; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 682,  7, 12,  169, 1, 5, 658825, 17031.17, 1, 61.20, 1: 62; 2: 31; 3: 9; 4: 2; 5: 2; 
Glucose_Repression_Signaling_2009,  42,  7, 12,  169, 1, 5, 658670, 17031.17, 1, 61.20, 1: 59; 2: 37; 3: 5; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 181, 10,  8,  169, 1, 5, 634089, 17031.17, 1, 61.20, 1: 63; 2: 29; 3: 9; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 837,  7, 12,  169, 1, 5, 658518, 17031.17, 1, 61.20, 1: 62; 2: 30; 3: 10; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 962,  7, 12,  169, 1, 5, 658660, 17031.17, 1, 61.20, 1: 62; 2: 29; 3: 12; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 546,  6, 14,  169, 1, 5, 658420, 17031.17, 1, 61.20, 1: 61; 2: 32; 3: 10; 4: 1; 5: 2; 
Glucose_Repression_Signaling_2009, 156, 10,  8,  169, 1, 5, 634174, 17031.17, 1, 61.20, 1: 63; 2: 28; 3: 11; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 363,  7, 12,  169, 1, 5, 658689, 17031.17, 1, 61.20, 1: 58; 2: 37; 3: 8; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 791,  6, 14,  169, 1, 5, 658195, 17031.17, 1, 61.20, 1: 60; 2: 33; 3: 10; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 403,  6, 14,  169, 1, 5, 658841, 17031.17, 1, 61.20, 1: 59; 2: 35; 3: 9; 4: 2; 5: 1; 
Glucose_Repression_Signaling_2009, 690,  6, 14,  169, 1, 5, 658597, 17031.17, 1, 61.20, 1: 62; 2: 32; 3: 7; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 613,  6, 14,  169, 1, 5, 658674, 17031.17, 1, 61.20, 1: 67; 2: 24; 3: 9; 4: 3; 5: 3; 
Glucose_Repression_Signaling_2009, 920,  7, 12,  169, 1, 5, 658721, 17031.17, 1, 61.20, 1: 64; 2: 29; 3: 6; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 290, 10,  8,  170, 1, 5, 634044, 17031.17, 1, 61.20, 1: 63; 2: 29; 3: 8; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 601,  6, 14,  170, 1, 5, 658706, 17031.17, 1, 61.20, 1: 58; 2: 35; 3: 11; 4: 1; 5: 1; 
Glucose_Repression_Signaling_2009, 736,  8, 10,  170, 1, 5, 634039, 17031.17, 1, 61.20, 1: 60; 2: 35; 3: 6; 4: 3; 5: 2; 
Glucose_Repression_Signaling_2009, 242, 10,  8,  170, 1, 5, 633850, 17031.17, 1, 61.20, 1: 63; 2: 29; 3: 8; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 711,  6, 14,  170, 1, 5, 658379, 17031.17, 1, 61.20, 1: 61; 2: 33; 3: 6; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 222, 10,  8,  170, 1, 5, 634156, 17031.17, 1, 61.20, 1: 63; 2: 28; 3: 10; 4: 4; 5: 1; 
Glucose_Repression_Signaling_2009, 792, 10,  8,  170, 1, 5, 634045, 17031.17, 1, 61.20, 1: 65; 2: 27; 3: 6; 4: 7; 5: 1; 
Glucose_Repression_Signaling_2009, 486, 10,  8,  170, 1, 5, 633913, 17031.17, 1, 61.20, 1: 61; 2: 33; 3: 6; 4: 5; 5: 1; 
Glucose_Repression_Signaling_2009, 861, 10,  8,  170, 1, 5, 634052, 17031.17, 1, 61.20, 1: 63; 2: 30; 3: 6; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 727,  7, 12,  170, 1, 5, 658674, 17031.17, 1, 61.20, 1: 63; 2: 30; 3: 6; 4: 6; 5: 1; 
Glucose_Repression_Signaling_2009, 491,  6, 14,  171, 1, 5, 658552, 17031.17, 1, 61.20, 1: 57; 2: 35; 3: 13; 5: 1; 
Glucose_Repression_Signaling_2009, 997,  9,  9,  171, 1, 5, 639094, 17031.17, 1, 61.20, 1: 55; 2: 42; 3: 5; 4: 3; 5: 1; 
Glucose_Repression_Signaling_2009, 346,  6, 13,  171, 1, 5, 619671, 17031.17, 1, 61.20, 1: 58; 2: 35; 3: 10; 4: 2; 5: 1; 
