Seed 1656949570
ARCH 1|F_ID 0|LIMIT 3
before: 
62(284)
Melhor resultado nxn: Treatment_of_Castration-Resistant_Prostate_Ca, 431,  7,  7,   76, 1, 2, 382047, 9161.15, 101, 0.00, 1: 54; 2: 11; 
Treatment_of_Castration-Resistant_Prostate_Ca, 590,  8,  6,   80, 1, 2, 375457, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 786,  7,  7,   80, 1, 2, 382137, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 785,  4, 12,   80, 1, 2, 374583, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 592,  6,  8,   80, 1, 2, 375866, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 559,  7,  7,   80, 1, 2, 381260, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 420,  9,  5,   80, 1, 2, 354771, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 419,  9,  5,   80, 1, 2, 355127, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca,  23,  7,  7,   80, 1, 2, 382171, 9161.15, 1, 25.47, 1: 50; 2: 15; 
Treatment_of_Castration-Resistant_Prostate_Ca, 371,  4, 11,   81, 1, 2, 347182, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 857,  5,  9,   81, 1, 2, 354971, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 743,  8,  6,   81, 1, 2, 375420, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 943,  5, 10,   81, 1, 2, 389216, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 847,  6,  8,   81, 1, 2, 375488, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 525,  5,  9,   81, 1, 2, 355097, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 551,  9,  5,   81, 1, 2, 355040, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 245,  6,  8,   81, 1, 2, 374675, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca,   9,  9,  5,   81, 1, 2, 355127, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 291,  7,  7,   81, 1, 2, 382404, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 527,  9,  5,   81, 1, 2, 355151, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 127,  5,  9,   81, 1, 2, 355062, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 442,  4, 12,   81, 1, 2, 375795, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 183,  8,  6,   81, 1, 2, 375354, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 377,  7,  7,   81, 1, 2, 382040, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 761,  9,  5,   81, 1, 2, 355144, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 105,  9,  5,   81, 1, 2, 355116, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 763,  7,  7,   81, 1, 2, 382144, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 669,  5, 10,   81, 1, 2, 389494, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 163,  8,  6,   81, 1, 2, 375633, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca,  20,  5,  9,   81, 1, 2, 355129, 9161.15, 1, 25.47, 1: 49; 2: 16; 
Treatment_of_Castration-Resistant_Prostate_Ca, 680,  5, 10,   82, 1, 2, 388490, 9161.15, 1, 25.47, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 566,  9,  5,   82, 1, 2, 354913, 9161.15, 1, 25.47, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 351,  4, 11,   82, 1, 2, 347182, 9161.15, 1, 25.47, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 892,  9,  5,   82, 1, 2, 355104, 9161.15, 1, 25.47, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 987,  8,  6,   82, 1, 2, 375753, 9161.15, 1, 25.47, 1: 48; 2: 17; 
Treatment_of_Castration-Resistant_Prostate_Ca, 166,  9,  5,   83, 1, 2, 355098, 9161.15, 1, 25.47, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 437,  4, 12,   83, 1, 2, 376059, 9161.15, 1, 25.47, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 774,  4, 12,   83, 1, 2, 375927, 9161.15, 1, 25.47, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 341,  4, 11,   83, 1, 2, 347182, 9161.15, 1, 25.47, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 577,  8,  6,   83, 1, 2, 375380, 9161.15, 1, 25.47, 1: 47; 2: 18; 
Treatment_of_Castration-Resistant_Prostate_Ca, 812,  5, 10,   76, 1, 3, 389345, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 314,  7,  7,   76, 1, 3, 381592, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 617,  7,  7,   76, 1, 3, 381747, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 426,  5, 10,   76, 1, 3, 388149, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 213,  7,  7,   76, 1, 3, 382326, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 851,  6,  8,   76, 1, 3, 375456, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 337,  7,  7,   76, 1, 3, 382365, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 658,  5, 10,   76, 1, 3, 388075, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 670,  8,  6,   76, 1, 3, 375836, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 633,  8,  6,   76, 1, 3, 375561, 9161.15, 1, 25.47, 1: 55; 2: 9; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 807,  5,  9,   77, 1, 3, 354975, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 378,  6,  8,   77, 1, 3, 376073, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 903,  8,  6,   77, 1, 3, 375673, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 808,  6,  8,   77, 1, 3, 375971, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 355,  6,  8,   77, 1, 3, 375533, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 504,  8,  6,   77, 1, 3, 375829, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 343,  7,  7,   77, 1, 3, 382178, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  82,  7,  7,   77, 1, 3, 382325, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 668,  5, 10,   77, 1, 3, 388821, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 777,  5, 10,   77, 1, 3, 388912, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 589,  6,  8,   77, 1, 3, 376018, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 123,  5, 10,   77, 1, 3, 388422, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 537,  6,  8,   77, 1, 3, 375539, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 623,  8,  6,   77, 1, 3, 375629, 9161.15, 1, 25.47, 1: 55; 2: 8; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 628,  8,  6,   77, 1, 3, 375225, 9161.15, 1, 25.47, 1: 55; 2: 8; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 579,  6,  8,   77, 1, 3, 376051, 9161.15, 1, 25.47, 1: 56; 2: 6; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 910,  5,  9,   77, 1, 3, 355059, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 263,  5, 10,   77, 1, 3, 389476, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 264,  8,  6,   77, 1, 3, 375664, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 108,  7,  7,   77, 1, 3, 381769, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 270,  7,  7,   77, 1, 3, 382414, 9161.15, 1, 25.47, 1: 54; 2: 10; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 994,  8,  6,   78, 1, 3, 375629, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 651,  5, 10,   78, 1, 3, 388936, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 427,  5, 10,   78, 1, 3, 389517, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 416,  5, 10,   78, 1, 3, 388336, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 932,  8,  6,   78, 1, 3, 375317, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 662,  6,  8,   78, 1, 3, 375647, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 887,  8,  6,   78, 1, 3, 375803, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  38,  5, 10,   78, 1, 3, 389349, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 924,  8,  6,   78, 1, 3, 375997, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  19,  7,  7,   78, 1, 3, 381584, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  85,  7,  7,   78, 1, 3, 382196, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 614,  9,  5,   78, 1, 3, 355095, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 927,  7,  7,   78, 1, 3, 381843, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 950,  7,  7,   78, 1, 3, 382026, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  29,  6,  8,   78, 1, 3, 375634, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 564,  6,  8,   78, 1, 3, 375684, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 983,  8,  6,   78, 1, 3, 375458, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 553,  8,  6,   78, 1, 3, 375601, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 362,  6,  8,   78, 1, 3, 375518, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 453,  6,  8,   78, 1, 3, 375816, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 379,  5,  9,   78, 1, 3, 355089, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 900,  5,  9,   78, 1, 3, 355030, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 907,  8,  6,   78, 1, 3, 375845, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 381,  8,  6,   78, 1, 3, 375687, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  79,  5, 10,   78, 1, 3, 389009, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 912,  8,  6,   78, 1, 3, 375239, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  48,  8,  6,   78, 1, 3, 375701, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 649,  5, 10,   78, 1, 3, 388807, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 940,  5,  9,   78, 1, 3, 354925, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 918,  6,  8,   78, 1, 3, 375738, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 561,  9,  5,   78, 1, 3, 354970, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  78,  5, 10,   78, 1, 3, 388251, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 168,  7,  7,   78, 1, 3, 381532, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 187,  6,  8,   78, 1, 3, 375268, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 214,  7,  7,   78, 1, 3, 381445, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 746,  5, 10,   78, 1, 3, 388908, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 494,  5, 10,   78, 1, 3, 389134, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 533,  6,  8,   78, 1, 3, 375637, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 783,  5,  9,   78, 1, 3, 355075, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 538,  8,  6,   78, 1, 3, 375951, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 859,  9,  5,   78, 1, 3, 355138, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 705,  6,  8,   78, 1, 3, 375866, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 872,  5, 10,   78, 1, 3, 388975, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 712,  7,  7,   78, 1, 3, 381997, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 129,  5, 10,   78, 1, 3, 388697, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 830,  9,  5,   78, 1, 3, 355336, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 784,  8,  6,   78, 1, 3, 375770, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  94,  5,  9,   78, 1, 3, 355078, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 963,  5,  9,   78, 1, 3, 354924, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  92,  5, 10,   78, 1, 3, 389140, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 544,  5,  9,   78, 1, 3, 355079, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 772,  5, 10,   78, 1, 3, 386972, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 695,  6,  8,   78, 1, 3, 375905, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 139,  6,  8,   78, 1, 3, 375369, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 126,  7,  7,   78, 1, 3, 382256, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 793,  5, 10,   78, 1, 3, 388919, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 313,  7,  7,   78, 1, 3, 382082, 9161.15, 1, 25.47, 1: 55; 2: 7; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 161,  6,  8,   78, 1, 3, 375146, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 316,  9,  5,   78, 1, 3, 355004, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 792,  5, 10,   78, 1, 3, 389358, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 483,  8,  6,   78, 1, 3, 376002, 9161.15, 1, 25.47, 1: 53; 2: 11; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 319,  5,  9,   78, 1, 3, 355091, 9161.15, 1, 25.47, 1: 54; 2: 9; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 422,  5,  9,   79, 1, 3, 355116, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 133,  9,  5,   79, 1, 3, 355070, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 204,  4, 12,   79, 1, 3, 375797, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 198,  7,  7,   79, 1, 3, 381878, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 421,  5,  9,   79, 1, 3, 354939, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 137,  7,  7,   79, 1, 3, 381810, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 208,  8,  6,   79, 1, 3, 374926, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 780,  6,  8,   79, 1, 3, 375237, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 415,  5, 10,   79, 1, 3, 388972, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,  24,  9,  5,   79, 1, 3, 355378, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 957,  7,  7,   79, 1, 3, 382013, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 795,  6,  8,   79, 1, 3, 375189, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 216,  5,  9,   79, 1, 3, 355112, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 224,  5, 10,   79, 1, 3, 388796, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 926,  5, 10,   79, 1, 3, 388683, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 227,  7,  7,   79, 1, 3, 382416, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 615,  6,  8,   79, 1, 3, 375747, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 231,  5, 10,   79, 1, 3, 388134, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 762,  7,  7,   79, 1, 3, 382179, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 178,  5, 10,   79, 1, 3, 388675, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 558,  8,  6,   79, 1, 3, 375943, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 816,  5, 10,   79, 1, 3, 388756, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 462,  5,  9,   79, 1, 3, 355021, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca,   3,  9,  5,   79, 1, 3, 355114, 9161.15, 1, 25.47, 1: 54; 2: 8; 3: 3; 
Treatment_of_Castration-Resistant_Prostate_Ca, 532,  9,  5,   79, 1, 3, 355130, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 822,  6,  8,   79, 1, 3, 375865, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 949,  7,  7,   79, 1, 3, 381520, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 825,  5, 10,   79, 1, 3, 388890, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 826,  7,  7,   79, 1, 3, 382192, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 174,  9,  5,   79, 1, 3, 354977, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 567,  7,  7,   79, 1, 3, 381912, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 176,  6,  8,   79, 1, 3, 375235, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 806,  4, 12,   79, 1, 3, 375910, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 944,  8,  6,   79, 1, 3, 375813, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 839,  8,  6,   79, 1, 3, 375690, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 181,  8,  6,   79, 1, 3, 375718, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 573,  5, 10,   79, 1, 3, 388757, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 574,  7,  7,   79, 1, 3, 382251, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 184,  5,  9,   79, 1, 3, 355050, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
Treatment_of_Castration-Resistant_Prostate_Ca, 834,  8,  6,   79, 1, 3, 375648, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 797,  6,  8,   79, 1, 3, 375544, 9161.15, 1, 25.47, 1: 53; 2: 10; 3: 2; 
Treatment_of_Castration-Resistant_Prostate_Ca, 439,  9,  5,   79, 1, 3, 355107, 9161.15, 1, 25.47, 1: 52; 2: 12; 3: 1; 
